cell,fabric,gid,arm,seed,final_acl,max_chain,init_wall,arrange_wall,passes,traj,int_acc,int_dec,int_noop,readouts,bm_wall,bm_ro,hier_acc,pair_acc,legal_acl,legal_mx,judge,judge_pen,proj_skipped,fold_strips,fold_Hs,adopt_worse,proj_pen,plane_stair,max_edge_span,mm_skipped,ball_acc,deficit,cmiss,cert,time
honeycomb_200,Z12,32393,wrap-nt,1,2.12,5,0.27,22.12,4,334|58|3|0,395,0,6245,396,6.76,233,0,62,2.12,5,brick,0,True,1,25,160,0,590.0,9.0,True,,0,0,True,22.5
honeycomb_200,Z12,32393,wrap-nt,2,2.12,5,0.15,22.93,4,334|58|3|0,395,0,6245,396,6.94,233,0,62,2.12,5,brick,0,True,1,25,160,0,590.0,9.0,True,,0,0,True,23.2
honeycomb_200,Z12,32393,wrap+single-nt,0,2.045,6,1.7,28.21,5,340|103|77|15|0,535,0,6226,536,10.82,359,0,70,2.045,6,brick,0,True,1,25,149,0,576.0,12.0,True,,0,0,True,30.0
honeycomb_200,Z12,32393,wrap+single-nt,1,2.045,6,1.88,28.04,5,340|103|77|15|1,536,0,6497,537,9.58,359,0,70,2.045,6,brick,0,True,1,25,149,0,576.0,12.0,True,,0,0,True,30.0
honeycomb_200,Z12,32393,wrap+single-nt,2,2.045,6,1.9,27.36,5,340|103|77|15|1,536,0,6405,537,9.66,359,0,70,2.045,6,brick,0,True,1,25,149,0,576.0,12.0,True,,0,0,True,30.0
king_graph_196,Z12,32622,plane,0,1.781,4,0.04,29.87,4,710|238|139|15,1102,0,6885,1103,7.56,566,0,334,2.388,6,stair,,False,0,0,387,0,298.0,9.0,True,3,0,0,True,60.0
king_graph_196,Z12,32622,plane,1,1.735,4,0.04,29.66,4,710|238|139|15,1102,0,6951,1103,7.37,566,0,334,2.388,6,stair,,False,0,0,387,0,298.0,9.0,True,3,0,0,True,60.0
king_graph_196,Z12,32622,plane,2,1.954,4,0.04,29.88,4,710|238|139|17,1104,0,7095,1105,6.93,566,0,334,2.388,6,stair,,False,0,0,388,0,298.0,9.0,True,5,0,0,True,60.0
king_graph_196,Z12,32622,single,0,1.735,4,0.04,29.89,4,639|114|104|84,941,0,7983,942,4.48,514,0,212,2.551,5,stair,,False,0,0,218,0,316.0,8.0,True,4,0,0,True,60.0
king_graph_196,Z12,32622,single,1,1.985,4,0.04,29.87,4,639|114|104|83,940,0,7715,941,4.66,514,0,211,2.551,5,stair,,False,0,0,218,0,316.0,8.0,True,11,0,0,True,60.0
king_graph_196,Z12,32622,single,2,1.852,4,0.03,29.92,4,639|114|104|83,940,0,7742,941,4.18,514,0,211,2.551,5,stair,,False,0,0,218,0,316.0,8.0,True,6,0,0,True,60.0
king_graph_196,Z12,32622,wrap,0,1.857,4,0.04,29.88,3,710|238|108,1056,0,5037,1057,9.84,542,0,303,2.408,6,brick,0,True,1,25,353,0,603.0,8.0,True,2,0,0,True,60.0
king_graph_196,Z12,32622,wrap,1,1.75,4,0.03,29.91,3,710|238|114,1062,0,5115,1063,9.74,542,0,309,2.408,6,brick,0,True,1,25,354,0,603.0,8.0,True,4,0,0,True,60.0
king_graph_196,Z12,32622,wrap,2,1.974,4,0.03,29.92,3,710|238|108,1056,0,5026,1057,10.62,542,0,303,2.408,6,brick,0,True,1,25,353,0,603.0,8.0,True,0,0,0,True,60.0
king_graph_196,Z12,32622,wrap+single,0,1.556,3,0.03,29.92,3,639|114|100,853,0,5990,854,15.01,649,0,192,2.429,5,brick,0,True,1,25,240,0,610.0,8.0,True,0,0,0,True,60.0
king_graph_196,Z12,32622,wrap+single,1,1.862,4,0.03,29.92,3,639|114|104,857,0,6261,858,14.95,649,0,196,2.429,5,brick,0,True,1,25,241,0,610.0,8.0,True,5,0,0,True,60.0
king_graph_196,Z12,32622,wrap+single,2,2.286,5,0.03,29.91,3,639|114|104,857,0,6384,858,14.67,649,0,196,2.429,5,brick,0,True,1,25,241,0,610.0,8.0,True,13,0,0,True,60.0
king_graph_196,Z12,32622,plane-nt,0,2.388,6,0.03,29.92,4,710|238|139|17,1104,0,7357,1105,7.07,566,0,334,2.388,6,stair,,False,0,0,388,0,298.0,9.0,True,,0,0,True,30.0
king_graph_196,Z12,32622,plane-nt,1,2.388,6,0.03,29.92,4,710|238|139|17,1104,0,7574,1105,6.92,566,0,334,2.388,6,stair,,False,0,0,388,0,298.0,9.0,True,,0,0,True,30.0
king_graph_196,Z12,32622,plane-nt,2,2.388,6,0.03,29.8,4,710|238|139|17,1104,0,7381,1105,7.36,566,0,334,2.388,6,stair,,False,0,0,388,0,298.0,9.0,True,,0,0,True,30.0
king_graph_196,Z12,32622,wrap-nt,0,2.408,6,0.03,29.91,3,710|238|129,1077,0,5420,1078,10.57,542,0,324,2.408,6,brick,0,True,1,25,355,0,603.0,8.0,True,,0,0,True,30.0
king_graph_196,Z12,32622,wrap-nt,1,2.408,6,0.03,29.91,3,710|238|118,1066,0,5210,1067,10.36,542,0,313,2.408,6,brick,0,True,1,25,354,0,603.0,8.0,True,,0,0,True,30.0
king_graph_196,Z12,32622,wrap-nt,2,2.408,6,0.03,29.91,3,710|238|118,1066,0,5195,1067,10.2,542,0,313,2.408,6,brick,0,True,1,25,354,0,603.0,8.0,True,,0,0,True,30.0
king_graph_196,Z12,32622,wrap+single-nt,0,2.429,5,0.03,29.91,3,639|114|104,857,0,6251,858,14.25,649,0,196,2.429,5,brick,0,True,1,25,241,0,610.0,8.0,True,,0,0,True,30.0
king_graph_196,Z12,32622,wrap+single-nt,1,2.429,5,0.03,29.92,3,639|114|104,857,0,6229,858,14.29,649,0,196,2.429,5,brick,0,True,1,25,241,0,610.0,8.0,True,,0,0,True,30.0
king_graph_196,Z12,32622,wrap+single-nt,2,2.429,5,0.03,29.92,3,639|114|104,857,0,6304,858,14.28,649,0,196,2.429,5,brick,0,True,1,25,241,0,610.0,8.0,True,,0,0,True,30.0
