source,instance,target,algorithm,seed,n,success,valid,avg_chain_length,max_chain_length,total_qubits_used,wall_time,problem_nodes,problem_edges
REGk6_n40,6,pegasus16_broken,reweave-thorough,1,40,1,1,2.125,3,85,1.5320267828647047,40,120
REGk6_n40,6,pegasus16_broken,reweave-thorough,2,40,1,1,2.025,3,81,2.2216798630543053,40,120
REGk6_n40,6,pegasus16_broken,mmfork-cuthill,0,40,1,1,2.275,4,91,0.4628362769726664,40,120
REGk6_n40,6,pegasus16_broken,mmfork-cuthill,1,40,1,1,2.225,4,89,0.41468031285330653,40,120
REGk6_n40,6,pegasus16_broken,mmfork-cuthill,2,40,1,1,2.125,4,85,0.39523308305069804,40,120
REGk6_n40,6,pegasus16_broken,mmfork-cuthill-fast,0,40,1,1,2.275,4,91,0.49172695889137685,40,120
REGk6_n40,6,pegasus16_broken,mmfork-cuthill-fast,1,40,1,1,2.225,4,89,0.3676661760546267,40,120
REGk6_n40,6,pegasus16_broken,mmfork-cuthill-fast,2,40,1,1,2.125,4,85,0.3883243619929999,40,120
REGk6_n40,6,pegasus16_broken,mmfork-portfolio,0,40,1,1,2.175,4,87,1.877380901016295,40,120
REGk6_n40,6,pegasus16_broken,mmfork-portfolio,1,40,1,1,2.1,3,84,2.054997074883431,40,120
REGk6_n40,6,pegasus16_broken,mmfork-portfolio,2,40,1,1,2.05,3,82,2.030448504956439,40,120
REGk6_n40,6,pegasus16_broken,reweave-mmfork-cuthill,0,40,1,1,2.275,4,91,0.6056212328840047,40,120
REGk6_n40,6,pegasus16_broken,reweave-mmfork-cuthill,1,40,1,1,2.225,4,89,0.5181551799178123,40,120
REGk6_n40,6,pegasus16_broken,reweave-mmfork-cuthill,2,40,1,1,2.125,4,85,0.5604286380112171,40,120
REGk6_n40,6,zephyr15_broken,minorminer,0,40,1,1,1.875,3,75,0.4659369539003819,40,120
REGk6_n40,6,zephyr15_broken,minorminer,1,40,1,1,1.675,3,67,0.2943760759662837,40,120
REGk6_n40,6,zephyr15_broken,minorminer,2,40,1,1,1.725,3,69,0.4301974999252707,40,120
REGk6_n40,6,zephyr15_broken,minorminer-layout,0,40,1,1,2.05,4,82,0.723682020092383,40,120
REGk6_n40,6,zephyr15_broken,minorminer-layout,1,40,1,1,1.725,3,69,1.0382397340144962,40,120
REGk6_n40,6,zephyr15_broken,minorminer-layout,2,40,1,1,1.95,3,78,0.9642437361180782,40,120
REGk6_n40,6,zephyr15_broken,reweave,0,40,1,1,1.85,3,74,0.5236614779569209,40,120
REGk6_n40,6,zephyr15_broken,reweave,1,40,1,1,1.675,3,67,0.3907208021264523,40,120
REGk6_n40,6,zephyr15_broken,reweave,2,40,1,1,1.725,3,69,0.43593543698079884,40,120
REGk6_n40,6,zephyr15_broken,reweave-thorough,0,40,1,1,1.85,3,74,1.7761756458785385,40,120
REGk6_n40,6,zephyr15_broken,reweave-thorough,1,40,1,1,1.675,3,67,1.6119508768897504,40,120
REGk6_n40,6,zephyr15_broken,reweave-thorough,2,40,1,1,1.725,3,69,1.7198432660661638,40,120
REGk6_n40,6,zephyr15_broken,mmfork-cuthill,0,40,1,1,1.775,3,71,0.38796474295668304,40,120
REGk6_n40,6,zephyr15_broken,mmfork-cuthill,1,40,1,1,1.975,3,79,0.5495003620162606,40,120
REGk6_n40,6,zephyr15_broken,mmfork-cuthill,2,40,1,1,1.8,3,72,0.4412952051497996,40,120
REGk6_n40,6,zephyr15_broken,mmfork-cuthill-fast,0,40,1,1,1.775,3,71,0.4300056209322065,40,120
REGk6_n40,6,zephyr15_broken,mmfork-cuthill-fast,1,40,1,1,1.975,3,79,0.7363346288911998,40,120
REGk6_n40,6,zephyr15_broken,mmfork-cuthill-fast,2,40,1,1,1.8,3,72,0.45858712377958,40,120
REGk6_n40,6,zephyr15_broken,mmfork-portfolio,0,40,1,1,1.75,3,70,2.6429925109259784,40,120
REGk6_n40,6,zephyr15_broken,mmfork-portfolio,1,40,1,1,1.675,3,67,2.4427638810593635,40,120
REGk6_n40,6,zephyr15_broken,mmfork-portfolio,2,40,1,1,1.725,3,69,2.952216326026246,40,120
REGk6_n40,6,zephyr15_broken,reweave-mmfork-cuthill,0,40,1,1,1.775,3,71,0.511996405897662,40,120
REGk6_n40,6,zephyr15_broken,reweave-mmfork-cuthill,1,40,1,1,1.975,3,79,1.1400937668513507,40,120
REGk6_n40,6,zephyr15_broken,reweave-mmfork-cuthill,2,40,1,1,1.8,3,72,0.7676720111630857,40,120
REGk6_n80,6,pegasus16_broken,minorminer,0,80,1,1,3.8,7,304,1.5678239280823618,80,240
REGk6_n80,6,pegasus16_broken,minorminer,1,80,1,1,3.3125,6,265,1.5986640718765557,80,240
REGk6_n80,6,pegasus16_broken,minorminer,2,80,1,1,3.025,5,242,2.0163751640357077,80,240
REGk6_n80,6,pegasus16_broken,minorminer-layout,0,80,1,1,3.5625,6,285,2.1849946749862283,80,240
REGk6_n80,6,pegasus16_broken,minorminer-layout,1,80,1,1,3.15,6,252,3.2890110390726477,80,240
REGk6_n80,6,pegasus16_broken,minorminer-layout,2,80,1,1,3.3125,6,265,2.195380811812356,80,240
REGk6_n80,6,pegasus16_broken,reweave,0,80,1,1,3.675,7,294,1.8817101060412824,80,240
REGk6_n80,6,pegasus16_broken,reweave,1,80,1,1,3.3,6,264,1.7198828670661896,80,240
REGk6_n80,6,pegasus16_broken,reweave,2,80,1,1,3.0125,5,241,2.5406077411025763,80,240
REGk6_n80,6,pegasus16_broken,reweave-thorough,0,80,1,1,3.2375,6,259,5.841078336816281,80,240
REGk6_n80,6,pegasus16_broken,reweave-thorough,1,80,1,1,3.05,5,244,5.961451794952154,80,240
REGk6_n80,6,pegasus16_broken,reweave-thorough,2,80,1,1,3.0125,5,241,6.7596313210669905,80,240
REGk6_n80,6,pegasus16_broken,mmfork-cuthill,0,80,1,1,3.275,7,262,1.6211500708013773,80,240
REGk6_n80,6,pegasus16_broken,mmfork-cuthill,1,80,1,1,3.4,6,272,1.6037369230762124,80,240
REGk6_n80,6,pegasus16_broken,mmfork-cuthill,2,80,1,1,3.375,6,270,1.5523172819521278,80,240
REGk6_n80,6,pegasus16_broken,mmfork-cuthill-fast,0,80,1,1,3.275,7,262,1.4078891421668231,80,240
REGk6_n80,6,pegasus16_broken,mmfork-cuthill-fast,1,80,1,1,3.4,6,272,1.3261929971631616,80,240
REGk6_n80,6,pegasus16_broken,mmfork-cuthill-fast,2,80,1,1,3.375,6,270,1.3735537440516055,80,240
REGk6_n80,6,pegasus16_broken,mmfork-portfolio,0,80,1,1,3.075,5,246,9.820150204002857,80,240
REGk6_n80,6,pegasus16_broken,mmfork-portfolio,1,80,1,1,3.175,6,254,11.692684829933569,80,240
REGk6_n80,6,pegasus16_broken,mmfork-portfolio,2,80,1,1,3.025,5,242,9.722876762971282,80,240
REGk6_n80,6,pegasus16_broken,reweave-mmfork-cuthill,0,80,1,1,3.2375,7,259,1.5949847879819572,80,240
REGk6_n80,6,pegasus16_broken,reweave-mmfork-cuthill,1,80,1,1,3.3625,6,269,1.811496783979237,80,240
REGk6_n80,6,pegasus16_broken,reweave-mmfork-cuthill,2,80,1,1,3.35,6,268,1.611999938962981,80,240
REGk6_n80,6,zephyr15_broken,minorminer,0,80,1,1,2.6125,4,209,2.315217884024605,80,240
REGk6_n80,6,zephyr15_broken,minorminer,1,80,1,1,2.775,5,222,2.0482877460308373,80,240
REGk6_n80,6,zephyr15_broken,minorminer,2,80,1,1,2.775,5,222,1.4716082338709384,80,240
REGk6_n80,6,zephyr15_broken,minorminer-layout,0,80,1,1,2.6625,5,213,2.0762301520444453,80,240
REGk6_n80,6,zephyr15_broken,minorminer-layout,1,80,1,1,2.85,5,228,2.387372729834169,80,240
REGk6_n80,6,zephyr15_broken,minorminer-layout,2,80,1,1,2.9,5,232,2.710886647924781,80,240
REGk6_n80,6,zephyr15_broken,reweave,0,80,1,1,2.6,4,208,2.550602613016963,80,240
REGk6_n80,6,zephyr15_broken,reweave,1,80,1,1,2.75,5,220,2.283857823116705,80,240
REGk6_n80,6,zephyr15_broken,reweave,2,80,1,1,2.7125,5,217,2.429514508927241,80,240
REGk6_n80,6,zephyr15_broken,reweave-thorough,0,80,1,1,2.6,4,208,7.346070253057405,80,240
REGk6_n80,6,zephyr15_broken,reweave-thorough,1,80,1,1,2.5625,4,205,7.318269816925749,80,240
REGk6_n80,6,zephyr15_broken,reweave-thorough,2,80,1,1,2.675,5,214,6.559028252027929,80,240
REGk6_n80,6,zephyr15_broken,mmfork-cuthill,0,80,1,1,2.7875,5,223,2.0264861970208585,80,240
REGk6_n80,6,zephyr15_broken,mmfork-cuthill,1,80,1,1,2.5875,5,207,2.116013040067628,80,240
REGk6_n80,6,zephyr15_broken,mmfork-cuthill,2,80,1,1,2.7125,5,217,2.3506348310038447,80,240
REGk6_n80,6,zephyr15_broken,mmfork-cuthill-fast,0,80,1,1,2.7875,5,223,1.6661261299159378,80,240
REGk6_n80,6,zephyr15_broken,mmfork-cuthill-fast,1,80,1,1,2.5875,5,207,1.8172192932106555,80,240
REGk6_n80,6,zephyr15_broken,mmfork-cuthill-fast,2,80,1,1,2.7125,5,217,1.8818055489100516,80,240
REGk6_n80,6,zephyr15_broken,mmfork-portfolio,0,80,1,1,2.6125,4,209,10.884923639008775,80,240
REGk6_n80,6,zephyr15_broken,mmfork-portfolio,1,80,1,1,2.5875,5,207,11.940747235901654,80,240
REGk6_n80,6,zephyr15_broken,mmfork-portfolio,2,80,1,1,2.5375,4,203,9.786904705921188,80,240
REGk6_n80,6,zephyr15_broken,reweave-mmfork-cuthill,0,80,1,1,2.75,5,220,1.9227200620807707,80,240
REGk6_n80,6,zephyr15_broken,reweave-mmfork-cuthill,1,80,1,1,2.55,5,204,2.136995156062767,80,240
REGk6_n80,6,zephyr15_broken,reweave-mmfork-cuthill,2,80,1,1,2.6625,4,213,2.0531059401109815,80,240
REGk6_n160,6,pegasus16_broken,minorminer,0,160,1,1,5.8875,13,942,5.878103109076619,160,480
REGk6_n160,6,pegasus16_broken,minorminer,1,160,1,1,6.28125,14,1005,6.771671108901501,160,480
REGk6_n160,6,pegasus16_broken,minorminer,2,160,1,1,5.89375,13,943,3.8651490551419556,160,480
REGk6_n160,6,pegasus16_broken,minorminer-layout,0,160,1,1,5.6375,13,902,8.682866079965606,160,480
REGk6_n160,6,pegasus16_broken,minorminer-layout,1,160,1,1,5.63125,12,901,9.135323611786589,160,480
REGk6_n160,6,pegasus16_broken,minorminer-layout,2,160,1,1,5.475,12,876,8.134738308843225,160,480
REGk6_n160,6,pegasus16_broken,reweave,0,160,1,1,5.68125,12,909,7.055703119141981,160,480
REGk6_n160,6,pegasus16_broken,reweave,1,160,1,1,6.0375,14,966,6.946402295958251,160,480
REGk6_n160,6,pegasus16_broken,reweave,2,160,1,1,5.6,13,896,6.625247291056439,160,480
REGk6_n160,6,pegasus16_broken,reweave-thorough,0,160,1,1,5.075,12,812,31.64773965300992,160,480
REGk6_n160,6,pegasus16_broken,reweave-thorough,1,160,1,1,4.99375,11,799,35.75708119897172,160,480
REGk6_n160,6,pegasus16_broken,reweave-thorough,2,160,1,1,4.925,11,788,24.515260577900335,160,480
REGk6_n160,6,pegasus16_broken,mmfork-cuthill,0,160,1,1,5.99375,14,959,7.120569840772077,160,480
REGk6_n160,6,pegasus16_broken,mmfork-cuthill,1,160,1,1,6.475,14,1036,3.551107362145558,160,480
REGk6_n160,6,pegasus16_broken,mmfork-cuthill,2,160,1,1,5.78125,13,925,11.432070122100413,160,480
REGk6_n160,6,pegasus16_broken,mmfork-cuthill-fast,0,160,1,1,5.99375,14,959,6.21974047110416,160,480
REGk6_n160,6,pegasus16_broken,mmfork-cuthill-fast,1,160,1,1,6.475,14,1036,3.907481636852026,160,480
REGk6_n160,6,pegasus16_broken,mmfork-cuthill-fast,2,160,1,1,5.78125,13,925,11.68250769097358,160,480
REGk6_n160,6,pegasus16_broken,mmfork-portfolio,0,160,1,1,5.05625,12,809,33.301273891935125,160,480
REGk6_n160,6,pegasus16_broken,mmfork-portfolio,1,160,1,1,5.3125,12,850,42.22000597510487,160,480
REGk6_n160,6,pegasus16_broken,mmfork-portfolio,2,160,1,1,5.2625,12,842,44.82375306892209,160,480
REGk6_n160,6,pegasus16_broken,reweave-mmfork-cuthill,0,160,1,1,5.775,14,924,7.295784348854795,160,480
REGk6_n160,6,pegasus16_broken,reweave-mmfork-cuthill,1,160,1,1,6.11875,14,979,4.7871340359561145,160,480
REGk6_n160,6,pegasus16_broken,reweave-mmfork-cuthill,2,160,1,1,5.575,13,892,9.517616950208321,160,480
REGk6_n160,6,zephyr15_broken,minorminer,0,160,1,1,4.34375,9,695,10.249630501959473,160,480
REGk6_n160,6,zephyr15_broken,minorminer,1,160,1,1,4.25625,9,681,7.225030365167186,160,480
REGk6_n160,6,zephyr15_broken,minorminer,2,160,1,1,4.4625,10,714,6.107576058944687,160,480
REGk6_n160,6,zephyr15_broken,minorminer-layout,0,160,1,1,4.31875,9,691,11.486222191015258,160,480
REGk6_n160,6,zephyr15_broken,minorminer-layout,1,160,1,1,4.8,11,768,10.596114086918533,160,480
REGk6_n160,6,zephyr15_broken,minorminer-layout,2,160,1,1,4.43125,9,709,8.092243631836027,160,480
REGk6_n160,6,zephyr15_broken,reweave,0,160,1,1,4.18125,9,669,11.973684900207445,160,480
REGk6_n160,6,zephyr15_broken,reweave,1,160,1,1,4.125,9,660,7.770209277048707,160,480
REGk6_n160,6,zephyr15_broken,reweave,2,160,1,1,4.29375,10,687,6.721238440135494,160,480
REGk6_n160,6,zephyr15_broken,reweave-thorough,0,160,1,1,4.0375,9,646,35.204485797090456,160,480
REGk6_n160,6,zephyr15_broken,reweave-thorough,1,160,1,1,3.94375,8,631,33.20726656797342,160,480
REGk6_n160,6,zephyr15_broken,reweave-thorough,2,160,1,1,4.21875,9,675,32.232536944095045,160,480
REGk6_n160,6,zephyr15_broken,mmfork-cuthill,0,160,1,1,4.025,8,644,12.658582356991246,160,480
REGk6_n160,6,zephyr15_broken,mmfork-cuthill,1,160,1,1,4.33125,10,693,7.6228839959949255,160,480
REGk6_n160,6,zephyr15_broken,mmfork-cuthill,2,160,1,1,4.33125,10,693,5.798844320932403,160,480
REGk6_n160,6,zephyr15_broken,mmfork-cuthill-fast,0,160,1,1,4.025,8,644,8.939672803040594,160,480
REGk6_n160,6,zephyr15_broken,mmfork-cuthill-fast,1,160,1,1,4.33125,10,693,6.8222448450978845,160,480
REGk6_n160,6,zephyr15_broken,mmfork-cuthill-fast,2,160,1,1,4.33125,10,693,6.2353440299630165,160,480
REGk6_n160,6,zephyr15_broken,mmfork-portfolio,0,160,1,1,4.025,8,644,48.426923147868365,160,480
REGk6_n160,6,zephyr15_broken,mmfork-portfolio,1,160,1,1,4.25625,9,681,48.48769113700837,160,480
REGk6_n160,6,zephyr15_broken,mmfork-portfolio,2,160,1,1,4.19375,9,671,43.86661527398974,160,480
REGk6_n160,6,zephyr15_broken,reweave-mmfork-cuthill,0,160,1,1,3.95,8,632,11.875278625171632,160,480
REGk6_n160,6,zephyr15_broken,reweave-mmfork-cuthill,1,160,1,1,4.2125,10,674,7.8327922080643475,160,480
REGk6_n160,6,zephyr15_broken,reweave-mmfork-cuthill,2,160,1,1,4.175,10,668,8.044241155032068,160,480
REGk6_n320,6,pegasus16_broken,minorminer,0,320,1,1,11.240625,26,3597,18.366190280998126,320,960
REGk6_n320,6,pegasus16_broken,minorminer,1,320,1,1,10.325,26,3304,24.612042360939085,320,960
REGk6_n320,6,pegasus16_broken,minorminer,2,320,1,1,9.79375,24,3134,25.072570407995954,320,960
REGk6_n320,6,pegasus16_broken,minorminer-layout,0,320,1,1,9.43125,22,3018,38.07849500118755,320,960
REGk6_n320,6,pegasus16_broken,minorminer-layout,1,320,1,1,10.86875,27,3478,20.3988517310936,320,960
REGk6_n320,6,pegasus16_broken,minorminer-layout,2,320,1,1,11.23125,32,3594,20.922608725959435,320,960
REGk6_n320,6,pegasus16_broken,reweave,0,320,1,1,10.6625,25,3412,24.015451966086403,320,960
REGk6_n320,6,pegasus16_broken,reweave,1,320,1,1,9.934375,26,3179,26.71318319090642,320,960
REGk6_n320,6,pegasus16_broken,reweave,2,320,1,1,9.390625,24,3005,29.216931127011776,320,960
REGk6_n320,6,pegasus16_broken,reweave-thorough,0,320,1,1,9.784375,27,3131,85.233846076997,320,960
REGk6_n320,6,pegasus16_broken,reweave-thorough,1,320,1,1,9.83125,24,3146,117.76637149392627,320,960
REGk6_n320,6,pegasus16_broken,reweave-thorough,2,320,1,1,9.50625,24,3042,95.49132136092521,320,960
REGk6_n320,6,pegasus16_broken,mmfork-cuthill,0,320,1,1,11.23125,31,3594,22.968020168831572,320,960
REGk6_n320,6,pegasus16_broken,mmfork-cuthill,1,320,1,1,9.778125,24,3129,37.044379541883245,320,960
REGk6_n320,6,pegasus16_broken,mmfork-cuthill,2,320,1,1,11.26875,32,3606,20.87509435485117,320,960
REGk6_n320,6,pegasus16_broken,mmfork-cuthill-fast,0,320,1,1,11.23125,31,3594,25.205627704039216,320,960
REGk6_n320,6,pegasus16_broken,mmfork-cuthill-fast,1,320,1,1,9.778125,24,3129,37.207914895843714,320,960
REGk6_n320,6,pegasus16_broken,mmfork-cuthill-fast,2,320,1,1,11.26875,32,3606,17.827712883008644,320,960
REGk6_n320,6,pegasus16_broken,mmfork-portfolio,0,320,1,1,9.596875,24,3071,152.8955709489528,320,960
REGk6_n320,6,pegasus16_broken,mmfork-portfolio,1,320,1,1,10.009375,26,3203,162.86308747413568,320,960
REGk6_n320,6,pegasus16_broken,mmfork-portfolio,2,320,1,1,9.45625,24,3026,150.5761569100432,320,960
REGk6_n320,6,pegasus16_broken,reweave-mmfork-cuthill,0,320,1,1,10.846875,31,3471,27.739159194054082,320,960
REGk6_n320,6,pegasus16_broken,reweave-mmfork-cuthill,1,320,1,1,9.509375,24,3043,47.94929026812315,320,960
REGk6_n320,6,pegasus16_broken,reweave-mmfork-cuthill,2,320,1,1,10.784375,30,3451,25.844959723064676,320,960
REGk6_n320,6,zephyr15_broken,minorminer,0,320,1,1,7.99375,20,2558,24.78863080102019,320,960
REGk6_n320,6,zephyr15_broken,minorminer,1,320,1,1,7.63125,19,2442,28.744948698906228,320,960
REGk6_n320,6,zephyr15_broken,minorminer,2,320,1,1,7.55625,18,2418,42.38810358103365,320,960
REGk6_n320,6,zephyr15_broken,minorminer-layout,0,320,1,1,8.13125,18,2602,44.27696406794712,320,960
REGk6_n320,6,zephyr15_broken,minorminer-layout,1,320,1,1,8.540625,22,2733,37.86340947216377,320,960
REGk6_n320,6,zephyr15_broken,minorminer-layout,2,320,1,1,8.034375,19,2571,38.90691598295234,320,960
REGk6_n320,6,zephyr15_broken,reweave,0,320,1,1,7.6,20,2432,33.65107314614579,320,960
REGk6_n320,6,zephyr15_broken,reweave,1,320,1,1,7.215625,19,2309,38.47772994521074,320,960
REGk6_n320,6,zephyr15_broken,reweave,2,320,1,1,7.1875,17,2300,48.87788347201422,320,960
REGk6_n320,6,zephyr15_broken,reweave-thorough,0,320,1,1,7.60625,22,2434,103.54721223888919,320,960
REGk6_n320,6,zephyr15_broken,reweave-thorough,1,320,1,1,7.446875,19,2383,100.22848261496983,320,960
REGk6_n320,6,zephyr15_broken,reweave-thorough,2,320,1,1,7.7375,21,2476,97.63329642801546,320,960
REGk6_n320,6,zephyr15_broken,mmfork-cuthill,0,320,1,1,8.740625,22,2797,18.637644856935367,320,960
REGk6_n320,6,zephyr15_broken,mmfork-cuthill,1,320,1,1,8.04375,19,2574,42.304197893012315,320,960
REGk6_n320,6,zephyr15_broken,mmfork-cuthill,2,320,1,1,8.33125,20,2666,32.59844151698053,320,960
REGk6_n320,6,zephyr15_broken,mmfork-cuthill-fast,0,320,1,1,8.740625,22,2797,15.078610263997689,320,960
REGk6_n320,6,zephyr15_broken,mmfork-cuthill-fast,1,320,1,1,8.04375,19,2574,41.84469315200113,320,960
REGk6_n320,6,zephyr15_broken,mmfork-cuthill-fast,2,320,1,1,8.33125,20,2666,31.664050884079188,320,960
REGk6_n320,6,zephyr15_broken,mmfork-portfolio,0,320,1,1,7.615625,20,2437,157.90019960701466,320,960
REGk6_n320,6,zephyr15_broken,mmfork-portfolio,1,320,1,1,7.525,18,2408,148.1223046251107,320,960
REGk6_n320,6,zephyr15_broken,mmfork-portfolio,2,320,1,1,7.584375,19,2427,161.24745727190748,320,960
REGk6_n320,6,zephyr15_broken,reweave-mmfork-cuthill,0,320,1,1,8.3,22,2656,25.09755155397579,320,960
REGk6_n320,6,zephyr15_broken,reweave-mmfork-cuthill,1,320,1,1,7.746875,19,2479,49.260221868986264,320,960
REGk6_n320,6,zephyr15_broken,reweave-mmfork-cuthill,2,320,1,1,7.990625,20,2557,32.69041619100608,320,960
REGk6_n480,6,pegasus16_broken,minorminer,0,480,0,0,0.0,0,0,182.28500420902856,480,1440
REGk6_n480,6,pegasus16_broken,minorminer,1,480,0,0,0.0,0,0,182.47267348412424,480,1440
REGk6_n480,6,pegasus16_broken,minorminer,2,480,0,0,0.0,0,0,182.03492484195158,480,1440
REGk6_n480,6,pegasus16_broken,minorminer-layout,0,480,0,0,0.0,0,0,183.7275506448932,480,1440
REGk6_n480,6,pegasus16_broken,minorminer-layout,1,480,0,0,0.0,0,0,183.01992995594628,480,1440
REGk6_n480,6,pegasus16_broken,minorminer-layout,2,480,0,0,0.0,0,0,182.11525206710212,480,1440
REGk6_n480,6,pegasus16_broken,reweave,0,480,0,0,0.0,0,0,180.68464647699147,480,1440
REGk6_n480,6,pegasus16_broken,reweave,1,480,0,0,0.0,0,0,180.55067938612774,480,1440
REGk6_n480,6,pegasus16_broken,reweave,2,480,0,0,0.0,0,0,180.74957311688922,480,1440
REGk6_n480,6,pegasus16_broken,reweave-thorough,0,480,0,0,0.0,0,0,181.10433859890327,480,1440
REGk6_n480,6,pegasus16_broken,reweave-thorough,1,480,0,0,0.0,0,0,181.33224522206,480,1440
REGk6_n480,6,pegasus16_broken,reweave-thorough,2,480,0,0,0.0,0,0,180.93327319808304,480,1440
REGk6_n480,6,pegasus16_broken,mmfork-cuthill,0,480,0,0,0.0,0,0,183.63952066400088,480,1440
REGk6_n480,6,pegasus16_broken,mmfork-cuthill,1,480,0,0,0.0,0,0,184.1495313651394,480,1440
REGk6_n480,6,pegasus16_broken,mmfork-cuthill,2,480,0,0,0.0,0,0,183.06758104613982,480,1440
REGk6_n480,6,pegasus16_broken,mmfork-cuthill-fast,0,480,0,0,0.0,0,0,183.12394583411515,480,1440
REGk6_n480,6,pegasus16_broken,mmfork-cuthill-fast,1,480,0,0,0.0,0,0,182.67828514100984,480,1440
REGk6_n480,6,pegasus16_broken,mmfork-cuthill-fast,2,480,0,0,0.0,0,0,182.67479857290164,480,1440
REGk6_n480,6,pegasus16_broken,mmfork-portfolio,0,480,0,0,0.0,0,0,220.67074563982897,480,1440
REGk6_n480,6,pegasus16_broken,mmfork-portfolio,1,480,0,0,0.0,0,0,222.5355222930666,480,1440
REGk6_n480,6,pegasus16_broken,mmfork-portfolio,2,480,0,0,0.0,0,0,220.97355736093596,480,1440
REGk6_n480,6,pegasus16_broken,reweave-mmfork-cuthill,0,480,0,0,0.0,0,0,180.60847624088638,480,1440
REGk6_n480,6,pegasus16_broken,reweave-mmfork-cuthill,1,480,0,0,0.0,0,0,180.5498258729931,480,1440
REGk6_n480,6,pegasus16_broken,reweave-mmfork-cuthill,2,480,0,0,0.0,0,0,180.6807456370443,480,1440
REGk6_n480,6,zephyr15_broken,minorminer,0,480,1,1,10.841666666666667,33,5204,63.66987346787937,480,1440
REGk6_n480,6,zephyr15_broken,minorminer,1,480,1,1,11.085416666666667,33,5321,77.92000431008637,480,1440
REGk6_n480,6,zephyr15_broken,minorminer,2,480,1,1,10.885416666666666,37,5225,180.16917524090968,480,1440
REGk6_n480,6,zephyr15_broken,minorminer-layout,0,480,1,1,10.639583333333333,29,5107,100.16150412405841,480,1440
REGk6_n480,6,zephyr15_broken,minorminer-layout,1,480,0,0,0.0,0,0,183.69285002094693,480,1440
REGk6_n480,6,zephyr15_broken,minorminer-layout,2,480,0,0,0.0,0,0,184.39719611685723,480,1440
REGk6_n480,6,zephyr15_broken,reweave,0,480,1,1,10.395833333333334,33,4990,74.41351955314167,480,1440
REGk6_n480,6,zephyr15_broken,reweave,1,480,0,0,0.0,0,0,182.56507998285815,480,1440
REGk6_n480,6,zephyr15_broken,reweave,2,480,0,0,0.0,0,0,182.04769670008682,480,1440
REGk6_n480,6,zephyr15_broken,reweave-thorough,0,480,0,0,0.0,0,0,182.8633497620467,480,1440
REGk6_n480,6,zephyr15_broken,reweave-thorough,1,480,0,0,0.0,0,0,181.66683345008641,480,1440
REGk6_n480,6,zephyr15_broken,reweave-thorough,2,480,0,0,0.0,0,0,182.42959441593848,480,1440
REGk6_n480,6,zephyr15_broken,mmfork-cuthill,0,480,0,0,0.0,0,0,184.49249417404644,480,1440
REGk6_n480,6,zephyr15_broken,mmfork-cuthill,1,480,0,0,0.0,0,0,184.4421773510985,480,1440
REGk6_n480,6,zephyr15_broken,mmfork-cuthill,2,480,0,0,0.0,0,0,184.7319691888988,480,1440
REGk6_n480,6,zephyr15_broken,mmfork-cuthill-fast,0,480,0,0,0.0,0,0,183.0975546517875,480,1440
REGk6_n480,6,zephyr15_broken,mmfork-cuthill-fast,1,480,0,0,0.0,0,0,181.9359737879131,480,1440
REGk6_n480,6,zephyr15_broken,mmfork-cuthill-fast,2,480,0,0,0.0,0,0,181.6276035530027,480,1440
REGk6_n480,6,zephyr15_broken,mmfork-portfolio,0,480,0,0,0.0,0,0,221.52305803797208,480,1440
REGk6_n480,6,zephyr15_broken,mmfork-portfolio,1,480,0,0,0.0,0,0,225.1496957470663,480,1440
REGk6_n480,6,zephyr15_broken,mmfork-portfolio,2,480,0,0,0.0,0,0,223.0667002289556,480,1440
REGk6_n480,6,zephyr15_broken,reweave-mmfork-cuthill,0,480,0,0,0.0,0,0,182.87818297487684,480,1440
REGk6_n480,6,zephyr15_broken,reweave-mmfork-cuthill,1,480,0,0,0.0,0,0,182.367139081005,480,1440
REGk6_n480,6,zephyr15_broken,reweave-mmfork-cuthill,2,480,0,0,0.0,0,0,181.87238666019402,480,1440
ERd0.3_n20,7,pegasus16_broken,minorminer,0,20,1,1,1.3,2,26,0.0933458199724555,20,45
ERd0.3_n20,7,pegasus16_broken,minorminer,1,20,1,1,1.35,2,27,0.08595271105878055,20,45
ERd0.3_n20,7,pegasus16_broken,minorminer,2,20,1,1,1.35,2,27,0.06583296204917133,20,45
ERd0.3_n20,7,pegasus16_broken,minorminer-layout,0,20,1,1,1.3,2,26,0.46016592904925346,20,45
ERd0.3_n20,7,pegasus16_broken,minorminer-layout,1,20,1,1,1.35,2,27,0.4894441799260676,20,45
ERd0.3_n20,7,pegasus16_broken,minorminer-layout,2,20,1,1,1.35,2,27,0.31876705400645733,20,45
ERd0.3_n20,7,pegasus16_broken,reweave,0,20,1,1,1.3,2,26,0.09597253007814288,20,45
ERd0.3_n20,7,pegasus16_broken,reweave,1,20,1,1,1.35,2,27,0.09106659004464746,20,45
ERd0.3_n20,7,pegasus16_broken,reweave,2,20,1,1,1.35,2,27,0.09694012603722513,20,45
ERd0.3_n20,7,pegasus16_broken,reweave-thorough,0,20,1,1,1.3,2,26,0.348836672026664,20,45
ERd0.3_n20,7,pegasus16_broken,reweave-thorough,1,20,1,1,1.35,2,27,0.3101808289065957,20,45
ERd0.3_n20,7,pegasus16_broken,reweave-thorough,2,20,1,1,1.3,2,26,0.3303173768799752,20,45
ERd0.3_n20,7,pegasus16_broken,mmfork-cuthill,0,20,1,1,1.3,2,26,0.10040188115090132,20,45
