pid,gkey,n,method,eseed,acl,maxchain,chain_rel,mean_e,best_e,chainbreak,gs,p_gs,resid
11,ER_n32_d0.5_g1,32,minorminer,0,3.4375,4,1.5,-69.076,-95.0,0.2686,-97.0,0.0,0.2879
11,ER_n32_d0.5_g1,32,minorminer,1,3.46875,5,0.75,-60.232,-83.0,0.4396,-97.0,0.0,0.3791
11,ER_n32_d0.5_g1,32,minorminer,1,3.46875,5,1.0,-64.584,-89.0,0.3626,-97.0,0.0,0.3342
11,ER_n32_d0.5_g1,32,minorminer,1,3.46875,5,1.5,-76.864,-97.0,0.2012,-97.0,0.01,0.2076
11,ER_n32_d0.5_g1,32,minorminer-layout,0,3.625,5,0.75,-66.668,-85.0,0.4519,-97.0,0.0,0.3127
11,ER_n32_d0.5_g1,32,minorminer-layout,0,3.625,5,1.0,-76.808,-85.0,0.3454,-97.0,0.0,0.2082
11,ER_n32_d0.5_g1,32,minorminer-layout,0,3.625,5,1.5,-81.38,-93.0,0.2285,-97.0,0.0,0.161
11,ER_n32_d0.5_g1,32,minorminer-layout,1,3.5625,5,0.75,-66.04,-81.0,0.4555,-97.0,0.0,0.3192
11,ER_n32_d0.5_g1,32,minorminer-layout,1,3.5625,5,1.0,-70.288,-89.0,0.3871,-97.0,0.0,0.2754
11,ER_n32_d0.5_g1,32,minorminer-layout,1,3.5625,5,1.5,-77.956,-95.0,0.2549,-97.0,0.0,0.1963
11,ER_n32_d0.5_g1,32,reweave,0,3.40625,4,0.75,-55.552,-79.0,0.4714,-97.0,0.0,0.4273
11,ER_n32_d0.5_g1,32,reweave,0,3.40625,4,1.0,-59.54,-85.0,0.4116,-97.0,0.0,0.3862
11,ER_n32_d0.5_g1,32,reweave,0,3.40625,4,1.5,-70.496,-97.0,0.2621,-97.0,0.002,0.2732
11,ER_n32_d0.5_g1,32,reweave,1,3.4375,5,0.75,-58.996,-81.0,0.4341,-97.0,0.0,0.3918
11,ER_n32_d0.5_g1,32,reweave,1,3.4375,5,1.0,-62.376,-89.0,0.3592,-97.0,0.0,0.3569
11,ER_n32_d0.5_g1,32,reweave,1,3.4375,5,1.5,-76.636,-97.0,0.2045,-97.0,0.012,0.2099
11,ER_n32_d0.5_g1,32,reweave-thorough,0,3.40625,4,0.75,-55.552,-79.0,0.4714,-97.0,0.0,0.4273
11,ER_n32_d0.5_g1,32,reweave-thorough,0,3.40625,4,1.0,-59.54,-85.0,0.4116,-97.0,0.0,0.3862
11,ER_n32_d0.5_g1,32,reweave-thorough,0,3.40625,4,1.5,-70.496,-97.0,0.2621,-97.0,0.002,0.2732
11,ER_n32_d0.5_g1,32,reweave-thorough,1,3.4375,5,0.75,-58.996,-81.0,0.4341,-97.0,0.0,0.3918
11,ER_n32_d0.5_g1,32,reweave-thorough,1,3.4375,5,1.0,-62.376,-89.0,0.3592,-97.0,0.0,0.3569
11,ER_n32_d0.5_g1,32,reweave-thorough,1,3.4375,5,1.5,-76.636,-97.0,0.2045,-97.0,0.012,0.2099
11,ER_n32_d0.5_g1,32,mmfork-cuthill,0,3.5,5,0.75,-68.412,-95.0,0.4101,-97.0,0.0,0.2947
11,ER_n32_d0.5_g1,32,mmfork-cuthill,0,3.5,5,1.0,-70.908,-95.0,0.3553,-97.0,0.0,0.269
11,ER_n32_d0.5_g1,32,mmfork-cuthill,0,3.5,5,1.5,-83.4,-97.0,0.1586,-97.0,0.154,0.1402
11,ER_n32_d0.5_g1,32,mmfork-cuthill,1,3.46875,5,0.75,-65.064,-89.0,0.4961,-97.0,0.0,0.3292
11,ER_n32_d0.5_g1,32,mmfork-cuthill,1,3.46875,5,1.0,-74.28,-89.0,0.3704,-97.0,0.0,0.2342
11,ER_n32_d0.5_g1,32,mmfork-cuthill,1,3.46875,5,1.5,-82.96,-97.0,0.2221,-97.0,0.052,0.1447
11,ER_n32_d0.5_g1,32,mmfork-portfolio,0,3.4375,4,0.75,-56.38,-85.0,0.4675,-97.0,0.0,0.4188
11,ER_n32_d0.5_g1,32,mmfork-portfolio,0,3.4375,4,1.0,-58.528,-85.0,0.4107,-97.0,0.0,0.3966
11,ER_n32_d0.5_g1,32,mmfork-portfolio,0,3.4375,4,1.5,-69.076,-95.0,0.2686,-97.0,0.0,0.2879
11,ER_n32_d0.5_g1,32,mmfork-portfolio,1,3.40625,5,0.75,-58.496,-87.0,0.4219,-97.0,0.0,0.3969
11,ER_n32_d0.5_g1,32,mmfork-portfolio,1,3.40625,5,1.0,-71.048,-97.0,0.2847,-97.0,0.002,0.2675
11,ER_n32_d0.5_g1,32,mmfork-portfolio,1,3.40625,5,1.5,-83.04,-97.0,0.1496,-97.0,0.238,0.1439
12,ER_n32_d0.5_g2,32,minorminer,0,3.28125,5,0.75,-73.172,-90.0,0.3246,-92.0,0.0,0.2047
12,ER_n32_d0.5_g2,32,minorminer,0,3.28125,5,1.0,-79.404,-88.0,0.2576,-92.0,0.0,0.1369
12,ER_n32_d0.5_g2,32,minorminer,0,3.28125,5,1.5,-80.196,-88.0,0.1671,-92.0,0.0,0.1283
12,ER_n32_d0.5_g2,32,minorminer,1,3.53125,5,0.75,-72.74,-92.0,0.3372,-92.0,0.018,0.2093
12,ER_n32_d0.5_g2,32,minorminer,1,3.53125,5,1.0,-77.508,-92.0,0.241,-92.0,0.046,0.1575
12,ER_n32_d0.5_g2,32,minorminer,1,3.53125,5,1.5,-85.208,-92.0,0.1359,-92.0,0.502,0.0738
12,ER_n32_d0.5_g2,32,minorminer-layout,0,3.5625,5,0.75,-54.624,-86.0,0.5124,-92.0,0.0,0.4063
12,ER_n32_d0.5_g2,32,minorminer-layout,0,3.5625,5,1.0,-58.044,-88.0,0.4064,-92.0,0.0,0.3691
12,ER_n32_d0.5_g2,32,minorminer-layout,0,3.5625,5,1.5,-85.82,-92.0,0.1907,-92.0,0.002,0.0672
12,ER_n32_d0.5_g2,32,minorminer-layout,1,3.5,5,0.75,-68.016,-88.0,0.3573,-92.0,0.0,0.2607
12,ER_n32_d0.5_g2,32,minorminer-layout,1,3.5,5,1.0,-74.544,-88.0,0.2371,-92.0,0.0,0.1897
12,ER_n32_d0.5_g2,32,minorminer-layout,1,3.5,5,1.5,-82.832,-92.0,0.1417,-92.0,0.002,0.0997
12,ER_n32_d0.5_g2,32,reweave,0,3.28125,5,0.75,-73.172,-90.0,0.3246,-92.0,0.0,0.2047
12,ER_n32_d0.5_g2,32,reweave,0,3.28125,5,1.0,-79.404,-88.0,0.2576,-92.0,0.0,0.1369
12,ER_n32_d0.5_g2,32,reweave,0,3.28125,5,1.5,-80.196,-88.0,0.1671,-92.0,0.0,0.1283
12,ER_n32_d0.5_g2,32,reweave,1,3.3125,5,0.75,-68.604,-80.0,0.3361,-92.0,0.0,0.2543
12,ER_n32_d0.5_g2,32,reweave,1,3.3125,5,1.0,-77.06,-92.0,0.2672,-92.0,0.034,0.1624
12,ER_n32_d0.5_g2,32,reweave,1,3.3125,5,1.5,-87.7,-92.0,0.1452,-92.0,0.762,0.0467
12,ER_n32_d0.5_g2,32,reweave-thorough,0,3.1875,5,0.75,-51.364,-90.0,0.4074,-92.0,0.0,0.4417
12,ER_n32_d0.5_g2,32,reweave-thorough,0,3.1875,5,1.0,-54.36,-92.0,0.3698,-92.0,0.004,0.4091
12,ER_n32_d0.5_g2,32,reweave-thorough,0,3.1875,5,1.5,-66.516,-90.0,0.2302,-92.0,0.0,0.277
12,ER_n32_d0.5_g2,32,reweave-thorough,1,3.1875,4,0.75,-64.568,-88.0,0.3448,-92.0,0.0,0.2982
12,ER_n32_d0.5_g2,32,reweave-thorough,1,3.1875,4,1.0,-70.528,-86.0,0.2474,-92.0,0.0,0.2334
12,ER_n32_d0.5_g2,32,reweave-thorough,1,3.1875,4,1.5,-76.74,-88.0,0.1719,-92.0,0.0,0.1659
12,ER_n32_d0.5_g2,32,mmfork-cuthill,0,3.46875,5,0.75,-66.464,-86.0,0.3776,-92.0,0.0,0.2776
12,ER_n32_d0.5_g2,32,mmfork-cuthill,0,3.46875,5,1.0,-74.872,-86.0,0.283,-92.0,0.0,0.1862
12,ER_n32_d0.5_g2,32,mmfork-cuthill,0,3.46875,5,1.5,-83.22,-86.0,0.1513,-92.0,0.0,0.0954
12,ER_n32_d0.5_g2,32,mmfork-cuthill,1,3.34375,5,0.75,-54.9,-88.0,0.4136,-92.0,0.0,0.4033
12,ER_n32_d0.5_g2,32,mmfork-cuthill,1,3.34375,5,1.0,-71.34,-90.0,0.2629,-92.0,0.0,0.2246
12,ER_n32_d0.5_g2,32,mmfork-cuthill,1,3.34375,5,1.5,-84.324,-92.0,0.153,-92.0,0.018,0.0834
12,ER_n32_d0.5_g2,32,mmfork-portfolio,0,3.28125,5,0.75,-73.172,-90.0,0.3246,-92.0,0.0,0.2047
12,ER_n32_d0.5_g2,32,mmfork-portfolio,0,3.28125,5,1.0,-79.404,-88.0,0.2576,-92.0,0.0,0.1369
12,ER_n32_d0.5_g2,32,mmfork-portfolio,0,3.28125,5,1.5,-80.196,-88.0,0.1671,-92.0,0.0,0.1283
12,ER_n32_d0.5_g2,32,mmfork-portfolio,1,3.28125,5,0.75,-69.72,-92.0,0.3513,-92.0,0.014,0.2422
12,ER_n32_d0.5_g2,32,mmfork-portfolio,1,3.28125,5,1.0,-78.708,-92.0,0.2549,-92.0,0.058,0.1445
12,ER_n32_d0.5_g2,32,mmfork-portfolio,1,3.28125,5,1.5,-87.748,-92.0,0.1681,-92.0,0.284,0.0462
13,ER_n32_d0.5_g2,32,minorminer,0,3.28125,5,0.75,-45.924,-76.0,0.3984,-80.0,0.0,0.4259
13,ER_n32_d0.5_g2,32,minorminer,0,3.28125,5,1.0,-48.412,-80.0,0.3441,-80.0,0.012,0.3949
13,ER_n32_d0.5_g2,32,minorminer,0,3.28125,5,1.5,-57.54,-80.0,0.2655,-80.0,0.05,0.2807
13,ER_n32_d0.5_g2,32,minorminer,1,3.53125,5,0.75,-62.72,-80.0,0.4583,-80.0,0.002,0.216
13,ER_n32_d0.5_g2,32,minorminer,1,3.53125,5,1.0,-65.7,-80.0,0.3438,-80.0,0.008,0.1787
13,ER_n32_d0.5_g2,32,minorminer,1,3.53125,5,1.5,-70.62,-80.0,0.1979,-80.0,0.028,0.1172
13,ER_n32_d0.5_g2,32,minorminer-layout,0,3.5625,5,0.75,-47.124,-72.0,0.4994,-80.0,0.0,0.4109
13,ER_n32_d0.5_g2,32,minorminer-layout,0,3.5625,5,1.0,-55.836,-72.0,0.38,-80.0,0.0,0.3021
13,ER_n32_d0.5_g2,32,minorminer-layout,0,3.5625,5,1.5,-67.864,-78.0,0.2199,-80.0,0.0,0.1517
13,ER_n32_d0.5_g2,32,minorminer-layout,1,3.5,5,0.75,-62.868,-78.0,0.4341,-80.0,0.0,0.2141
13,ER_n32_d0.5_g2,32,minorminer-layout,1,3.5,5,1.0,-67.948,-78.0,0.3477,-80.0,0.0,0.1507
13,ER_n32_d0.5_g2,32,minorminer-layout,1,3.5,5,1.5,-70.708,-78.0,0.2651,-80.0,0.0,0.1162
13,ER_n32_d0.5_g2,32,reweave,0,3.28125,5,0.75,-45.924,-76.0,0.3984,-80.0,0.0,0.4259
13,ER_n32_d0.5_g2,32,reweave,0,3.28125,5,1.0,-48.412,-80.0,0.3441,-80.0,0.012,0.3949
13,ER_n32_d0.5_g2,32,reweave,0,3.28125,5,1.5,-57.54,-80.0,0.2655,-80.0,0.05,0.2807
13,ER_n32_d0.5_g2,32,reweave,1,3.3125,5,0.75,-61.264,-80.0,0.4158,-80.0,0.004,0.2342
13,ER_n32_d0.5_g2,32,reweave,1,3.3125,5,1.0,-65.584,-80.0,0.3289,-80.0,0.008,0.1802
13,ER_n32_d0.5_g2,32,reweave,1,3.3125,5,1.5,-70.96,-80.0,0.2117,-80.0,0.032,0.113
13,ER_n32_d0.5_g2,32,reweave-thorough,0,3.1875,5,0.75,-49.92,-72.0,0.4416,-80.0,0.0,0.376
13,ER_n32_d0.5_g2,32,reweave-thorough,0,3.1875,5,1.0,-56.808,-76.0,0.3827,-80.0,0.0,0.2899
13,ER_n32_d0.5_g2,32,reweave-thorough,0,3.1875,5,1.5,-66.124,-80.0,0.2209,-80.0,0.004,0.1735
13,ER_n32_d0.5_g2,32,reweave-thorough,1,3.1875,4,0.75,-58.088,-76.0,0.468,-80.0,0.0,0.2739
13,ER_n32_d0.5_g2,32,reweave-thorough,1,3.1875,4,1.0,-60.06,-76.0,0.4279,-80.0,0.0,0.2492
13,ER_n32_d0.5_g2,32,reweave-thorough,1,3.1875,4,1.5,-66.208,-78.0,0.2301,-80.0,0.0,0.1724
13,ER_n32_d0.5_g2,32,mmfork-cuthill,0,3.46875,5,0.75,-54.008,-76.0,0.5392,-80.0,0.0,0.3249
13,ER_n32_d0.5_g2,32,mmfork-cuthill,0,3.46875,5,1.0,-57.404,-76.0,0.4186,-80.0,0.0,0.2824
13,ER_n32_d0.5_g2,32,mmfork-cuthill,0,3.46875,5,1.5,-63.92,-80.0,0.2423,-80.0,0.002,0.201
13,ER_n32_d0.5_g2,32,mmfork-cuthill,1,3.34375,5,0.75,-56.144,-70.0,0.5044,-80.0,0.0,0.2982
13,ER_n32_d0.5_g2,32,mmfork-cuthill,1,3.34375,5,1.0,-62.216,-80.0,0.342,-80.0,0.006,0.2223
13,ER_n32_d0.5_g2,32,mmfork-cuthill,1,3.34375,5,1.5,-66.44,-80.0,0.2585,-80.0,0.048,0.1695
13,ER_n32_d0.5_g2,32,mmfork-portfolio,0,3.28125,5,0.75,-45.924,-76.0,0.3984,-80.0,0.0,0.4259
13,ER_n32_d0.5_g2,32,mmfork-portfolio,0,3.28125,5,1.0,-48.412,-80.0,0.3441,-80.0,0.012,0.3949
13,ER_n32_d0.5_g2,32,mmfork-portfolio,0,3.28125,5,1.5,-57.54,-80.0,0.2655,-80.0,0.05,0.2807
13,ER_n32_d0.5_g2,32,mmfork-portfolio,1,3.28125,5,0.75,-57.556,-78.0,0.4312,-80.0,0.0,0.2806
13,ER_n32_d0.5_g2,32,mmfork-portfolio,1,3.28125,5,1.0,-62.64,-80.0,0.3361,-80.0,0.006,0.217
13,ER_n32_d0.5_g2,32,mmfork-portfolio,1,3.28125,5,1.5,-71.4,-80.0,0.2169,-80.0,0.162,0.1075
14,ER_n32_d0.5_g3,32,minorminer,0,3.53125,5,0.75,-55.076,-85.0,0.49,-93.0,0.0,0.4078
14,ER_n32_d0.5_g3,32,minorminer,0,3.53125,5,1.0,-64.732,-85.0,0.3716,-93.0,0.0,0.304
14,ER_n32_d0.5_g3,32,minorminer,0,3.53125,5,1.5,-77.376,-93.0,0.2027,-93.0,0.004,0.168
14,ER_n32_d0.5_g3,32,minorminer,1,3.4375,5,0.75,-69.692,-91.0,0.4036,-93.0,0.0,0.2506
14,ER_n32_d0.5_g3,32,minorminer,1,3.4375,5,1.0,-74.74,-89.0,0.3369,-93.0,0.0,0.1963
14,ER_n32_d0.5_g3,32,minorminer,1,3.4375,5,1.5,-79.872,-89.0,0.2319,-93.0,0.0,0.1412
14,ER_n32_d0.5_g3,32,minorminer-layout,0,3.625,5,0.75,-76.784,-87.0,0.4011,-93.0,0.0,0.1744
14,ER_n32_d0.5_g3,32,minorminer-layout,0,3.625,5,1.0,-78.996,-89.0,0.3378,-93.0,0.0,0.1506
14,ER_n32_d0.5_g3,32,minorminer-layout,0,3.625,5,1.5,-83.608,-93.0,0.2374,-93.0,0.002,0.101
14,ER_n32_d0.5_g3,32,minorminer-layout,1,3.5,5,0.75,-54.94,-77.0,0.4666,-93.0,0.0,0.4092
14,ER_n32_d0.5_g3,32,minorminer-layout,1,3.5,5,1.0,-60.16,-91.0,0.398,-93.0,0.0,0.3531
14,ER_n32_d0.5_g3,32,minorminer-layout,1,3.5,5,1.5,-76.116,-93.0,0.2239,-93.0,0.012,0.1815
14,ER_n32_d0.5_g3,32,reweave,0,3.4375,5,0.75,-51.484,-85.0,0.4999,-93.0,0.0,0.4464
14,ER_n32_d0.5_g3,32,reweave,0,3.4375,5,1.0,-62.016,-85.0,0.375,-93.0,0.0,0.3332
14,ER_n32_d0.5_g3,32,reweave,0,3.4375,5,1.5,-77.252,-93.0,0.1957,-93.0,0.004,0.1693
14,ER_n32_d0.5_g3,32,reweave,1,3.4375,5,0.75,-69.692,-91.0,0.4036,-93.0,0.0,0.2506
14,ER_n32_d0.5_g3,32,reweave,1,3.4375,5,1.0,-74.74,-89.0,0.3369,-93.0,0.0,0.1963
14,ER_n32_d0.5_g3,32,reweave,1,3.4375,5,1.5,-79.872,-89.0,0.2319,-93.0,0.0,0.1412
14,ER_n32_d0.5_g3,32,reweave-thorough,0,3.28125,4,0.75,-61.744,-83.0,0.3971,-93.0,0.0,0.3361
14,ER_n32_d0.5_g3,32,reweave-thorough,0,3.28125,4,1.0,-70.236,-81.0,0.2857,-93.0,0.0,0.2448
14,ER_n32_d0.5_g3,32,reweave-thorough,0,3.28125,4,1.5,-75.98,-91.0,0.1842,-93.0,0.0,0.183
14,ER_n32_d0.5_g3,32,reweave-thorough,1,3.4375,5,0.75,-69.692,-91.0,0.4036,-93.0,0.0,0.2506
14,ER_n32_d0.5_g3,32,reweave-thorough,1,3.4375,5,1.0,-74.74,-89.0,0.3369,-93.0,0.0,0.1963
14,ER_n32_d0.5_g3,32,reweave-thorough,1,3.4375,5,1.5,-79.872,-89.0,0.2319,-93.0,0.0,0.1412
14,ER_n32_d0.5_g3,32,mmfork-cuthill,0,3.65625,5,0.75,-75.528,-85.0,0.3368,-93.0,0.0,0.1879
14,ER_n32_d0.5_g3,32,mmfork-cuthill,0,3.65625,5,1.0,-78.62,-85.0,0.2988,-93.0,0.0,0.1546
14,ER_n32_d0.5_g3,32,mmfork-cuthill,0,3.65625,5,1.5,-81.94,-89.0,0.2167,-93.0,0.0,0.1189
14,ER_n32_d0.5_g3,32,mmfork-cuthill,1,3.65625,5,0.75,-70.716,-85.0,0.4184,-93.0,0.0,0.2396
14,ER_n32_d0.5_g3,32,mmfork-cuthill,1,3.65625,5,1.0,-74.216,-87.0,0.3231,-93.0,0.0,0.202
14,ER_n32_d0.5_g3,32,mmfork-cuthill,1,3.65625,5,1.5,-81.844,-89.0,0.1962,-93.0,0.0,0.12
14,ER_n32_d0.5_g3,32,mmfork-portfolio,0,3.5,5,0.75,-59.328,-77.0,0.4446,-93.0,0.0,0.3621
14,ER_n32_d0.5_g3,32,mmfork-portfolio,0,3.5,5,1.0,-65.036,-79.0,0.3741,-93.0,0.0,0.3007
14,ER_n32_d0.5_g3,32,mmfork-portfolio,0,3.5,5,1.5,-72.708,-89.0,0.2722,-93.0,0.0,0.2182
14,ER_n32_d0.5_g3,32,mmfork-portfolio,1,3.4375,5,0.75,-69.692,-91.0,0.4036,-93.0,0.0,0.2506
14,ER_n32_d0.5_g3,32,mmfork-portfolio,1,3.4375,5,1.0,-74.74,-89.0,0.3369,-93.0,0.0,0.1963
14,ER_n32_d0.5_g3,32,mmfork-portfolio,1,3.4375,5,1.5,-79.872,-89.0,0.2319,-93.0,0.0,0.1412
15,ER_n32_d0.5_g3,32,minorminer,0,3.53125,5,0.75,-64.084,-93.0,0.4293,-103.0,0.0,0.3778
15,ER_n32_d0.5_g3,32,minorminer,0,3.53125,5,1.0,-80.264,-93.0,0.304,-103.0,0.0,0.2207
15,ER_n32_d0.5_g3,32,minorminer,0,3.53125,5,1.5,-90.704,-101.0,0.2279,-103.0,0.0,0.1194
15,ER_n32_d0.5_g3,32,minorminer,1,3.4375,5,0.75,-56.968,-101.0,0.4474,-103.0,0.0,0.4469
15,ER_n32_d0.5_g3,32,minorminer,1,3.4375,5,1.0,-81.324,-101.0,0.2279,-103.0,0.0,0.2104
15,ER_n32_d0.5_g3,32,minorminer,1,3.4375,5,1.5,-96.756,-103.0,0.1127,-103.0,0.09,0.0606
15,ER_n32_d0.5_g3,32,minorminer-layout,0,3.625,5,0.75,-83.164,-93.0,0.3417,-103.0,0.0,0.1926
15,ER_n32_d0.5_g3,32,minorminer-layout,0,3.625,5,1.0,-86.972,-101.0,0.3102,-103.0,0.0,0.1556
15,ER_n32_d0.5_g3,32,minorminer-layout,0,3.625,5,1.5,-92.084,-103.0,0.1725,-103.0,0.01,0.106
15,ER_n32_d0.5_g3,32,minorminer-layout,1,3.5,5,0.75,-92.556,-101.0,0.2416,-103.0,0.0,0.1014
15,ER_n32_d0.5_g3,32,minorminer-layout,1,3.5,5,1.0,-96.14,-103.0,0.1844,-103.0,0.002,0.0666
15,ER_n32_d0.5_g3,32,minorminer-layout,1,3.5,5,1.5,-97.94,-103.0,0.1462,-103.0,0.108,0.0491
15,ER_n32_d0.5_g3,32,reweave,0,3.4375,5,0.75,-58.896,-97.0,0.44,-103.0,0.0,0.4282
15,ER_n32_d0.5_g3,32,reweave,0,3.4375,5,1.0,-71.832,-93.0,0.3561,-103.0,0.0,0.3026
15,ER_n32_d0.5_g3,32,reweave,0,3.4375,5,1.5,-89.232,-101.0,0.2293,-103.0,0.0,0.1337
15,ER_n32_d0.5_g3,32,reweave,1,3.4375,5,0.75,-56.968,-101.0,0.4474,-103.0,0.0,0.4469
15,ER_n32_d0.5_g3,32,reweave,1,3.4375,5,1.0,-81.324,-101.0,0.2279,-103.0,0.0,0.2104
15,ER_n32_d0.5_g3,32,reweave,1,3.4375,5,1.5,-96.756,-103.0,0.1127,-103.0,0.09,0.0606
15,ER_n32_d0.5_g3,32,reweave-thorough,0,3.28125,4,0.75,-81.8,-95.0,0.2817,-103.0,0.0,0.2058
15,ER_n32_d0.5_g3,32,reweave-thorough,0,3.28125,4,1.0,-86.392,-97.0,0.2167,-103.0,0.0,0.1612
15,ER_n32_d0.5_g3,32,reweave-thorough,0,3.28125,4,1.5,-92.02,-99.0,0.1503,-103.0,0.0,0.1066
15,ER_n32_d0.5_g3,32,reweave-thorough,1,3.4375,5,0.75,-56.968,-101.0,0.4474,-103.0,0.0,0.4469
15,ER_n32_d0.5_g3,32,reweave-thorough,1,3.4375,5,1.0,-81.324,-101.0,0.2279,-103.0,0.0,0.2104
15,ER_n32_d0.5_g3,32,reweave-thorough,1,3.4375,5,1.5,-96.756,-103.0,0.1127,-103.0,0.09,0.0606
15,ER_n32_d0.5_g3,32,mmfork-cuthill,0,3.65625,5,0.75,-83.5,-101.0,0.4422,-103.0,0.0,0.1893
15,ER_n32_d0.5_g3,32,mmfork-cuthill,0,3.65625,5,1.0,-89.92,-103.0,0.3151,-103.0,0.006,0.127
15,ER_n32_d0.5_g3,32,mmfork-cuthill,0,3.65625,5,1.5,-97.4,-103.0,0.1704,-103.0,0.144,0.0544
15,ER_n32_d0.5_g3,32,mmfork-cuthill,1,3.65625,5,0.75,-75.168,-101.0,0.3344,-103.0,0.0,0.2702
15,ER_n32_d0.5_g3,32,mmfork-cuthill,1,3.65625,5,1.0,-83.116,-103.0,0.2254,-103.0,0.014,0.193
15,ER_n32_d0.5_g3,32,mmfork-cuthill,1,3.65625,5,1.5,-94.472,-103.0,0.1226,-103.0,0.132,0.0828
15,ER_n32_d0.5_g3,32,mmfork-portfolio,0,3.5,5,0.75,-55.924,-81.0,0.4774,-103.0,0.0,0.457
15,ER_n32_d0.5_g3,32,mmfork-portfolio,0,3.5,5,1.0,-56.3,-89.0,0.4319,-103.0,0.0,0.4534
15,ER_n32_d0.5_g3,32,mmfork-portfolio,0,3.5,5,1.5,-64.556,-95.0,0.3058,-103.0,0.0,0.3732
15,ER_n32_d0.5_g3,32,mmfork-portfolio,1,3.4375,5,0.75,-56.968,-101.0,0.4474,-103.0,0.0,0.4469
15,ER_n32_d0.5_g3,32,mmfork-portfolio,1,3.4375,5,1.0,-81.324,-101.0,0.2279,-103.0,0.0,0.2104
15,ER_n32_d0.5_g3,32,mmfork-portfolio,1,3.4375,5,1.5,-96.756,-103.0,0.1127,-103.0,0.09,0.0606
16,ER_n40_d0.5_g0,40,minorminer,0,4.45,6,0.75,-60.36,-114.0,0.5952,-126.0,0.0,0.521
16,ER_n40_d0.5_g0,40,minorminer,0,4.45,6,1.0,-75.008,-124.0,0.4979,-126.0,0.0,0.4047
16,ER_n40_d0.5_g0,40,minorminer,0,4.45,6,1.5,-98.144,-124.0,0.3202,-126.0,0.0,0.2211
16,ER_n40_d0.5_g0,40,minorminer,1,4.625,7,0.75,-75.072,-116.0,0.5847,-126.0,0.0,0.4042
16,ER_n40_d0.5_g0,40,minorminer,1,4.625,7,1.0,-88.504,-116.0,0.4824,-126.0,0.0,0.2976
16,ER_n40_d0.5_g0,40,minorminer,1,4.625,7,1.5,-95.12,-122.0,0.3336,-126.0,0.0,0.2451
16,ER_n40_d0.5_g0,40,minorminer-layout,0,4.575,6,0.75,-76.06,-112.0,0.588,-126.0,0.0,0.3963
16,ER_n40_d0.5_g0,40,minorminer-layout,0,4.575,6,1.0,-88.212,-122.0,0.463,-126.0,0.0,0.2999
16,ER_n40_d0.5_g0,40,minorminer-layout,0,4.575,6,1.5,-100.032,-124.0,0.33,-126.0,0.0,0.2061
16,ER_n40_d0.5_g0,40,minorminer-layout,1,4.85,7,0.75,-73.076,-120.0,0.5835,-126.0,0.0,0.42
16,ER_n40_d0.5_g0,40,minorminer-layout,1,4.85,7,1.0,-86.096,-120.0,0.4542,-126.0,0.0,0.3167
16,ER_n40_d0.5_g0,40,minorminer-layout,1,4.85,7,1.5,-97.672,-122.0,0.2992,-126.0,0.0,0.2248
16,ER_n40_d0.5_g0,40,reweave,0,4.325,6,0.75,-62.24,-120.0,0.5907,-126.0,0.0,0.506
16,ER_n40_d0.5_g0,40,reweave,0,4.325,6,1.0,-75.544,-124.0,0.4968,-126.0,0.0,0.4004
16,ER_n40_d0.5_g0,40,reweave,0,4.325,6,1.5,-96.644,-124.0,0.3438,-126.0,0.0,0.233
16,ER_n40_d0.5_g0,40,reweave,1,4.5,7,0.75,-85.032,-118.0,0.576,-126.0,0.0,0.3251
16,ER_n40_d0.5_g0,40,reweave,1,4.5,7,1.0,-89.128,-120.0,0.4844,-126.0,0.0,0.2926
16,ER_n40_d0.5_g0,40,reweave,1,4.5,7,1.5,-96.32,-122.0,0.3307,-126.0,0.0,0.2356
16,ER_n40_d0.5_g0,40,reweave-thorough,0,4.325,6,0.75,-62.24,-120.0,0.5907,-126.0,0.0,0.506
16,ER_n40_d0.5_g0,40,reweave-thorough,0,4.325,6,1.0,-75.544,-124.0,0.4968,-126.0,0.0,0.4004
16,ER_n40_d0.5_g0,40,reweave-thorough,0,4.325,6,1.5,-96.644,-124.0,0.3438,-126.0,0.0,0.233
16,ER_n40_d0.5_g0,40,reweave-thorough,1,4.5,7,0.75,-85.032,-118.0,0.576,-126.0,0.0,0.3251
16,ER_n40_d0.5_g0,40,reweave-thorough,1,4.5,7,1.0,-89.128,-120.0,0.4844,-126.0,0.0,0.2926
16,ER_n40_d0.5_g0,40,reweave-thorough,1,4.5,7,1.5,-96.32,-122.0,0.3307,-126.0,0.0,0.2356
16,ER_n40_d0.5_g0,40,mmfork-cuthill,0,4.725,7,0.75,-78.92,-106.0,0.5919,-126.0,0.0,0.3737
16,ER_n40_d0.5_g0,40,mmfork-cuthill,0,4.725,7,1.0,-90.788,-122.0,0.4723,-126.0,0.0,0.2795
16,ER_n40_d0.5_g0,40,mmfork-cuthill,0,4.725,7,1.5,-103.816,-126.0,0.3342,-126.0,0.002,0.1761
16,ER_n40_d0.5_g0,40,mmfork-cuthill,1,4.625,6,0.75,-83.22,-120.0,0.551,-126.0,0.0,0.3395
16,ER_n40_d0.5_g0,40,mmfork-cuthill,1,4.625,6,1.0,-91.376,-124.0,0.4374,-126.0,0.0,0.2748
16,ER_n40_d0.5_g0,40,mmfork-cuthill,1,4.625,6,1.5,-103.428,-124.0,0.2839,-126.0,0.0,0.1791
