pid,gkey,fam,n,d,target,method,eseed,acl,maxchain,chain_rel,sampler,p_gs,resid,mean_e,best_e,gs,chainbreak
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,minorminer-layout,1,2.0625,3,1.0,SA,0.0,0.0942,-28.984,-30.0,-32.0,0.1496
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,minorminer-layout,1,2.0625,3,1.0,SVMC,0.0,0.0928,-29.031,-30.0,-32.0,
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,minorminer-layout,1,2.0625,3,1.5,SA,0.018,0.0769,-29.54,-32.0,-32.0,0.1138
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,minorminer-layout,1,2.0625,3,2.0,SA,0.76,0.0189,-31.396,-32.0,-32.0,0.0005
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,reweave,0,1.875,3,0.5,SA,0.044,0.1306,-27.82,-32.0,-32.0,0.1817
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,reweave,0,1.875,3,0.75,SA,0.758,0.0298,-31.048,-32.0,-32.0,0.0761
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,reweave,0,1.875,3,1.0,SA,0.788,0.018,-31.424,-32.0,-32.0,0.0619
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,reweave,0,1.875,3,1.0,SVMC,0.7969,0.0215,-31.312,-32.0,-32.0,
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,reweave,0,1.875,3,1.5,SA,0.772,0.0184,-31.412,-32.0,-32.0,0.0582
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,reweave,0,1.875,3,2.0,SA,0.732,0.0211,-31.324,-32.0,-32.0,0.0524
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,reweave,1,1.9375,3,0.5,SA,0.366,0.0999,-28.804,-32.0,-32.0,0.1624
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,reweave,1,1.9375,3,0.75,SA,0.464,0.0453,-30.552,-32.0,-32.0,0.1253
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,reweave,1,1.9375,3,1.0,SA,0.452,0.0394,-30.74,-32.0,-32.0,0.0912
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,reweave,1,1.9375,3,1.0,SVMC,0.3594,0.04,-30.719,-32.0,-32.0,
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,reweave,1,1.9375,3,1.5,SA,0.49,0.0381,-30.78,-32.0,-32.0,0.0614
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,reweave,1,1.9375,3,2.0,SA,0.532,0.038,-30.784,-32.0,-32.0,0.0499
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,reweave-thorough,0,1.8125,3,0.5,SA,0.522,0.1005,-28.784,-32.0,-32.0,0.1145
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,reweave-thorough,0,1.8125,3,0.75,SA,0.706,0.0334,-30.932,-32.0,-32.0,0.0685
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,reweave-thorough,0,1.8125,3,1.0,SA,0.714,0.0261,-31.164,-32.0,-32.0,0.0349
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,reweave-thorough,0,1.8125,3,1.0,SVMC,0.75,0.0186,-31.406,-32.0,-32.0,
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,reweave-thorough,0,1.8125,3,1.5,SA,0.71,0.0239,-31.236,-32.0,-32.0,0.0132
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,reweave-thorough,0,1.8125,3,2.0,SA,0.634,0.0279,-31.108,-32.0,-32.0,0.0047
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,reweave-thorough,1,1.875,3,0.5,SA,0.0,0.2615,-23.632,-30.0,-32.0,0.2939
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,reweave-thorough,1,1.875,3,0.75,SA,0.002,0.2202,-24.952,-32.0,-32.0,0.2332
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,reweave-thorough,1,1.875,3,1.0,SA,0.042,0.1621,-26.812,-32.0,-32.0,0.159
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,reweave-thorough,1,1.875,3,1.0,SVMC,0.0469,0.123,-28.062,-32.0,-32.0,
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,reweave-thorough,1,1.875,3,1.5,SA,0.502,0.0656,-29.9,-32.0,-32.0,0.0855
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,reweave-thorough,1,1.875,3,2.0,SA,0.724,0.0241,-31.228,-32.0,-32.0,0.0539
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,mmfork-cuthill,0,1.75,3,0.5,SA,0.0,0.0904,-29.108,-30.0,-32.0,0.1501
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,mmfork-cuthill,0,1.75,3,0.75,SA,0.0,0.0876,-29.196,-30.0,-32.0,0.1253
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,mmfork-cuthill,0,1.75,3,1.0,SA,0.0,0.0823,-29.368,-30.0,-32.0,0.0958
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,mmfork-cuthill,0,1.75,3,1.0,SVMC,0.0,0.0752,-29.594,-30.0,-32.0,
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,mmfork-cuthill,0,1.75,3,1.5,SA,0.04,0.0673,-29.848,-32.0,-32.0,0.0586
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,mmfork-cuthill,0,1.75,3,2.0,SA,0.196,0.0543,-30.264,-32.0,-32.0,0.0405
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,mmfork-cuthill,1,1.9375,3,0.5,SA,0.162,0.2144,-25.14,-32.0,-32.0,0.2235
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,mmfork-cuthill,1,1.9375,3,0.75,SA,0.682,0.086,-29.248,-32.0,-32.0,0.127
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,mmfork-cuthill,1,1.9375,3,1.0,SA,0.724,0.0361,-30.844,-32.0,-32.0,0.0675
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,mmfork-cuthill,1,1.9375,3,1.0,SVMC,0.6719,0.0918,-29.062,-32.0,-32.0,
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,mmfork-cuthill,1,1.9375,3,1.5,SA,0.694,0.0208,-31.336,-32.0,-32.0,0.012
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,mmfork-cuthill,1,1.9375,3,2.0,SA,0.624,0.0256,-31.18,-32.0,-32.0,0.0001
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,mmfork-portfolio,0,1.75,3,0.5,SA,0.0,0.0904,-29.108,-30.0,-32.0,0.1501
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,mmfork-portfolio,0,1.75,3,0.75,SA,0.0,0.0876,-29.196,-30.0,-32.0,0.1253
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,mmfork-portfolio,0,1.75,3,1.0,SA,0.0,0.0823,-29.368,-30.0,-32.0,0.0958
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,mmfork-portfolio,0,1.75,3,1.0,SVMC,0.0,0.0752,-29.594,-30.0,-32.0,
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,mmfork-portfolio,0,1.75,3,1.5,SA,0.04,0.0673,-29.848,-32.0,-32.0,0.0586
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,mmfork-portfolio,0,1.75,3,2.0,SA,0.196,0.0543,-30.264,-32.0,-32.0,0.0405
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,mmfork-portfolio,1,1.8125,3,0.5,SA,0.8,0.0744,-29.62,-32.0,-32.0,0.1986
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,mmfork-portfolio,1,1.8125,3,0.75,SA,0.828,0.0459,-30.532,-32.0,-32.0,0.1844
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,mmfork-portfolio,1,1.8125,3,1.0,SA,0.842,0.0434,-30.612,-32.0,-32.0,0.1529
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,mmfork-portfolio,1,1.8125,3,1.0,SVMC,0.7812,0.0391,-30.75,-32.0,-32.0,
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,mmfork-portfolio,1,1.8125,3,1.5,SA,0.798,0.0299,-31.044,-32.0,-32.0,0.0648
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,mmfork-portfolio,1,1.8125,3,2.0,SA,0.776,0.0186,-31.404,-32.0,-32.0,0.0109
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,minorminer,0,2.0,3,0.5,SA,0.0,0.2666,-23.468,-30.0,-32.0,0.261
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,minorminer,0,2.0,3,0.75,SA,0.0,0.2469,-24.1,-30.0,-32.0,0.199
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,minorminer,0,2.0,3,1.0,SA,0.0,0.1704,-26.548,-30.0,-32.0,0.1139
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,minorminer,0,2.0,3,1.0,SVMC,0.0,0.1602,-26.875,-30.0,-32.0,
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,minorminer,0,2.0,3,1.5,SA,0.072,0.0824,-29.364,-32.0,-32.0,0.0524
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,minorminer,0,2.0,3,2.0,SA,0.432,0.0449,-30.564,-32.0,-32.0,0.0189
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,minorminer,1,1.9375,3,0.5,SA,0.978,0.0128,-31.592,-32.0,-32.0,0.1893
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,minorminer,1,1.9375,3,0.75,SA,0.962,0.0176,-31.436,-32.0,-32.0,0.1769
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,minorminer,1,1.9375,3,1.0,SA,0.942,0.0191,-31.388,-32.0,-32.0,0.1569
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,minorminer,1,1.9375,3,1.0,SVMC,0.9688,0.0098,-31.688,-32.0,-32.0,
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,minorminer,1,1.9375,3,1.5,SA,0.912,0.0102,-31.672,-32.0,-32.0,0.1171
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,minorminer,1,1.9375,3,2.0,SA,0.77,0.0164,-31.476,-32.0,-32.0,0.0659
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,minorminer-layout,0,1.8125,3,0.5,SA,0.012,0.3419,-21.06,-32.0,-32.0,0.2218
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,minorminer-layout,0,1.8125,3,0.75,SA,0.238,0.2392,-24.344,-32.0,-32.0,0.1584
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,minorminer-layout,0,1.8125,3,1.0,SA,0.772,0.0679,-29.828,-32.0,-32.0,0.0857
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,minorminer-layout,0,1.8125,3,1.0,SVMC,0.9688,0.0059,-31.812,-32.0,-32.0,
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,minorminer-layout,0,1.8125,3,1.5,SA,0.92,0.0084,-31.732,-32.0,-32.0,0.0587
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,minorminer-layout,0,1.8125,3,2.0,SA,0.862,0.0131,-31.58,-32.0,-32.0,0.0554
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,minorminer-layout,1,2.125,3,0.5,SA,0.036,0.3256,-21.58,-32.0,-32.0,0.2645
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,minorminer-layout,1,2.125,3,0.75,SA,0.2,0.2475,-24.08,-32.0,-32.0,0.2224
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,minorminer-layout,1,2.125,3,1.0,SA,0.392,0.1771,-26.332,-32.0,-32.0,0.1741
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,minorminer-layout,1,2.125,3,1.0,SVMC,0.4375,0.1602,-26.875,-32.0,-32.0,
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,minorminer-layout,1,2.125,3,1.5,SA,0.704,0.0261,-31.164,-32.0,-32.0,0.0461
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,minorminer-layout,1,2.125,3,2.0,SA,0.636,0.025,-31.2,-32.0,-32.0,0.0009
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,reweave,0,2.0,3,0.5,SA,0.0,0.2666,-23.468,-30.0,-32.0,0.261
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,reweave,0,2.0,3,0.75,SA,0.0,0.2469,-24.1,-30.0,-32.0,0.199
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,reweave,0,2.0,3,1.0,SA,0.0,0.1704,-26.548,-30.0,-32.0,0.1139
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,reweave,0,2.0,3,1.0,SVMC,0.0,0.1602,-26.875,-30.0,-32.0,
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,reweave,0,2.0,3,1.5,SA,0.072,0.0824,-29.364,-32.0,-32.0,0.0524
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,reweave,0,2.0,3,2.0,SA,0.432,0.0449,-30.564,-32.0,-32.0,0.0189
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,reweave,1,1.9375,3,0.5,SA,0.978,0.0128,-31.592,-32.0,-32.0,0.1893
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,reweave,1,1.9375,3,0.75,SA,0.962,0.0176,-31.436,-32.0,-32.0,0.1769
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,reweave,1,1.9375,3,1.0,SA,0.942,0.0191,-31.388,-32.0,-32.0,0.1569
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,reweave,1,1.9375,3,1.0,SVMC,0.9688,0.0098,-31.688,-32.0,-32.0,
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,reweave,1,1.9375,3,1.5,SA,0.912,0.0102,-31.672,-32.0,-32.0,0.1171
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,reweave,1,1.9375,3,2.0,SA,0.77,0.0164,-31.476,-32.0,-32.0,0.0659
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,reweave-thorough,0,1.8125,3,0.5,SA,0.002,0.3374,-21.204,-32.0,-32.0,0.1991
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,reweave-thorough,0,1.8125,3,0.75,SA,0.0,0.3187,-21.8,-30.0,-32.0,0.1407
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,reweave-thorough,0,1.8125,3,1.0,SA,0.0,0.2969,-22.5,-30.0,-32.0,0.1224
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,reweave-thorough,0,1.8125,3,1.0,SVMC,0.0,0.3369,-21.219,-30.0,-32.0,
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,reweave-thorough,0,1.8125,3,1.5,SA,0.108,0.1514,-27.156,-32.0,-32.0,0.0746
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,reweave-thorough,0,1.8125,3,2.0,SA,0.428,0.0607,-30.056,-32.0,-32.0,0.0282
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,reweave-thorough,1,1.875,3,0.5,SA,0.0,0.1305,-27.824,-30.0,-32.0,0.1847
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,reweave-thorough,1,1.875,3,0.75,SA,0.0,0.1305,-27.824,-30.0,-32.0,0.0624
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,reweave-thorough,1,1.875,3,1.0,SA,0.0,0.1288,-27.88,-30.0,-32.0,0.0611
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,reweave-thorough,1,1.875,3,1.0,SVMC,0.0,0.124,-28.031,-30.0,-32.0,
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,reweave-thorough,1,1.875,3,1.5,SA,0.016,0.1256,-27.98,-32.0,-32.0,0.0561
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,reweave-thorough,1,1.875,3,2.0,SA,0.12,0.1036,-28.684,-32.0,-32.0,0.0425
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,mmfork-cuthill,0,1.8125,3,0.5,SA,0.0,0.1866,-26.028,-30.0,-32.0,0.2554
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,mmfork-cuthill,0,1.8125,3,0.75,SA,0.0,0.1691,-26.588,-30.0,-32.0,0.136
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,mmfork-cuthill,0,1.8125,3,1.0,SA,0.016,0.1401,-27.516,-32.0,-32.0,0.0756
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,mmfork-cuthill,0,1.8125,3,1.0,SVMC,0.0,0.1357,-27.656,-30.0,-32.0,
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,mmfork-cuthill,0,1.8125,3,1.5,SA,0.474,0.0556,-30.22,-32.0,-32.0,0.0265
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,mmfork-cuthill,0,1.8125,3,2.0,SA,0.678,0.0236,-31.244,-32.0,-32.0,0.0039
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,mmfork-cuthill,1,1.9375,3,0.5,SA,0.0,0.2044,-25.46,-26.0,-32.0,0.2883
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,mmfork-cuthill,1,1.9375,3,0.75,SA,0.0,0.186,-26.048,-30.0,-32.0,0.236
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,mmfork-cuthill,1,1.9375,3,1.0,SA,0.0,0.1122,-28.408,-30.0,-32.0,0.1304
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,mmfork-cuthill,1,1.9375,3,1.0,SVMC,0.0,0.0967,-28.906,-30.0,-32.0,
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,mmfork-cuthill,1,1.9375,3,1.5,SA,0.0,0.1176,-28.236,-30.0,-32.0,0.0617
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,mmfork-cuthill,1,1.9375,3,2.0,SA,0.386,0.0676,-29.836,-32.0,-32.0,0.0305
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,mmfork-portfolio,0,1.8125,3,0.5,SA,0.0,0.1866,-26.028,-30.0,-32.0,0.2554
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,mmfork-portfolio,0,1.8125,3,0.75,SA,0.0,0.1691,-26.588,-30.0,-32.0,0.136
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,mmfork-portfolio,0,1.8125,3,1.0,SA,0.016,0.1401,-27.516,-32.0,-32.0,0.0756
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,mmfork-portfolio,0,1.8125,3,1.0,SVMC,0.0,0.1357,-27.656,-30.0,-32.0,
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,mmfork-portfolio,0,1.8125,3,1.5,SA,0.474,0.0556,-30.22,-32.0,-32.0,0.0265
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,mmfork-portfolio,0,1.8125,3,2.0,SA,0.678,0.0236,-31.244,-32.0,-32.0,0.0039
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,mmfork-portfolio,1,1.8125,3,0.5,SA,0.012,0.1478,-27.272,-32.0,-32.0,0.2622
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,mmfork-portfolio,1,1.8125,3,0.75,SA,0.686,0.0951,-28.956,-32.0,-32.0,0.208
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,mmfork-portfolio,1,1.8125,3,1.0,SA,0.87,0.0417,-30.664,-32.0,-32.0,0.1535
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,mmfork-portfolio,1,1.8125,3,1.0,SVMC,0.875,0.0225,-31.281,-32.0,-32.0,
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,mmfork-portfolio,1,1.8125,3,1.5,SA,0.852,0.0343,-30.904,-32.0,-32.0,0.1061
60,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3_broken5,mmfork-portfolio,1,1.8125,3,2.0,SA,0.86,0.0234,-31.252,-32.0,-32.0,0.061
61,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,minorminer,0,1.875,3,0.5,SA,0.106,0.1885,-30.836,-38.0,-38.0,0.1781
61,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,minorminer,0,1.875,3,0.75,SA,0.152,0.1785,-31.216,-38.0,-38.0,0.1685
61,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,minorminer,0,1.875,3,1.0,SA,0.56,0.0926,-34.48,-38.0,-38.0,0.1167
61,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,minorminer,0,1.875,3,1.0,SVMC,0.8281,0.0362,-36.625,-38.0,-38.0,
61,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,minorminer,0,1.875,3,1.5,SA,0.998,0.0005,-37.98,-38.0,-38.0,0.0123
61,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,minorminer,0,1.875,3,2.0,SA,0.988,0.0032,-37.88,-38.0,-38.0,0.0008
61,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,minorminer,1,1.9375,3,0.5,SA,0.99,0.0039,-37.852,-38.0,-38.0,0.0641
61,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,minorminer,1,1.9375,3,0.75,SA,0.988,0.0034,-37.872,-38.0,-38.0,0.0595
61,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,minorminer,1,1.9375,3,1.0,SA,1.0,0.0,-38.0,-38.0,-38.0,0.0479
61,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,minorminer,1,1.9375,3,1.0,SVMC,1.0,0.0,-38.0,-38.0,-38.0,
61,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,minorminer,1,1.9375,3,1.5,SA,1.0,0.0,-38.0,-38.0,-38.0,0.0
61,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,minorminer,1,1.9375,3,2.0,SA,0.998,0.0005,-37.98,-38.0,-38.0,0.0
61,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,minorminer-layout,0,1.9375,3,0.5,SA,0.122,0.3697,-23.952,-38.0,-38.0,0.3369
61,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,minorminer-layout,0,1.9375,3,0.75,SA,0.52,0.2021,-30.32,-38.0,-38.0,0.2121
61,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,minorminer-layout,0,1.9375,3,1.0,SA,0.918,0.0345,-36.688,-38.0,-38.0,0.0855
61,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,minorminer-layout,0,1.9375,3,1.0,SVMC,0.9062,0.0395,-36.5,-38.0,-38.0,
61,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,minorminer-layout,0,1.9375,3,1.5,SA,0.994,0.0022,-37.916,-38.0,-38.0,0.0556
61,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,minorminer-layout,0,1.9375,3,2.0,SA,0.992,0.0022,-37.916,-38.0,-38.0,0.0176
61,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,minorminer-layout,1,2.0625,3,0.5,SA,0.0,0.2105,-30.0,-30.0,-38.0,0.1859
61,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,minorminer-layout,1,2.0625,3,0.75,SA,0.014,0.2076,-30.112,-38.0,-38.0,0.1325
61,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,minorminer-layout,1,2.0625,3,1.0,SA,0.064,0.1971,-30.512,-38.0,-38.0,0.121
61,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,minorminer-layout,1,2.0625,3,1.0,SVMC,0.0312,0.2039,-30.25,-38.0,-38.0,
61,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,minorminer-layout,1,2.0625,3,1.5,SA,0.346,0.1377,-32.768,-38.0,-38.0,0.0906
61,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,minorminer-layout,1,2.0625,3,2.0,SA,0.996,0.0014,-37.948,-38.0,-38.0,0.0001
61,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,reweave,0,1.875,3,0.5,SA,0.106,0.1885,-30.836,-38.0,-38.0,0.1781
61,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,reweave,0,1.875,3,0.75,SA,0.152,0.1785,-31.216,-38.0,-38.0,0.1685
61,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,reweave,0,1.875,3,1.0,SA,0.56,0.0926,-34.48,-38.0,-38.0,0.1167
61,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,reweave,0,1.875,3,1.0,SVMC,0.8281,0.0362,-36.625,-38.0,-38.0,
61,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,reweave,0,1.875,3,1.5,SA,0.998,0.0005,-37.98,-38.0,-38.0,0.0123
61,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,reweave,0,1.875,3,2.0,SA,0.988,0.0032,-37.88,-38.0,-38.0,0.0008
61,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,reweave,1,1.9375,3,0.5,SA,0.99,0.0039,-37.852,-38.0,-38.0,0.0641
61,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,reweave,1,1.9375,3,0.75,SA,0.988,0.0034,-37.872,-38.0,-38.0,0.0595
61,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,reweave,1,1.9375,3,1.0,SA,1.0,0.0,-38.0,-38.0,-38.0,0.0479
61,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,reweave,1,1.9375,3,1.0,SVMC,1.0,0.0,-38.0,-38.0,-38.0,
61,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,reweave,1,1.9375,3,1.5,SA,1.0,0.0,-38.0,-38.0,-38.0,0.0
61,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,reweave,1,1.9375,3,2.0,SA,0.998,0.0005,-37.98,-38.0,-38.0,0.0
61,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,reweave-thorough,0,1.8125,3,0.5,SA,0.0,0.2187,-29.688,-30.0,-38.0,0.2451
61,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,reweave-thorough,0,1.8125,3,0.75,SA,0.0,0.2236,-29.504,-30.0,-38.0,0.2423
61,ER_n16_d0.6_g0,ER,16,0.6,pegasus_3,reweave-thorough,0,1.8125,3,1.0,SA,0.614,0.0804,-34.944,-38.0,-38.0,0.1026
