source,target,algorithm,seed,success,valid,avg_chain_length,max_chain_length,total_qubits_used,wall_time,problem_nodes,problem_edges
ER_n30_d0.7,pegasus_6_broken5,reweave-stacked,1,1,1,3.7,5,111,1.0969839589997719,30,319
ER_n30_d0.7,pegasus_6_broken5,reweave-stacked,2,1,1,3.933333333333333,6,118,0.9335790840013942,30,319
ER_n30_d0.7,pegasus_6_broken5,reweave-stacked,3,1,1,4.166666666666667,6,125,0.7958987499987416,30,319
ER_n30_d0.7,pegasus_6_broken5,reweave-stacked,4,1,1,3.8333333333333335,6,115,0.8285197910008719,30,319
ER_n30_d0.7,zephyr_4,minorminer,0,1,1,3.0,4,90,0.30755908400169574,30,319
ER_n30_d0.7,zephyr_4,minorminer,1,1,1,3.066666666666667,4,92,0.4096392499996,30,319
ER_n30_d0.7,zephyr_4,minorminer,2,1,1,3.0,4,90,0.6679165419991477,30,319
ER_n30_d0.7,zephyr_4,minorminer,3,1,1,3.1333333333333333,4,94,0.6988488339993637,30,319
ER_n30_d0.7,zephyr_4,minorminer,4,1,1,2.966666666666667,4,89,0.7069475000025705,30,319
ER_n30_d0.7,zephyr_4,minorminer-layout,0,1,1,2.966666666666667,4,89,0.7385126250010217,30,319
ER_n30_d0.7,zephyr_4,minorminer-layout,1,1,1,3.066666666666667,4,92,0.37759695800195914,30,319
ER_n30_d0.7,zephyr_4,minorminer-layout,2,1,1,3.066666666666667,4,92,0.7723177499974554,30,319
ER_n30_d0.7,zephyr_4,minorminer-layout,3,1,1,3.033333333333333,4,91,0.4677211670023098,30,319
ER_n30_d0.7,zephyr_4,minorminer-layout,4,1,1,3.033333333333333,4,91,0.5457832090032753,30,319
ER_n30_d0.7,zephyr_4,reweave-base,0,1,1,3.0,4,90,1.4838678330015682,30,319
ER_n30_d0.7,zephyr_4,reweave-base,1,1,1,3.0,4,90,2.7880929579987423,30,319
ER_n30_d0.7,zephyr_4,reweave-base,2,1,1,3.0,4,90,1.8322952919988893,30,319
ER_n30_d0.7,zephyr_4,reweave-base,3,1,1,3.1,4,93,3.068593542000599,30,319
ER_n30_d0.7,zephyr_4,reweave-base,4,1,1,2.933333333333333,4,88,3.078269375000673,30,319
ER_n30_d0.7,zephyr_4,reweave,0,1,1,3.0,4,90,0.48735725000005914,30,319
ER_n30_d0.7,zephyr_4,reweave,1,1,1,3.0,4,90,0.6109700839988363,30,319
ER_n30_d0.7,zephyr_4,reweave,2,1,1,3.0,4,90,0.8616355000012845,30,319
ER_n30_d0.7,zephyr_4,reweave,3,1,1,3.066666666666667,4,92,0.8855628749988682,30,319
ER_n30_d0.7,zephyr_4,reweave,4,1,1,2.933333333333333,4,88,0.9067610409983899,30,319
ER_n30_d0.7,zephyr_4,reweave-thorough,0,1,1,2.966666666666667,4,89,2.2583614169998327,30,319
ER_n30_d0.7,zephyr_4,reweave-thorough,1,1,1,3.0,4,90,2.446029291000741,30,319
ER_n30_d0.7,zephyr_4,reweave-thorough,2,1,1,2.933333333333333,4,88,2.8681853329981095,30,319
ER_n30_d0.7,zephyr_4,reweave-thorough,3,1,1,2.933333333333333,4,88,3.374242290999973,30,319
ER_n30_d0.7,zephyr_4,reweave-thorough,4,1,1,2.933333333333333,4,88,2.614602832996752,30,319
ER_n30_d0.7,zephyr_4,reweave-stacked,0,1,1,2.933333333333333,4,88,0.7801266249989567,30,319
ER_n30_d0.7,zephyr_4,reweave-stacked,1,1,1,3.0,4,90,0.8904096670012223,30,319
ER_n30_d0.7,zephyr_4,reweave-stacked,2,1,1,2.966666666666667,4,89,0.5509545000022626,30,319
ER_n30_d0.7,zephyr_4,reweave-stacked,3,1,1,3.1333333333333333,4,94,0.7609840000004624,30,319
ER_n30_d0.7,zephyr_4,reweave-stacked,4,1,1,3.1,4,93,0.7815170419999049,30,319
ER_n40_d0.3,pegasus_6,minorminer,0,1,1,3.525,5,141,0.49319945800016285,40,241
ER_n40_d0.3,pegasus_6,minorminer,1,1,1,3.6,6,144,0.3636215420010558,40,241
ER_n40_d0.3,pegasus_6,minorminer,2,1,1,3.625,5,145,0.37003399999957765,40,241
ER_n40_d0.3,pegasus_6,minorminer,3,1,1,3.55,5,142,0.8186963750013092,40,241
ER_n40_d0.3,pegasus_6,minorminer,4,1,1,3.5,5,140,0.6133264580021205,40,241
ER_n40_d0.3,pegasus_6,minorminer-layout,0,1,1,3.45,5,138,0.6599024159986584,40,241
ER_n40_d0.3,pegasus_6,minorminer-layout,1,1,1,3.825,6,153,0.42536124999969616,40,241
ER_n40_d0.3,pegasus_6,minorminer-layout,2,1,1,3.5,5,140,0.5857893749998766,40,241
ER_n40_d0.3,pegasus_6,minorminer-layout,3,1,1,3.625,5,145,0.43407279099847074,40,241
ER_n40_d0.3,pegasus_6,minorminer-layout,4,1,1,3.7,6,148,0.40334762500060606,40,241
ER_n40_d0.3,pegasus_6,reweave-base,0,1,1,3.45,5,138,2.2604934580012923,40,241
ER_n40_d0.3,pegasus_6,reweave-base,1,1,1,3.6,6,144,1.3392959160009923,40,241
ER_n40_d0.3,pegasus_6,reweave-base,2,1,1,3.575,5,143,2.1015706660000433,40,241
ER_n40_d0.3,pegasus_6,reweave-base,3,1,1,3.525,5,141,2.609508666999318,40,241
ER_n40_d0.3,pegasus_6,reweave-base,4,1,1,3.475,5,139,2.314231334003125,40,241
ER_n40_d0.3,pegasus_6,reweave,0,1,1,3.425,5,137,0.6869596249998722,40,241
ER_n40_d0.3,pegasus_6,reweave,1,1,1,3.6,6,144,0.5210373330010043,40,241
ER_n40_d0.3,pegasus_6,reweave,2,1,1,3.55,5,142,0.5579297090007458,40,241
ER_n40_d0.3,pegasus_6,reweave,3,1,1,3.525,5,141,0.9161548750016664,40,241
ER_n40_d0.3,pegasus_6,reweave,4,1,1,3.45,5,138,0.6962762499970268,40,241
ER_n40_d0.3,pegasus_6,reweave-thorough,0,1,1,3.425,5,137,1.9737870410026517,40,241
ER_n40_d0.3,pegasus_6,reweave-thorough,1,1,1,3.425,5,137,2.7171536250025383,40,241
ER_n40_d0.3,pegasus_6,reweave-thorough,2,1,1,3.275,5,131,2.4297115420013142,40,241
ER_n40_d0.3,pegasus_6,reweave-thorough,3,1,1,3.375,5,135,2.332035374998668,40,241
ER_n40_d0.3,pegasus_6,reweave-thorough,4,1,1,3.45,5,138,2.55861562499922,40,241
ER_n40_d0.3,pegasus_6,reweave-stacked,0,1,1,3.625,5,145,1.322250625002198,40,241
ER_n40_d0.3,pegasus_6,reweave-stacked,1,1,1,3.5,5,140,0.8148951250004757,40,241
ER_n40_d0.3,pegasus_6,reweave-stacked,2,1,1,3.575,5,143,0.760780665998027,40,241
ER_n40_d0.3,pegasus_6,reweave-stacked,3,1,1,3.725,5,149,0.6637928329982969,40,241
ER_n40_d0.3,pegasus_6,reweave-stacked,4,1,1,3.7,6,148,0.8856222499998694,40,241
ER_n40_d0.3,pegasus_6_broken5,minorminer,0,1,1,3.525,5,141,0.508655292000185,40,241
ER_n40_d0.3,pegasus_6_broken5,minorminer,1,1,1,3.55,5,142,0.8848939999988943,40,241
ER_n40_d0.3,pegasus_6_broken5,minorminer,2,1,1,3.525,5,141,0.6500797090011474,40,241
ER_n40_d0.3,pegasus_6_broken5,minorminer,3,1,1,3.55,5,142,0.8710133749991655,40,241
ER_n40_d0.3,pegasus_6_broken5,minorminer,4,1,1,3.925,6,157,0.307452375000139,40,241
ER_n40_d0.3,pegasus_6_broken5,minorminer-layout,0,1,1,4.0,6,160,0.45551895899916417,40,241
ER_n40_d0.3,pegasus_6_broken5,minorminer-layout,1,1,1,3.5,5,140,1.0239244590011367,40,241
ER_n40_d0.3,pegasus_6_broken5,minorminer-layout,2,1,1,3.525,5,141,0.3723754579987144,40,241
ER_n40_d0.3,pegasus_6_broken5,minorminer-layout,3,1,1,3.65,6,146,0.40008758299882174,40,241
ER_n40_d0.3,pegasus_6_broken5,minorminer-layout,4,1,1,3.5,6,140,0.3275466669983871,40,241
ER_n40_d0.3,pegasus_6_broken5,reweave-base,0,1,1,3.525,5,141,1.495275875000516,40,241
ER_n40_d0.3,pegasus_6_broken5,reweave-base,1,1,1,3.55,5,142,1.8215430829986872,40,241
ER_n40_d0.3,pegasus_6_broken5,reweave-base,2,1,1,3.525,5,141,1.6311489590007113,40,241
ER_n40_d0.3,pegasus_6_broken5,reweave-base,3,1,1,3.55,5,142,1.821900208000443,40,241
ER_n40_d0.3,pegasus_6_broken5,reweave-base,4,1,1,3.775,6,151,2.0356534159982402,40,241
ER_n40_d0.3,pegasus_6_broken5,reweave,0,1,1,3.525,5,141,0.7399921670003096,40,241
ER_n40_d0.3,pegasus_6_broken5,reweave,1,1,1,3.55,5,142,1.1061378340018564,40,241
ER_n40_d0.3,pegasus_6_broken5,reweave,2,1,1,3.475,5,139,0.8534261249988049,40,241
ER_n40_d0.3,pegasus_6_broken5,reweave,3,1,1,3.55,5,142,0.9651849170004425,40,241
ER_n40_d0.3,pegasus_6_broken5,reweave,4,1,1,3.75,6,150,0.430493124997156,40,241
ER_n40_d0.3,pegasus_6_broken5,reweave-thorough,0,1,1,3.525,5,141,2.322607916998095,40,241
ER_n40_d0.3,pegasus_6_broken5,reweave-thorough,1,1,1,3.55,5,142,2.641250458000286,40,241
ER_n40_d0.3,pegasus_6_broken5,reweave-thorough,2,1,1,3.45,5,138,2.5839985419988807,40,241
ER_n40_d0.3,pegasus_6_broken5,reweave-thorough,3,1,1,3.4,5,136,2.748656915999163,40,241
ER_n40_d0.3,pegasus_6_broken5,reweave-thorough,4,1,1,3.65,5,146,1.7615427919990907,40,241
ER_n40_d0.3,pegasus_6_broken5,reweave-stacked,0,1,1,3.5,6,140,0.9077599160009413,40,241
ER_n40_d0.3,pegasus_6_broken5,reweave-stacked,1,1,1,3.55,5,142,0.9157300830011081,40,241
ER_n40_d0.3,pegasus_6_broken5,reweave-stacked,2,1,1,3.625,6,145,0.7499776250006107,40,241
ER_n40_d0.3,pegasus_6_broken5,reweave-stacked,3,1,1,3.55,5,142,0.9874041670009319,40,241
ER_n40_d0.3,pegasus_6_broken5,reweave-stacked,4,1,1,3.425,5,137,1.0727506670009461,40,241
ER_n40_d0.3,zephyr_4,minorminer,0,1,1,3.1,5,124,0.4011013750023267,40,241
ER_n40_d0.3,zephyr_4,minorminer,1,1,1,2.875,4,115,0.36731212499944377,40,241
ER_n40_d0.3,zephyr_4,minorminer,2,1,1,2.925,5,117,0.3978412500000559,40,241
ER_n40_d0.3,zephyr_4,minorminer,3,1,1,2.875,4,115,0.4573131249999278,40,241
ER_n40_d0.3,zephyr_4,minorminer,4,1,1,2.85,4,114,0.828824625001289,40,241
ER_n40_d0.3,zephyr_4,minorminer-layout,0,1,1,3.15,5,126,0.47345120799946017,40,241
ER_n40_d0.3,zephyr_4,minorminer-layout,1,1,1,3.1,5,124,0.2809495000001334,40,241
ER_n40_d0.3,zephyr_4,minorminer-layout,2,1,1,2.875,4,115,0.820959833003144,40,241
ER_n40_d0.3,zephyr_4,minorminer-layout,3,1,1,3.175,5,127,0.26756387499699485,40,241
ER_n40_d0.3,zephyr_4,minorminer-layout,4,1,1,3.25,5,130,0.2575452500022948,40,241
ER_n40_d0.3,zephyr_4,reweave-base,0,1,1,3.05,5,122,3.158957707997615,40,241
ER_n40_d0.3,zephyr_4,reweave-base,1,1,1,2.825,4,113,2.2152098339975055,40,241
ER_n40_d0.3,zephyr_4,reweave-base,2,1,1,2.85,4,114,2.267457624999224,40,241
ER_n40_d0.3,zephyr_4,reweave-base,3,1,1,2.825,4,113,2.31900166700143,40,241
ER_n40_d0.3,zephyr_4,reweave-base,4,1,1,2.85,4,114,1.83776349999971,40,241
ER_n40_d0.3,zephyr_4,reweave,0,1,1,3.05,5,122,0.6418965829980152,40,241
ER_n40_d0.3,zephyr_4,reweave,1,1,1,2.825,4,113,0.5644551250006771,40,241
ER_n40_d0.3,zephyr_4,reweave,2,1,1,2.8,4,112,0.6232405420014402,40,241
ER_n40_d0.3,zephyr_4,reweave,3,1,1,2.8,4,112,0.6274637919996167,40,241
ER_n40_d0.3,zephyr_4,reweave,4,1,1,2.825,4,113,0.9736207089990785,40,241
ER_n40_d0.3,zephyr_4,reweave-thorough,0,1,1,3.025,5,121,1.7509513750010228,40,241
ER_n40_d0.3,zephyr_4,reweave-thorough,1,1,1,2.825,4,113,2.0250814160026493,40,241
ER_n40_d0.3,zephyr_4,reweave-thorough,2,1,1,2.75,4,110,2.340780583999731,40,241
ER_n40_d0.3,zephyr_4,reweave-thorough,3,1,1,2.725,4,109,2.582258083999477,40,241
ER_n40_d0.3,zephyr_4,reweave-thorough,4,1,1,2.825,4,113,2.4728862080010003,40,241
ER_n40_d0.3,zephyr_4,reweave-stacked,0,1,1,3.025,5,121,0.6973819590020867,40,241
ER_n40_d0.3,zephyr_4,reweave-stacked,1,1,1,2.9,5,116,0.7331757499996456,40,241
ER_n40_d0.3,zephyr_4,reweave-stacked,2,1,1,2.925,4,117,0.5186659170030907,40,241
ER_n40_d0.3,zephyr_4,reweave-stacked,3,1,1,2.8,4,112,0.7940625000010186,40,241
ER_n40_d0.3,zephyr_4,reweave-stacked,4,1,1,3.025,4,121,0.5823275000002468,40,241
ER_n40_d0.5,pegasus_6,minorminer,0,1,1,4.575,7,183,0.5970862089998263,40,393
ER_n40_d0.5,pegasus_6,minorminer,1,1,1,4.4,6,176,1.3599294999985432,40,393
ER_n40_d0.5,pegasus_6,minorminer,2,1,1,4.575,6,183,1.6163285420007014,40,393
ER_n40_d0.5,pegasus_6,minorminer,3,1,1,4.575,7,183,1.0281074579979759,40,393
ER_n40_d0.5,pegasus_6,minorminer,4,1,1,4.7,6,188,1.1445677500014426,40,393
ER_n40_d0.5,pegasus_6,minorminer-layout,0,1,1,4.6,7,184,1.2117560830010916,40,393
ER_n40_d0.5,pegasus_6,minorminer-layout,1,1,1,4.925,7,197,0.9523633749995497,40,393
ER_n40_d0.5,pegasus_6,minorminer-layout,2,1,1,4.675,7,187,0.9703179159987485,40,393
ER_n40_d0.5,pegasus_6,minorminer-layout,3,1,1,4.8,7,192,1.0147402080001484,40,393
ER_n40_d0.5,pegasus_6,minorminer-layout,4,1,1,4.6,6,184,1.1880558749980992,40,393
ER_n40_d0.5,pegasus_6,reweave-base,0,1,1,4.5,6,180,3.3472144580009626,40,393
ER_n40_d0.5,pegasus_6,reweave-base,1,1,1,4.25,6,170,4.070788833003462,40,393
ER_n40_d0.5,pegasus_6,reweave-base,2,1,1,4.5,6,180,4.350104207998811,40,393
ER_n40_d0.5,pegasus_6,reweave-base,3,1,1,4.525,7,181,3.7174400000003516,40,393
ER_n40_d0.5,pegasus_6,reweave-base,4,1,1,4.675,6,187,3.800709708000795,40,393
ER_n40_d0.5,pegasus_6,reweave,0,1,1,4.45,6,178,0.9157007499998144,40,393
ER_n40_d0.5,pegasus_6,reweave,1,1,1,4.25,6,170,1.6484451670003182,40,393
ER_n40_d0.5,pegasus_6,reweave,2,1,1,4.475,6,179,1.687851957998646,40,393
ER_n40_d0.5,pegasus_6,reweave,3,1,1,4.475,7,179,1.1540200830022513,40,393
ER_n40_d0.5,pegasus_6,reweave,4,1,1,4.575,6,183,1.2520975000006729,40,393
ER_n40_d0.5,pegasus_6,reweave-thorough,0,1,1,4.275,6,171,6.222421208000014,40,393
ER_n40_d0.5,pegasus_6,reweave-thorough,1,1,1,4.25,6,170,5.842167415998119,40,393
ER_n40_d0.5,pegasus_6,reweave-thorough,2,1,1,4.475,6,179,4.6888343329992495,40,393
ER_n40_d0.5,pegasus_6,reweave-thorough,3,1,1,4.4,6,176,4.803426208000019,40,393
ER_n40_d0.5,pegasus_6,reweave-thorough,4,1,1,4.35,6,174,3.8536122080004134,40,393
ER_n40_d0.5,pegasus_6,reweave-stacked,0,1,1,4.45,6,178,1.7533956250008487,40,393
ER_n40_d0.5,pegasus_6,reweave-stacked,1,1,1,4.5,7,180,1.3461940839988529,40,393
ER_n40_d0.5,pegasus_6,reweave-stacked,2,1,1,4.525,6,181,1.1737165410013404,40,393
ER_n40_d0.5,pegasus_6,reweave-stacked,3,1,1,4.425,6,177,1.8744939579992206,40,393
ER_n40_d0.5,pegasus_6,reweave-stacked,4,1,1,4.475,7,179,1.500384374998248,40,393
ER_n40_d0.5,pegasus_6_broken5,minorminer,0,1,1,4.95,8,198,0.5030281250001281,40,393
ER_n40_d0.5,pegasus_6_broken5,minorminer,1,1,1,4.65,7,186,0.9163275419996353,40,393
ER_n40_d0.5,pegasus_6_broken5,minorminer,2,1,1,5.15,7,206,0.592690292000043,40,393
ER_n40_d0.5,pegasus_6_broken5,minorminer,3,1,1,4.9,7,196,0.8452729589989758,40,393
ER_n40_d0.5,pegasus_6_broken5,minorminer,4,1,1,4.725,7,189,0.9026337499999499,40,393
ER_n40_d0.5,pegasus_6_broken5,minorminer-layout,0,1,1,4.85,7,194,0.7441945000027772,40,393
ER_n40_d0.5,pegasus_6_broken5,minorminer-layout,1,1,1,4.8,7,192,0.8694366669988085,40,393
ER_n40_d0.5,pegasus_6_broken5,minorminer-layout,2,1,1,4.875,7,195,1.1534527920011897,40,393
ER_n40_d0.5,pegasus_6_broken5,minorminer-layout,3,1,1,4.35,6,174,1.7645051250001416,40,393
ER_n40_d0.5,pegasus_6_broken5,minorminer-layout,4,1,1,4.7,7,188,0.7636243750021094,40,393
ER_n40_d0.5,pegasus_6_broken5,reweave-base,0,1,1,4.9,8,196,3.081820208000863,40,393
ER_n40_d0.5,pegasus_6_broken5,reweave-base,1,1,1,4.625,7,185,3.4160642079987156,40,393
ER_n40_d0.5,pegasus_6_broken5,reweave-base,2,1,1,5.1,7,204,3.064233500001137,40,393
ER_n40_d0.5,pegasus_6_broken5,reweave-base,3,1,1,4.725,7,189,3.345463417001156,40,393
ER_n40_d0.5,pegasus_6_broken5,reweave-base,4,1,1,4.65,7,186,3.271868166997592,40,393
ER_n40_d0.5,pegasus_6_broken5,reweave,0,1,1,4.825,7,193,0.8046124579996103,40,393
ER_n40_d0.5,pegasus_6_broken5,reweave,1,1,1,4.6,7,184,1.1494179170003918,40,393
ER_n40_d0.5,pegasus_6_broken5,reweave,2,1,1,5.075,7,203,0.9018964579991007,40,393
ER_n40_d0.5,pegasus_6_broken5,reweave,3,1,1,4.675,7,187,1.2065092500015453,40,393
ER_n40_d0.5,pegasus_6_broken5,reweave,4,1,1,4.6,7,184,1.30211062500166,40,393
ER_n40_d0.5,pegasus_6_broken5,reweave-thorough,0,1,1,4.475,6,179,4.795614624999871,40,393
ER_n40_d0.5,pegasus_6_broken5,reweave-thorough,1,1,1,4.525,6,181,4.279564958000265,40,393
ER_n40_d0.5,pegasus_6_broken5,reweave-thorough,2,1,1,4.375,6,175,4.461623332997988,40,393
ER_n40_d0.5,pegasus_6_broken5,reweave-thorough,3,1,1,4.5,6,180,4.115393957999913,40,393
ER_n40_d0.5,pegasus_6_broken5,reweave-thorough,4,1,1,4.525,6,181,5.249388333999377,40,393
ER_n40_d0.5,pegasus_6_broken5,reweave-stacked,0,1,1,4.525,6,181,1.3570253750003758,40,393
ER_n40_d0.5,pegasus_6_broken5,reweave-stacked,1,1,1,4.825,6,193,1.2009893750000629,40,393
ER_n40_d0.5,pegasus_6_broken5,reweave-stacked,2,1,1,4.8,6,192,1.0101130830007605,40,393
ER_n40_d0.5,pegasus_6_broken5,reweave-stacked,3,1,1,4.775,7,191,0.9659096249997674,40,393
ER_n40_d0.5,pegasus_6_broken5,reweave-stacked,4,1,1,4.475,6,179,1.430672250000498,40,393
ER_n40_d0.5,zephyr_4,minorminer,0,1,1,3.575,5,143,0.880047916998592,40,393
ER_n40_d0.5,zephyr_4,minorminer,1,1,1,3.7,5,148,0.7304035410015786,40,393
ER_n40_d0.5,zephyr_4,minorminer,2,1,1,3.6,5,144,0.8337008329981472,40,393
ER_n40_d0.5,zephyr_4,minorminer,3,1,1,3.75,5,150,0.8961478330020327,40,393
ER_n40_d0.5,zephyr_4,minorminer,4,1,1,3.525,5,141,1.0398566669973661,40,393
ER_n40_d0.5,zephyr_4,minorminer-layout,0,1,1,3.625,5,145,0.6718010830009007,40,393
ER_n40_d0.5,zephyr_4,minorminer-layout,1,1,1,3.85,6,154,0.5570534170001338,40,393
ER_n40_d0.5,zephyr_4,minorminer-layout,2,1,1,3.675,5,147,0.7323387910000747,40,393
ER_n40_d0.5,zephyr_4,minorminer-layout,3,1,1,3.425,5,137,2.38336100000015,40,393
ER_n40_d0.5,zephyr_4,minorminer-layout,4,1,1,3.45,5,138,0.9891920830013987,40,393
ER_n40_d0.5,zephyr_4,reweave-base,0,1,1,3.5,5,140,3.83822770900224,40,393
ER_n40_d0.5,zephyr_4,reweave-base,1,1,1,3.6,5,144,3.809163667003304,40,393
ER_n40_d0.5,zephyr_4,reweave-base,2,1,1,3.575,5,143,3.860495125001762,40,393
ER_n40_d0.5,zephyr_4,reweave-base,3,1,1,3.675,5,147,3.9319204999992508,40,393
ER_n40_d0.5,zephyr_4,reweave-base,4,1,1,3.475,5,139,4.051711166001041,40,393
ER_n40_d0.5,zephyr_4,reweave,0,1,1,3.5,5,140,1.264453791998676,40,393
ER_n40_d0.5,zephyr_4,reweave,1,1,1,3.55,5,142,1.2191778750020603,40,393
ER_n40_d0.5,zephyr_4,reweave,2,1,1,3.575,5,143,1.2180642090024776,40,393
ER_n40_d0.5,zephyr_4,reweave,3,1,1,3.625,5,145,1.2760311250021914,40,393
ER_n40_d0.5,zephyr_4,reweave,4,1,1,3.475,5,139,1.451641749998089,40,393
ER_n40_d0.5,zephyr_4,reweave-thorough,0,1,1,3.475,5,139,4.377813625000272,40,393
ER_n40_d0.5,zephyr_4,reweave-thorough,1,1,1,3.55,5,142,4.26850524999827,40,393
ER_n40_d0.5,zephyr_4,reweave-thorough,2,1,1,3.5,5,140,4.696774292002374,40,393
ER_n40_d0.5,zephyr_4,reweave-thorough,3,1,1,3.525,5,141,4.284590667000884,40,393
ER_n40_d0.5,zephyr_4,reweave-thorough,4,1,1,3.475,5,139,4.374843124998733,40,393
ER_n40_d0.5,zephyr_4,reweave-stacked,0,1,1,3.525,5,141,1.2734395840016077,40,393
ER_n40_d0.5,zephyr_4,reweave-stacked,1,1,1,3.625,5,145,1.5377369999987422,40,393
ER_n40_d0.5,zephyr_4,reweave-stacked,2,1,1,3.475,5,139,1.6708755409999867,40,393
ER_n40_d0.5,zephyr_4,reweave-stacked,3,1,1,3.65,5,146,1.2441912920003233,40,393
ER_n40_d0.5,zephyr_4,reweave-stacked,4,1,1,3.475,5,139,1.0963897090005048,40,393
ER_n40_d0.7,pegasus_6,minorminer,0,1,1,5.25,8,210,0.6395003750003525,40,557
ER_n40_d0.7,pegasus_6,minorminer,1,1,1,5.15,7,206,1.0763042500002484,40,557
ER_n40_d0.7,pegasus_6,minorminer,2,1,1,5.1,7,204,2.2346369580009195,40,557
ER_n40_d0.7,pegasus_6,minorminer,3,1,1,5.175,7,207,1.5127167089995055,40,557
ER_n40_d0.7,pegasus_6,minorminer,4,1,1,5.075,7,203,1.2028677080015768,40,557
ER_n40_d0.7,pegasus_6,minorminer-layout,0,1,1,5.375,7,215,1.4657230420016276,40,557
ER_n40_d0.7,pegasus_6,minorminer-layout,1,1,1,5.1,7,204,2.095936375000747,40,557
ER_n40_d0.7,pegasus_6,minorminer-layout,2,1,1,4.975,7,199,2.057920166000258,40,557
ER_n40_d0.7,pegasus_6,minorminer-layout,3,1,1,5.25,7,210,1.5327639579991228,40,557
ER_n40_d0.7,pegasus_6,minorminer-layout,4,1,1,5.45,7,218,1.2010847499986994,40,557
ER_n40_d0.7,pegasus_6,reweave-base,0,1,1,5.1,7,204,6.510223208999378,40,557
ER_n40_d0.7,pegasus_6,reweave-base,1,1,1,5.1,7,204,4.886181665999175,40,557
ER_n40_d0.7,pegasus_6,reweave-base,2,1,1,5.025,7,201,6.107062041999598,40,557
ER_n40_d0.7,pegasus_6,reweave-base,3,1,1,5.1,7,204,5.396516332999454,40,557
ER_n40_d0.7,pegasus_6,reweave-base,4,1,1,5.0,7,200,5.058216499997798,40,557
ER_n40_d0.7,pegasus_6,reweave,0,1,1,4.9,7,196,1.0866650409989234,40,557
ER_n40_d0.7,pegasus_6,reweave,1,1,1,5.05,7,202,1.5548689999995986,40,557
ER_n40_d0.7,pegasus_6,reweave,2,1,1,4.95,7,198,2.833872082999733,40,557
ER_n40_d0.7,pegasus_6,reweave,3,1,1,4.975,7,199,2.342331666000973,40,557
ER_n40_d0.7,pegasus_6,reweave,4,1,1,4.875,6,195,1.5122734579999815,40,557
ER_n40_d0.7,pegasus_6,reweave-thorough,0,1,1,4.85,6,194,6.551358958997298,40,557
ER_n40_d0.7,pegasus_6,reweave-thorough,1,1,1,4.9,6,196,7.702012540998112,40,557
ER_n40_d0.7,pegasus_6,reweave-thorough,2,1,1,4.9,7,196,9.281964041998435,40,557
ER_n40_d0.7,pegasus_6,reweave-thorough,3,1,1,4.825,6,193,8.725987541001814,40,557
ER_n40_d0.7,pegasus_6,reweave-thorough,4,1,1,4.875,6,195,9.810775916001148,40,557
ER_n40_d0.7,pegasus_6,reweave-stacked,0,1,1,4.825,6,193,2.7090103330010606,40,557
ER_n40_d0.7,pegasus_6,reweave-stacked,1,1,1,4.925,7,197,2.1894331670009706,40,557
ER_n40_d0.7,pegasus_6,reweave-stacked,2,1,1,4.975,8,199,1.8487039579995326,40,557
ER_n40_d0.7,pegasus_6,reweave-stacked,3,1,1,4.95,7,198,1.5327635840003495,40,557
ER_n40_d0.7,pegasus_6,reweave-stacked,4,1,1,4.825,7,193,2.40602379199845,40,557
ER_n40_d0.7,pegasus_6_broken5,minorminer,0,1,1,5.525,8,221,1.002598625000246,40,557
ER_n40_d0.7,pegasus_6_broken5,minorminer,1,1,1,5.275,7,211,1.1988182499990216,40,557
ER_n40_d0.7,pegasus_6_broken5,minorminer,2,1,1,5.775,8,231,0.7514184999999998,40,557
ER_n40_d0.7,pegasus_6_broken5,minorminer,3,1,1,5.35,8,214,1.2018407079995086,40,557
ER_n40_d0.7,pegasus_6_broken5,minorminer,4,1,1,5.675,8,227,0.8920608339976752,40,557
ER_n40_d0.7,pegasus_6_broken5,minorminer-layout,0,1,1,5.7,8,228,1.172222041997884,40,557
ER_n40_d0.7,pegasus_6_broken5,minorminer-layout,1,1,1,5.475,8,219,1.528545249999297,40,557
ER_n40_d0.7,pegasus_6_broken5,minorminer-layout,2,1,1,5.15,7,206,2.0823592919987277,40,557
ER_n40_d0.7,pegasus_6_broken5,minorminer-layout,3,1,1,5.225,7,209,1.6843495419998362,40,557
ER_n40_d0.7,pegasus_6_broken5,minorminer-layout,4,1,1,5.25,7,210,1.2022137499989185,40,557
ER_n40_d0.7,pegasus_6_broken5,reweave-base,0,1,1,5.3,7,212,6.78320737499962,40,557
ER_n40_d0.7,pegasus_6_broken5,reweave-base,1,1,1,5.05,7,202,6.774852499998815,40,557
ER_n40_d0.7,pegasus_6_broken5,reweave-base,2,1,1,5.5,7,220,6.3342664999981935,40,557
ER_n40_d0.7,pegasus_6_broken5,reweave-base,3,1,1,5.3,8,212,5.017838375002611,40,557
ER_n40_d0.7,pegasus_6_broken5,reweave-base,4,1,1,5.575,8,223,4.718438541000069,40,557
ER_n40_d0.7,pegasus_6_broken5,reweave,0,1,1,5.175,7,207,2.145688667002105,40,557
ER_n40_d0.7,pegasus_6_broken5,reweave,1,1,1,5.025,7,201,2.3166715830011526,40,557
ER_n40_d0.7,pegasus_6_broken5,reweave,2,1,1,5.35,7,214,2.2475623749996885,40,557
ER_n40_d0.7,pegasus_6_broken5,reweave,3,1,1,5.175,8,207,1.857624083000701,40,557
ER_n40_d0.7,pegasus_6_broken5,reweave,4,1,1,5.425,8,217,1.6229398329996911,40,557
