cell,instance,target,algorithm,seed,success,valid,avg_chain_length,max_chain_length,total_qubits_used,wall_time,problem_nodes,problem_edges
ER_n40_d0.7,4,pegasus_6,minorminer-layout,1,1,1,5.35,8,214,3.3925930950790644,40,556
ER_n40_d0.7,4,pegasus_6,minorminer-layout,2,1,1,5.65,8,226,1.8477998259477317,40,556
ER_n40_d0.7,4,pegasus_6,reweave-base,0,1,1,4.925,7,197,14.006902412045747,40,556
ER_n40_d0.7,4,pegasus_6,reweave-base,1,1,1,5.075,7,203,9.72975787287578,40,556
ER_n40_d0.7,4,pegasus_6,reweave-base,2,1,1,4.95,7,198,7.1283121248707175,40,556
ER_n40_d0.7,4,pegasus_6,reweave,0,1,1,4.875,7,195,2.7842039519455284,40,556
ER_n40_d0.7,4,pegasus_6,reweave,1,1,1,5.0,7,200,4.097332536010072,40,556
ER_n40_d0.7,4,pegasus_6,reweave,2,1,1,4.8,6,192,2.56098067201674,40,556
ER_n40_d0.7,4,pegasus_6,reweave-thorough,0,1,1,4.775,6,191,14.809848934179172,40,556
ER_n40_d0.7,4,pegasus_6,reweave-thorough,1,1,1,4.625,6,185,18.866832223022357,40,556
ER_n40_d0.7,4,pegasus_6,reweave-thorough,2,1,1,4.75,7,190,16.00004595099017,40,556
ER_n40_d0.7,4,pegasus_6,reweave-stacked,0,1,1,5.0,7,200,3.1814604559913278,40,556
ER_n40_d0.7,4,pegasus_6,reweave-stacked,1,1,1,5.0,7,200,2.614317474886775,40,556
ER_n40_d0.7,4,pegasus_6,reweave-stacked,2,1,1,4.925,7,197,5.1242025850806385,40,556
ER_n40_d0.7,4,pegasus_6,mmfork-cuthill,0,1,1,5.2,7,208,2.5910142390057445,40,556
ER_n40_d0.7,4,pegasus_6,mmfork-cuthill,1,1,1,4.95,7,198,2.7061932201031595,40,556
ER_n40_d0.7,4,pegasus_6,mmfork-cuthill,2,1,1,5.05,7,202,3.4015786678064615,40,556
ER_n40_d0.7,4,pegasus_6,mmfork-portfolio,0,1,1,4.85,6,194,14.288570878095925,40,556
ER_n40_d0.7,4,pegasus_6,mmfork-portfolio,1,1,1,4.85,7,194,15.10283713391982,40,556
ER_n40_d0.7,4,pegasus_6,mmfork-portfolio,2,1,1,4.875,7,195,16.966867706971243,40,556
ER_n40_d0.7,4,pegasus_6,reweave-mmfork-cuthill,0,1,1,5.0,7,200,2.8212175520602614,40,556
ER_n40_d0.7,4,pegasus_6,reweave-mmfork-cuthill,1,1,1,4.875,6,195,3.4411347690038383,40,556
ER_n40_d0.7,4,pegasus_6,reweave-mmfork-cuthill,2,1,1,4.875,7,195,3.8854473689571023,40,556
ER_n40_d0.7,4,pegasus_6_broken5,minorminer,0,1,1,5.425,7,217,1.6569326021708548,40,556
ER_n40_d0.7,4,pegasus_6_broken5,minorminer,1,1,1,5.75,9,230,0.8264082851819694,40,556
ER_n40_d0.7,4,pegasus_6_broken5,minorminer,2,1,1,5.25,7,210,2.672489918069914,40,556
ER_n40_d0.7,4,pegasus_6_broken5,minorminer-layout,0,1,1,5.225,7,209,3.371608440997079,40,556
ER_n40_d0.7,4,pegasus_6_broken5,minorminer-layout,1,1,1,5.45,7,218,2.557504985947162,40,556
ER_n40_d0.7,4,pegasus_6_broken5,minorminer-layout,2,1,1,5.325,9,213,3.20001841080375,40,556
ER_n40_d0.7,4,pegasus_6_broken5,reweave-base,0,1,1,5.35,7,214,8.172210127813742,40,556
ER_n40_d0.7,4,pegasus_6_broken5,reweave-base,1,1,1,5.525,9,221,6.814715353772044,40,556
ER_n40_d0.7,4,pegasus_6_broken5,reweave-base,2,1,1,5.15,7,206,8.433185025118291,40,556
ER_n40_d0.7,4,pegasus_6_broken5,reweave,0,1,1,5.3,7,212,2.1079111869912595,40,556
ER_n40_d0.7,4,pegasus_6_broken5,reweave,1,1,1,5.3,9,212,3.7040873479563743,40,556
ER_n40_d0.7,4,pegasus_6_broken5,reweave,2,1,1,5.1,7,204,3.5820740149356425,40,556
ER_n40_d0.7,4,pegasus_6_broken5,reweave-thorough,0,1,1,5.025,7,201,12.710729334037751,40,556
ER_n40_d0.7,4,pegasus_6_broken5,reweave-thorough,1,1,1,5.025,7,201,14.073668425902724,40,556
ER_n40_d0.7,4,pegasus_6_broken5,reweave-thorough,2,1,1,4.925,6,197,14.803724684985355,40,556
ER_n40_d0.7,4,pegasus_6_broken5,reweave-stacked,0,1,1,5.025,6,201,6.963387509807944,40,556
ER_n40_d0.7,4,pegasus_6_broken5,reweave-stacked,1,1,1,4.975,7,199,5.821137020131573,40,556
ER_n40_d0.7,4,pegasus_6_broken5,reweave-stacked,2,1,1,4.95,7,198,4.367429278092459,40,556
ER_n40_d0.7,4,pegasus_6_broken5,mmfork-cuthill,0,1,1,5.1,7,204,2.8795637749135494,40,556
ER_n40_d0.7,4,pegasus_6_broken5,mmfork-cuthill,1,1,1,5.225,7,209,2.330331841018051,40,556
ER_n40_d0.7,4,pegasus_6_broken5,mmfork-cuthill,2,1,1,5.4,7,216,2.77603303687647,40,556
ER_n40_d0.7,4,pegasus_6_broken5,mmfork-portfolio,0,1,1,5.1,7,204,11.093816415872425,40,556
ER_n40_d0.7,4,pegasus_6_broken5,mmfork-portfolio,1,1,1,5.225,7,209,13.045325483893976,40,556
ER_n40_d0.7,4,pegasus_6_broken5,mmfork-portfolio,2,1,1,5.075,7,203,25.147799704922363,40,556
ER_n40_d0.7,4,pegasus_6_broken5,reweave-mmfork-cuthill,0,1,1,4.85,7,194,2.4422570359893143,40,556
ER_n40_d0.7,4,pegasus_6_broken5,reweave-mmfork-cuthill,1,1,1,5.1,7,204,2.7445660850498825,40,556
ER_n40_d0.7,4,pegasus_6_broken5,reweave-mmfork-cuthill,2,1,1,5.05,7,202,4.898841934977099,40,556
ER_n40_d0.7,4,zephyr_4,minorminer,0,1,1,3.95,6,158,1.1452832960058004,40,556
ER_n40_d0.7,4,zephyr_4,minorminer,1,1,1,3.925,5,157,2.871463538846001,40,556
ER_n40_d0.7,4,zephyr_4,minorminer,2,1,1,4.175,6,167,2.170699222944677,40,556
ER_n40_d0.7,4,zephyr_4,minorminer-layout,0,1,1,3.775,5,151,2.7923525008372962,40,556
ER_n40_d0.7,4,zephyr_4,minorminer-layout,1,1,1,4.275,6,171,2.562543576816097,40,556
ER_n40_d0.7,4,zephyr_4,minorminer-layout,2,1,1,4.1,6,164,2.579388699028641,40,556
ER_n40_d0.7,4,zephyr_4,reweave-base,0,1,1,3.85,6,154,8.301459264941514,40,556
ER_n40_d0.7,4,zephyr_4,reweave-base,1,1,1,3.9,5,156,10.053018215112388,40,556
ER_n40_d0.7,4,zephyr_4,reweave-base,2,1,1,4.15,6,166,8.575391810154542,40,556
ER_n40_d0.7,4,zephyr_4,reweave,0,1,1,3.825,6,153,1.7566470170859247,40,556
ER_n40_d0.7,4,zephyr_4,reweave,1,1,1,3.775,5,151,2.3183504911139607,40,556
ER_n40_d0.7,4,zephyr_4,reweave,2,1,1,4.125,6,165,3.753563937963918,40,556
ER_n40_d0.7,4,zephyr_4,reweave-thorough,0,1,1,3.825,6,153,11.813209181884304,40,556
ER_n40_d0.7,4,zephyr_4,reweave-thorough,1,1,1,3.625,5,145,11.362132147885859,40,556
ER_n40_d0.7,4,zephyr_4,reweave-thorough,2,1,1,3.8,5,152,14.49665235192515,40,556
ER_n40_d0.7,4,zephyr_4,reweave-stacked,0,1,1,4.125,6,165,2.1558281630277634,40,556
ER_n40_d0.7,4,zephyr_4,reweave-stacked,1,1,1,3.975,5,159,2.8885842200834304,40,556
ER_n40_d0.7,4,zephyr_4,reweave-stacked,2,1,1,3.95,6,158,2.314985105069354,40,556
ER_n40_d0.7,4,zephyr_4,mmfork-cuthill,0,1,1,4.4,6,176,1.3551861927844584,40,556
ER_n40_d0.7,4,zephyr_4,mmfork-cuthill,1,1,1,4.0,5,160,1.5836390228942037,40,556
ER_n40_d0.7,4,zephyr_4,mmfork-cuthill,2,1,1,3.95,5,158,1.2825889978557825,40,556
ER_n40_d0.7,4,zephyr_4,mmfork-portfolio,0,1,1,3.925,5,157,10.579146025935188,40,556
ER_n40_d0.7,4,zephyr_4,mmfork-portfolio,1,1,1,3.875,5,155,10.555552422069013,40,556
ER_n40_d0.7,4,zephyr_4,mmfork-portfolio,2,1,1,3.9,5,156,12.107593176187947,40,556
ER_n40_d0.7,4,zephyr_4,reweave-mmfork-cuthill,0,1,1,4.2,6,168,3.046341988025233,40,556
ER_n40_d0.7,4,zephyr_4,reweave-mmfork-cuthill,1,1,1,3.925,5,157,2.667732649948448,40,556
ER_n40_d0.7,4,zephyr_4,reweave-mmfork-cuthill,2,1,1,3.875,5,155,2.3730613188818097,40,556
ER_n40_d0.7,5,pegasus_6,minorminer,0,1,1,5.075,7,203,1.2724679401144385,40,553
ER_n40_d0.7,5,pegasus_6,minorminer,1,1,1,5.5,8,220,1.5242098739836365,40,553
ER_n40_d0.7,5,pegasus_6,minorminer,2,1,1,5.075,7,203,5.350294269854203,40,553
ER_n40_d0.7,5,pegasus_6,minorminer-layout,0,1,1,5.225,8,209,2.11730269016698,40,553
ER_n40_d0.7,5,pegasus_6,minorminer-layout,1,1,1,5.2,7,208,2.8235444761812687,40,553
ER_n40_d0.7,5,pegasus_6,minorminer-layout,2,1,1,5.225,7,209,2.881281501147896,40,553
ER_n40_d0.7,5,pegasus_6,reweave-base,0,1,1,5.025,7,201,6.92423757398501,40,553
ER_n40_d0.7,5,pegasus_6,reweave-base,1,1,1,5.275,8,211,12.341621837113053,40,553
ER_n40_d0.7,5,pegasus_6,reweave-base,2,1,1,4.925,7,197,13.932423423044384,40,553
ER_n40_d0.7,5,pegasus_6,reweave,0,1,1,4.95,7,198,2.0814969658385962,40,553
ER_n40_d0.7,5,pegasus_6,reweave,1,1,1,5.05,7,202,3.640003721928224,40,553
ER_n40_d0.7,5,pegasus_6,reweave,2,1,1,4.9,7,196,4.908297430025414,40,553
ER_n40_d0.7,5,pegasus_6,reweave-thorough,0,1,1,4.95,7,198,10.670708646066487,40,553
ER_n40_d0.7,5,pegasus_6,reweave-thorough,1,1,1,4.975,7,199,14.025547893950716,40,553
ER_n40_d0.7,5,pegasus_6,reweave-thorough,2,1,1,4.8,6,192,13.569050540914759,40,553
ER_n40_d0.7,5,pegasus_6,reweave-stacked,0,1,1,4.975,6,199,3.574513728963211,40,553
ER_n40_d0.7,5,pegasus_6,reweave-stacked,1,1,1,5.125,7,205,4.286002492997795,40,553
ER_n40_d0.7,5,pegasus_6,reweave-stacked,2,1,1,4.925,7,197,5.493269457947463,40,553
ER_n40_d0.7,5,pegasus_6,mmfork-cuthill,0,1,1,4.975,7,199,3.6335239680483937,40,553
ER_n40_d0.7,5,pegasus_6,mmfork-cuthill,1,1,1,4.95,7,198,4.106216134969145,40,553
ER_n40_d0.7,5,pegasus_6,mmfork-cuthill,2,1,1,5.075,7,203,5.626415726961568,40,553
ER_n40_d0.7,5,pegasus_6,mmfork-portfolio,0,1,1,4.975,7,199,12.555564295966178,40,553
ER_n40_d0.7,5,pegasus_6,mmfork-portfolio,1,1,1,4.95,7,198,11.31265646405518,40,553
ER_n40_d0.7,5,pegasus_6,mmfork-portfolio,2,1,1,5.0,7,200,15.384790583979338,40,553
ER_n40_d0.7,5,pegasus_6,reweave-mmfork-cuthill,0,1,1,4.8,6,192,3.852893596049398,40,553
ER_n40_d0.7,5,pegasus_6,reweave-mmfork-cuthill,1,1,1,4.8,7,192,5.3546277531422675,40,553
ER_n40_d0.7,5,pegasus_6,reweave-mmfork-cuthill,2,1,1,4.8,7,192,4.060240932041779,40,553
ER_n40_d0.7,5,pegasus_6_broken5,minorminer,0,1,1,5.025,7,201,3.804565883008763,40,553
ER_n40_d0.7,5,pegasus_6_broken5,minorminer,1,1,1,5.05,7,202,2.4937969888560474,40,553
ER_n40_d0.7,5,pegasus_6_broken5,minorminer,2,1,1,5.7,9,228,1.6242563978303224,40,553
ER_n40_d0.7,5,pegasus_6_broken5,minorminer-layout,0,1,1,5.35,7,214,4.314556676894426,40,553
ER_n40_d0.7,5,pegasus_6_broken5,minorminer-layout,1,1,1,5.325,7,213,3.88722165604122,40,553
ER_n40_d0.7,5,pegasus_6_broken5,minorminer-layout,2,1,1,5.375,7,215,5.37673203391023,40,553
ER_n40_d0.7,5,pegasus_6_broken5,reweave-base,0,1,1,4.975,7,199,9.486132689053193,40,553
ER_n40_d0.7,5,pegasus_6_broken5,reweave-base,1,1,1,5.025,7,201,7.920622469857335,40,553
ER_n40_d0.7,5,pegasus_6_broken5,reweave-base,2,1,1,5.625,9,225,8.582233838969842,40,553
ER_n40_d0.7,5,pegasus_6_broken5,reweave,0,1,1,4.85,6,194,4.3003014549613,40,553
ER_n40_d0.7,5,pegasus_6_broken5,reweave,1,1,1,4.95,6,198,3.502362242899835,40,553
ER_n40_d0.7,5,pegasus_6_broken5,reweave,2,1,1,5.45,9,218,3.483795878943056,40,553
ER_n40_d0.7,5,pegasus_6_broken5,reweave-thorough,0,1,1,4.85,6,194,13.109995845006779,40,553
ER_n40_d0.7,5,pegasus_6_broken5,reweave-thorough,1,1,1,4.925,6,197,15.036364098079503,40,553
ER_n40_d0.7,5,pegasus_6_broken5,reweave-thorough,2,1,1,5.325,8,213,11.357267908053473,40,553
ER_n40_d0.7,5,pegasus_6_broken5,reweave-stacked,0,1,1,4.875,6,195,7.146339653991163,40,553
ER_n40_d0.7,5,pegasus_6_broken5,reweave-stacked,1,1,1,4.925,7,197,6.048277283087373,40,553
ER_n40_d0.7,5,pegasus_6_broken5,reweave-stacked,2,1,1,5.125,7,205,4.560058320173994,40,553
ER_n40_d0.7,5,pegasus_6_broken5,mmfork-cuthill,0,1,1,5.4,8,216,1.8111753279808909,40,553
ER_n40_d0.7,5,pegasus_6_broken5,mmfork-cuthill,1,1,1,5.575,8,223,2.778631109977141,40,553
ER_n40_d0.7,5,pegasus_6_broken5,mmfork-cuthill,2,1,1,5.425,7,217,2.727408979088068,40,553
ER_n40_d0.7,5,pegasus_6_broken5,mmfork-portfolio,0,1,1,5.025,7,201,16.43573192693293,40,553
ER_n40_d0.7,5,pegasus_6_broken5,mmfork-portfolio,1,1,1,5.05,7,202,14.339062367100269,40,553
ER_n40_d0.7,5,pegasus_6_broken5,mmfork-portfolio,2,1,1,5.25,7,210,15.39900504401885,40,553
ER_n40_d0.7,5,pegasus_6_broken5,reweave-mmfork-cuthill,0,1,1,5.25,8,210,3.0589864691719413,40,553
ER_n40_d0.7,5,pegasus_6_broken5,reweave-mmfork-cuthill,1,1,1,5.35,7,214,2.4668877988588065,40,553
ER_n40_d0.7,5,pegasus_6_broken5,reweave-mmfork-cuthill,2,1,1,5.25,7,210,3.926679098047316,40,553
ER_n40_d0.7,5,zephyr_4,minorminer,0,1,1,4.375,7,175,1.4366164728999138,40,553
ER_n40_d0.7,5,zephyr_4,minorminer,1,1,1,4.075,6,163,1.8584054061211646,40,553
ER_n40_d0.7,5,zephyr_4,minorminer,2,1,1,4.2,6,168,2.232775222044438,40,553
ER_n40_d0.7,5,zephyr_4,minorminer-layout,0,1,1,4.025,6,161,2.1053984200116247,40,553
ER_n40_d0.7,5,zephyr_4,minorminer-layout,1,1,1,4.1,5,164,3.821963714202866,40,553
ER_n40_d0.7,5,zephyr_4,minorminer-layout,2,1,1,4.35,6,174,2.0818952159024775,40,553
ER_n40_d0.7,5,zephyr_4,reweave-base,0,1,1,4.3,7,172,8.67516158381477,40,553
ER_n40_d0.7,5,zephyr_4,reweave-base,1,1,1,3.975,5,159,6.939072837820277,40,553
ER_n40_d0.7,5,zephyr_4,reweave-base,2,1,1,4.1,6,164,12.961794822011143,40,553
ER_n40_d0.7,5,zephyr_4,reweave,0,1,1,4.05,6,162,1.5575407610740513,40,553
ER_n40_d0.7,5,zephyr_4,reweave,1,1,1,3.85,5,154,4.5180665221996605,40,553
ER_n40_d0.7,5,zephyr_4,reweave,2,1,1,4.025,6,161,4.5120341659057885,40,553
ER_n40_d0.7,5,zephyr_4,reweave-thorough,0,1,1,3.85,5,154,11.34771429002285,40,553
ER_n40_d0.7,5,zephyr_4,reweave-thorough,1,1,1,3.825,5,153,11.558505633147433,40,553
ER_n40_d0.7,5,zephyr_4,reweave-thorough,2,1,1,3.8,5,152,16.041674674022943,40,553
ER_n40_d0.7,5,zephyr_4,reweave-stacked,0,1,1,3.7,5,148,4.3070703209377825,40,553
ER_n40_d0.7,5,zephyr_4,reweave-stacked,1,1,1,3.85,5,154,5.052415967918932,40,553
ER_n40_d0.7,5,zephyr_4,reweave-stacked,2,1,1,3.925,5,157,2.851705773966387,40,553
ER_n40_d0.7,5,zephyr_4,mmfork-cuthill,0,1,1,4.075,5,163,2.1904256651178002,40,553
ER_n40_d0.7,5,zephyr_4,mmfork-cuthill,1,1,1,4.0,5,160,3.5382323798257858,40,553
ER_n40_d0.7,5,zephyr_4,mmfork-cuthill,2,1,1,3.975,5,159,2.7075273799709976,40,553
ER_n40_d0.7,5,zephyr_4,mmfork-portfolio,0,1,1,3.65,5,146,15.366700021084398,40,553
ER_n40_d0.7,5,zephyr_4,mmfork-portfolio,1,1,1,3.75,5,150,13.531682917149737,40,553
ER_n40_d0.7,5,zephyr_4,mmfork-portfolio,2,1,1,3.85,5,154,14.35087872389704,40,553
ER_n40_d0.7,5,zephyr_4,reweave-mmfork-cuthill,0,1,1,3.9,5,156,2.563123499043286,40,553
ER_n40_d0.7,5,zephyr_4,reweave-mmfork-cuthill,1,1,1,3.825,5,153,3.9643191259820014,40,553
ER_n40_d0.7,5,zephyr_4,reweave-mmfork-cuthill,2,1,1,3.925,5,157,2.7820771778933704,40,553
ER_n40_d0.7,6,pegasus_6,minorminer,0,1,1,5.35,8,214,0.7417911610100418,40,529
ER_n40_d0.7,6,pegasus_6,minorminer,1,1,1,5.1,7,204,2.2528885018546134,40,529
ER_n40_d0.7,6,pegasus_6,minorminer,2,1,1,5.025,7,201,2.495271353982389,40,529
ER_n40_d0.7,6,pegasus_6,minorminer-layout,0,1,1,5.1,7,204,2.937154106097296,40,529
ER_n40_d0.7,6,pegasus_6,minorminer-layout,1,1,1,5.175,7,207,2.589510702062398,40,529
ER_n40_d0.7,6,pegasus_6,minorminer-layout,2,1,1,4.85,7,194,3.9966177858877927,40,529
ER_n40_d0.7,6,pegasus_6,reweave-base,0,1,1,5.175,7,207,9.65617887605913,40,529
ER_n40_d0.7,6,pegasus_6,reweave-base,1,1,1,4.975,7,199,9.375370448920876,40,529
ER_n40_d0.7,6,pegasus_6,reweave-base,2,1,1,4.925,7,197,8.712813544087112,40,529
ER_n40_d0.7,6,pegasus_6,reweave,0,1,1,5.1,7,204,2.489228580147028,40,529
ER_n40_d0.7,6,pegasus_6,reweave,1,1,1,4.8,6,192,5.003785557113588,40,529
ER_n40_d0.7,6,pegasus_6,reweave,2,1,1,4.9,7,196,2.354586317902431,40,529
ER_n40_d0.7,6,pegasus_6,reweave-thorough,0,1,1,4.6,6,184,12.823170132003725,40,529
ER_n40_d0.7,6,pegasus_6,reweave-thorough,1,1,1,4.8,6,192,11.527008804026991,40,529
ER_n40_d0.7,6,pegasus_6,reweave-thorough,2,1,1,4.725,6,189,15.223881056066602,40,529
ER_n40_d0.7,6,pegasus_6,reweave-stacked,0,1,1,4.7,6,188,4.299968431005254,40,529
ER_n40_d0.7,6,pegasus_6,reweave-stacked,1,1,1,4.975,7,199,2.2649991419166327,40,529
ER_n40_d0.7,6,pegasus_6,reweave-stacked,2,1,1,4.8,6,192,4.263719589216635,40,529
ER_n40_d0.7,6,pegasus_6,mmfork-cuthill,0,1,1,4.775,7,191,3.8816024530678988,40,529
ER_n40_d0.7,6,pegasus_6,mmfork-cuthill,1,1,1,5.025,7,201,2.3234755049925297,40,529
ER_n40_d0.7,6,pegasus_6,mmfork-cuthill,2,1,1,4.975,7,199,1.5193668361753225,40,529
ER_n40_d0.7,6,pegasus_6,mmfork-portfolio,0,1,1,4.725,6,189,14.435469875112176,40,529
ER_n40_d0.7,6,pegasus_6,mmfork-portfolio,1,1,1,4.7,6,188,11.30959827103652,40,529
ER_n40_d0.7,6,pegasus_6,mmfork-portfolio,2,1,1,4.6,6,184,12.287020534975454,40,529
ER_n40_d0.7,6,pegasus_6,reweave-mmfork-cuthill,0,1,1,4.6,6,184,3.878506447188556,40,529
ER_n40_d0.7,6,pegasus_6,reweave-mmfork-cuthill,1,1,1,4.825,7,193,4.074852316873148,40,529
ER_n40_d0.7,6,pegasus_6,reweave-mmfork-cuthill,2,1,1,4.825,7,193,4.685424492927268,40,529
ER_n40_d0.7,6,pegasus_6_broken5,minorminer,0,1,1,5.275,7,211,3.801495780935511,40,529
ER_n40_d0.7,6,pegasus_6_broken5,minorminer,1,1,1,5.025,7,201,3.0282207671552896,40,529
ER_n40_d0.7,6,pegasus_6_broken5,minorminer,2,1,1,5.45,8,218,2.9072128089610487,40,529
ER_n40_d0.7,6,pegasus_6_broken5,minorminer-layout,0,1,1,5.775,8,231,2.1172582739964128,40,529
ER_n40_d0.7,6,pegasus_6_broken5,minorminer-layout,1,1,1,5.375,7,215,3.0491901519708335,40,529
ER_n40_d0.7,6,pegasus_6_broken5,minorminer-layout,2,1,1,5.55,8,222,2.325943754054606,40,529
ER_n40_d0.7,6,pegasus_6_broken5,reweave-base,0,1,1,5.15,7,206,9.726732661947608,40,529
ER_n40_d0.7,6,pegasus_6_broken5,reweave-base,1,1,1,5.025,7,201,6.847195907961577,40,529
ER_n40_d0.7,6,pegasus_6_broken5,reweave-base,2,1,1,5.35,8,214,8.269383960869163,40,529
ER_n40_d0.7,6,pegasus_6_broken5,reweave,0,1,1,5.075,7,203,4.233537363121286,40,529
ER_n40_d0.7,6,pegasus_6_broken5,reweave,1,1,1,4.975,7,199,4.407491174992174,40,529
ER_n40_d0.7,6,pegasus_6_broken5,reweave,2,1,1,5.25,8,210,3.9446597769856453,40,529
ER_n40_d0.7,6,pegasus_6_broken5,reweave-thorough,0,1,1,5.075,7,203,14.816644947044551,40,529
ER_n40_d0.7,6,pegasus_6_broken5,reweave-thorough,1,1,1,4.925,7,197,14.81553037208505,40,529
ER_n40_d0.7,6,pegasus_6_broken5,reweave-thorough,2,1,1,4.975,6,199,16.425325124058872,40,529
ER_n40_d0.7,6,pegasus_6_broken5,reweave-stacked,0,1,1,5.15,8,206,2.94028333411552,40,529
ER_n40_d0.7,6,pegasus_6_broken5,reweave-stacked,1,1,1,5.125,7,205,5.01484535401687,40,529
ER_n40_d0.7,6,pegasus_6_broken5,reweave-stacked,2,1,1,5.275,7,211,3.965448942966759,40,529
ER_n40_d0.7,6,pegasus_6_broken5,mmfork-cuthill,0,1,1,4.875,7,195,2.904158372199163,40,529
ER_n40_d0.7,6,pegasus_6_broken5,mmfork-cuthill,1,1,1,5.55,8,222,1.6870907139964402,40,529
ER_n40_d0.7,6,pegasus_6_broken5,mmfork-cuthill,2,1,1,5.425,7,217,1.5944409319199622,40,529
ER_n40_d0.7,6,pegasus_6_broken5,mmfork-portfolio,0,1,1,4.875,7,195,16.18663501692936,40,529
ER_n40_d0.7,6,pegasus_6_broken5,mmfork-portfolio,1,1,1,5.025,7,201,13.233676798874512,40,529
ER_n40_d0.7,6,pegasus_6_broken5,mmfork-portfolio,2,1,1,5.05,7,202,14.597083464032039,40,529
ER_n40_d0.7,6,pegasus_6_broken5,reweave-mmfork-cuthill,0,1,1,4.675,7,187,5.9276761510409415,40,529
ER_n40_d0.7,6,pegasus_6_broken5,reweave-mmfork-cuthill,1,1,1,5.175,7,207,7.561723693041131,40,529
ER_n40_d0.7,6,pegasus_6_broken5,reweave-mmfork-cuthill,2,1,1,5.275,7,211,2.0646000790875405,40,529
ER_n40_d0.7,6,zephyr_4,minorminer,0,1,1,3.975,5,159,3.3276258800178766,40,529
ER_n40_d0.7,6,zephyr_4,minorminer,1,1,1,3.75,5,150,2.7125454619526863,40,529
ER_n40_d0.7,6,zephyr_4,minorminer,2,1,1,4.25,6,170,1.8638520860113204,40,529
ER_n40_d0.7,6,zephyr_4,minorminer-layout,0,1,1,3.775,5,151,4.277322505833581,40,529
ER_n40_d0.7,6,zephyr_4,minorminer-layout,1,1,1,4.1,6,164,2.9394292598590255,40,529
ER_n40_d0.7,6,zephyr_4,minorminer-layout,2,1,1,4.225,6,169,2.012240932090208,40,529
ER_n40_d0.7,6,zephyr_4,reweave-base,0,1,1,3.9,5,156,9.205966825131327,40,529
ER_n40_d0.7,6,zephyr_4,reweave-base,1,1,1,3.725,5,149,7.994014285039157,40,529
ER_n40_d0.7,6,zephyr_4,reweave-base,2,1,1,4.15,5,166,8.692059804918244,40,529
ER_n40_d0.7,6,zephyr_4,reweave,0,1,1,3.85,5,154,2.634314930997789,40,529
ER_n40_d0.7,6,zephyr_4,reweave,1,1,1,3.675,5,147,5.279280229005963,40,529
ER_n40_d0.7,6,zephyr_4,reweave,2,1,1,4.025,5,161,3.6385645649861544,40,529
ER_n40_d0.7,6,zephyr_4,reweave-thorough,0,1,1,3.75,5,150,10.845907783135772,40,529
ER_n40_d0.7,6,zephyr_4,reweave-thorough,1,1,1,3.55,5,142,10.377476890105754,40,529
ER_n40_d0.7,6,zephyr_4,reweave-thorough,2,1,1,3.825,5,153,10.187621441902593,40,529
ER_n40_d0.7,6,zephyr_4,reweave-stacked,0,1,1,3.85,5,154,4.160597681067884,40,529
ER_n40_d0.7,6,zephyr_4,reweave-stacked,1,1,1,3.875,6,155,3.1557990990113467,40,529
ER_n40_d0.7,6,zephyr_4,reweave-stacked,2,1,1,3.8,5,152,3.5100261990446597,40,529
ER_n40_d0.7,6,zephyr_4,mmfork-cuthill,0,1,1,3.825,5,153,1.6335842839907855,40,529
ER_n40_d0.7,6,zephyr_4,mmfork-cuthill,1,1,1,3.975,5,159,1.7816094309091568,40,529
ER_n40_d0.7,6,zephyr_4,mmfork-cuthill,2,1,1,3.85,5,154,1.4154743310064077,40,529
ER_n40_d0.7,6,zephyr_4,mmfork-portfolio,0,1,1,3.825,5,153,10.882156597916037,40,529
ER_n40_d0.7,6,zephyr_4,mmfork-portfolio,1,1,1,3.75,5,150,14.846133375074714,40,529
ER_n40_d0.7,6,zephyr_4,mmfork-portfolio,2,1,1,3.825,5,153,10.173766278894618,40,529
ER_n40_d0.7,6,zephyr_4,reweave-mmfork-cuthill,0,1,1,3.75,5,150,2.2173958469647914,40,529
ER_n40_d0.7,6,zephyr_4,reweave-mmfork-cuthill,1,1,1,3.825,5,153,2.171338594984263,40,529
ER_n40_d0.7,6,zephyr_4,reweave-mmfork-cuthill,2,1,1,3.8,5,152,2.1027349550276995,40,529
ER_n40_d0.7,7,pegasus_6,minorminer,0,1,1,5.05,7,202,1.5064348410815,40,505
ER_n40_d0.7,7,pegasus_6,minorminer,1,1,1,5.375,8,215,1.0829897329676896,40,505
ER_n40_d0.7,7,pegasus_6,minorminer,2,1,1,5.325,8,213,1.1506254191044718,40,505
ER_n40_d0.7,7,pegasus_6,minorminer-layout,0,1,1,4.875,7,195,2.5935861479956657,40,505
ER_n40_d0.7,7,pegasus_6,minorminer-layout,1,1,1,5.175,8,207,1.9455843239556998,40,505
ER_n40_d0.7,7,pegasus_6,minorminer-layout,2,1,1,5.0,7,200,4.477311694994569,40,505
ER_n40_d0.7,7,pegasus_6,reweave-base,0,1,1,4.9,7,196,6.168880962068215,40,505
ER_n40_d0.7,7,pegasus_6,reweave-base,1,1,1,5.225,8,209,8.4268575781025,40,505
ER_n40_d0.7,7,pegasus_6,reweave-base,2,1,1,5.25,7,210,6.177431907970458,40,505
ER_n40_d0.7,7,pegasus_6,reweave,0,1,1,4.825,7,193,2.468936755787581,40,505
ER_n40_d0.7,7,pegasus_6,reweave,1,1,1,5.175,8,207,1.5030412741471082,40,505
