cell,algorithm,seed,success,valid,acl,qubits,time
ER_n40_d0.5_P6,minorminer,0,1,1,4.575,183,0.5124117500017746
ER_n40_d0.5_P6,pathfinder-thorough,0,1,1,4.3,172,14.255842750000738
ER_n40_d0.5_P6,pathfinder-parallel,0,1,1,4.3,172,7.324127167001279
ER_n40_d0.5_P6,minorminer,1,1,1,4.4,176,1.166603916000895
ER_n40_d0.5_P6,pathfinder-thorough,1,1,1,4.25,170,13.800734790998831
ER_n40_d0.5_P6,pathfinder-parallel,1,1,1,4.25,170,5.417522167001152
ER_n40_d0.5_P6,minorminer,2,1,1,4.575,183,1.3772955419990467
ER_n40_d0.5_P6,pathfinder-thorough,2,1,1,4.5,180,12.624466750003194
ER_n40_d0.5_P6,pathfinder-parallel,2,1,1,4.5,180,5.600337957999727
ER_n40_d0.7_P6,minorminer,0,1,1,5.25,210,0.4472249170030409
ER_n40_d0.7_P6,pathfinder-thorough,0,1,1,4.925,197,18.21665170900087
ER_n40_d0.7_P6,pathfinder-parallel,0,1,1,4.925,197,7.369745333002356
ER_n40_d0.7_P6,minorminer,1,1,1,5.15,206,0.9040972919974593
ER_n40_d0.7_P6,pathfinder-thorough,1,1,1,5.025,201,17.76168845799839
ER_n40_d0.7_P6,pathfinder-parallel,1,1,1,5.025,201,6.376600457999302
ER_n40_d0.7_P6,minorminer,2,1,1,5.1,204,1.9299058329997933
ER_n40_d0.7_P6,pathfinder-thorough,2,1,1,5.025,201,18.563455957999395
ER_n40_d0.7_P6,pathfinder-parallel,2,1,1,5.025,201,7.28256220899857
ER_n30_d0.5_P6brk,minorminer,0,1,1,3.433333333333333,103,0.4961155829987547
ER_n30_d0.5_P6brk,pathfinder-thorough,0,1,1,3.3666666666666667,101,5.4896411249974335
ER_n30_d0.5_P6brk,pathfinder-parallel,0,1,1,3.3666666666666667,101,3.587016792000213
ER_n30_d0.5_P6brk,minorminer,1,1,1,3.6,108,0.19905416700203205
ER_n30_d0.5_P6brk,pathfinder-thorough,1,1,1,3.4,102,6.374222291000478
ER_n30_d0.5_P6brk,pathfinder-parallel,1,1,1,3.4,102,3.5964786669974274
ER_n30_d0.5_P6brk,minorminer,2,1,1,3.4,102,0.29705112499868846
ER_n30_d0.5_P6brk,pathfinder-thorough,2,1,1,3.3666666666666667,101,5.396309207997547
ER_n30_d0.5_P6brk,pathfinder-parallel,2,1,1,3.3666666666666667,101,3.463411417000316
ER_n30_d0.5_Z4,minorminer,0,1,1,2.6666666666666665,80,0.4152329579992511
ER_n30_d0.5_Z4,pathfinder-thorough,0,1,1,2.6,78,6.218586292001419
ER_n30_d0.5_Z4,pathfinder-parallel,0,1,1,2.6,78,3.720534416999726
ER_n30_d0.5_Z4,minorminer,1,1,1,2.8666666666666667,86,0.22753091599952313
ER_n30_d0.5_Z4,pathfinder-thorough,1,1,1,2.7666666666666666,83,6.3731425419973675
ER_n30_d0.5_Z4,pathfinder-parallel,1,1,1,2.7666666666666666,83,4.240670458002569
ER_n30_d0.5_Z4,minorminer,2,1,1,2.7,81,0.18087054200077546
ER_n30_d0.5_Z4,pathfinder-thorough,2,1,1,2.6333333333333333,79,5.229586292000022
ER_n30_d0.5_Z4,pathfinder-parallel,2,1,1,2.6333333333333333,79,3.513080707998597
