topo,n,p,inst_seed,arm,family,algo_seed,switch_val,status,success,acl,acl_spur,max_chain,qubits,wall,n_edges,err
P16,180,0.055865921787709494,101,boltz-8.0,root,13,8.0,SUCCESS,1,9.7944,9.3611,20,1763,14.4039,911,
P16,180,0.055865921787709494,102,boltz-8.0,root,3,8.0,SUCCESS,1,11.4944,10.9278,23,2069,4.742,877,
P16,180,0.055865921787709494,101,beta-16.0,beta,13,16.0,SUCCESS,1,9.2278,8.9333,18,1661,14.4572,911,
P16,180,0.055865921787709494,102,boltz-8.0,root,0,8.0,SUCCESS,1,10.2833,9.8056,22,1851,12.2845,877,
P16,180,0.055865921787709494,101,stock,stock,14,,SUCCESS,1,9.5222,9.0389,21,1714,15.2572,911,
P16,180,0.055865921787709494,102,boltz-8.0,root,1,8.0,SUCCESS,1,9.5722,9.2444,21,1723,12.5176,877,
P16,180,0.055865921787709494,101,beta-16.0,beta,11,16.0,SUCCESS,1,8.7278,8.3444,18,1571,20.6965,911,
P16,180,0.055865921787709494,102,boltz-2.0,root,1,2.0,SUCCESS,1,9.4778,9.1,21,1706,12.8382,877,
P16,180,0.055865921787709494,101,beta-16.0,beta,14,16.0,SUCCESS,1,9.7722,9.45,22,1759,15.4574,911,
P16,180,0.055865921787709494,101,beta-16.0,beta,10,16.0,SUCCESS,1,9.25,8.9556,20,1665,22.5466,911,
P16,180,0.055865921787709494,102,beta-dhat,beta,0,5.0,SUCCESS,1,9.4667,9.0611,20,1704,14.3275,877,
P16,180,0.055865921787709494,101,beta-dhat,beta,6,4.0,SUCCESS,1,8.5222,8.2278,18,1534,30.7848,911,
P16,180,0.055865921787709494,101,stock,stock,12,,SUCCESS,1,9.0111,8.7278,18,1622,21.121,911,
P16,180,0.055865921787709494,102,beta-16.0,beta,2,16.0,SUCCESS,1,9.4722,9.0778,19,1705,11.1452,877,
P16,180,0.055865921787709494,102,boltz-2.0,root,2,2.0,SUCCESS,1,9.3722,9.0278,21,1687,13.2352,877,
P16,180,0.055865921787709494,102,beta-dhat,beta,3,5.0,SUCCESS,1,9.8778,9.4111,21,1778,9.1669,877,
P16,180,0.055865921787709494,102,stock,stock,0,,SUCCESS,1,8.7778,8.4278,19,1580,17.6183,877,
P16,180,0.055865921787709494,102,beta-16.0,beta,3,16.0,SUCCESS,1,9.6611,9.2778,22,1739,9.5706,877,
P16,180,0.055865921787709494,102,boltz-8.0,root,2,8.0,SUCCESS,1,9.3278,8.9556,20,1679,12.598,877,
P16,180,0.055865921787709494,101,beta-dhat,beta,8,4.0,SUCCESS,1,8.8111,8.5278,18,1586,28.9523,911,
P16,180,0.055865921787709494,102,stock,stock,4,,SUCCESS,1,9.0722,8.7389,19,1633,8.7856,877,
P16,180,0.055865921787709494,101,boltz-2.0,root,14,2.0,SUCCESS,1,8.8722,8.5889,18,1597,19.5205,911,
P16,180,0.055865921787709494,102,beta-16.0,beta,1,16.0,SUCCESS,1,8.9833,8.7444,20,1617,16.9438,877,
P16,180,0.055865921787709494,101,beta-dhat,beta,2,4.0,SUCCESS,1,8.8944,8.5556,18,1601,40.7301,911,
P16,180,0.055865921787709494,102,tree-sph,tree,3,2,SUCCESS,1,9.1833,8.9778,19,1653,12.6701,877,
P16,180,0.055865921787709494,102,tree-sph,tree,4,2,SUCCESS,1,8.8,8.6778,19,1584,9.8518,877,
P16,180,0.055865921787709494,102,beta-dhat,beta,1,5.0,SUCCESS,1,8.9833,8.6444,21,1617,17.6331,877,
P16,180,0.055865921787709494,102,beta-16.0,beta,0,16.0,SUCCESS,1,9.1833,8.8667,19,1653,19.0647,877,
P16,180,0.055865921787709494,102,tree-sph,tree,6,2,SUCCESS,1,10.0444,9.7833,22,1808,6.2673,877,
P16,180,0.055865921787709494,102,beta-dhat,beta,2,5.0,SUCCESS,1,8.5667,8.2833,20,1542,14.5843,877,
P16,180,0.055865921787709494,102,stock,stock,3,,SUCCESS,1,8.6111,8.3333,18,1550,14.7046,877,
P16,180,0.055865921787709494,102,beta-16.0,beta,4,16.0,SUCCESS,1,8.5389,8.1944,18,1537,12.7138,877,
P16,180,0.055865921787709494,102,tree-sph,tree,7,2,SUCCESS,1,9.7944,9.5889,23,1763,7.5855,877,
P16,180,0.055865921787709494,102,boltz-8.0,root,4,8.0,SUCCESS,1,9.2889,8.9333,20,1672,13.3036,877,
P16,180,0.055865921787709494,102,stock,stock,5,,SUCCESS,1,8.9611,8.6,19,1613,11.8575,877,
P16,180,0.055865921787709494,102,tree-sph,tree,9,2,SUCCESS,1,10.6667,10.4389,26,1920,4.7196,877,
P16,180,0.055865921787709494,102,boltz-8.0,root,5,8.0,SUCCESS,1,9.8611,9.5611,22,1775,11.5523,877,
P16,180,0.055865921787709494,102,tree-sph,tree,5,2,SUCCESS,1,9.0111,8.8056,20,1622,12.2373,877,
P16,180,0.055865921787709494,101,beta-dhat,beta,11,4.0,SUCCESS,1,8.5222,8.2611,20,1534,29.4219,911,
P16,180,0.055865921787709494,102,boltz-2.0,root,3,2.0,SUCCESS,1,8.7167,8.4056,18,1569,17.0561,877,
P16,180,0.055865921787709494,102,beta-dhat,beta,5,5.0,SUCCESS,1,9.3722,8.95,21,1687,11.1569,877,
P16,180,0.055865921787709494,101,beta-dhat,beta,9,4.0,SUCCESS,1,9.1278,8.7889,18,1643,33.6135,911,
P16,180,0.055865921787709494,102,boltz-8.0,root,8,8.0,SUCCESS,1,10.25,9.7,23,1845,6.7525,877,
P16,180,0.055865921787709494,102,boltz-2.0,root,5,2.0,SUCCESS,1,9.3667,9.0,20,1686,12.9849,877,
P16,180,0.055865921787709494,102,boltz-8.0,root,6,8.0,SUCCESS,1,9.4222,9.1667,21,1696,10.7665,877,
P16,180,0.055865921787709494,102,boltz-2.0,root,4,2.0,SUCCESS,1,9.15,8.75,19,1647,15.8027,877,
P16,180,0.055865921787709494,102,stock,stock,8,,SUCCESS,1,10.2056,9.8,22,1837,8.3774,877,
P16,180,0.055865921787709494,101,beta-dhat,beta,3,4.0,SUCCESS,1,9.0167,8.6389,21,1623,46.4976,911,
P16,180,0.055865921787709494,102,tree-sph,tree,10,2,SUCCESS,1,10.3389,10.1667,22,1861,6.3506,877,
P16,180,0.055865921787709494,102,boltz-2.0,root,9,2.0,SUCCESS,1,9.8,9.2167,22,1764,7.9774,877,
P16,180,0.055865921787709494,102,tree-sph,tree,11,2,SUCCESS,1,9.8444,9.6333,24,1772,4.2903,877,
P16,180,0.055865921787709494,102,boltz-2.0,root,7,2.0,SUCCESS,1,9.8778,9.5111,21,1778,11.8242,877,
P16,180,0.055865921787709494,101,beta-dhat,beta,14,4.0,SUCCESS,1,8.8278,8.6,19,1589,27.9727,911,
P16,180,0.055865921787709494,101,beta-dhat,beta,12,4.0,SUCCESS,1,8.9611,8.5444,20,1613,31.8563,911,
P16,180,0.055865921787709494,102,beta-dhat,beta,4,5.0,SUCCESS,1,8.7667,8.5,19,1578,16.8857,877,
P16,180,0.055865921787709494,102,stock,stock,9,,SUCCESS,1,9.8,9.4111,20,1764,9.881,877,
P16,180,0.055865921787709494,102,tree-sph,tree,8,2,SUCCESS,1,9.5056,9.3,21,1711,11.4935,877,
P16,180,0.055865921787709494,102,beta-16.0,beta,7,16.0,SUCCESS,1,9.3444,9.0167,20,1682,12.5204,877,
P16,180,0.055865921787709494,102,boltz-8.0,root,9,8.0,SUCCESS,1,9.6833,9.2,21,1743,9.7577,877,
P16,180,0.055865921787709494,102,beta-16.0,beta,5,16.0,SUCCESS,1,8.9667,8.5667,20,1614,16.773,877,
P16,180,0.055865921787709494,101,beta-dhat,beta,1,4.0,SUCCESS,1,9.1389,8.7556,20,1645,52.4974,911,
P16,180,0.055865921787709494,102,beta-16.0,beta,6,16.0,SUCCESS,1,9.1944,8.8611,19,1655,15.4912,877,
P16,180,0.055865921787709494,101,beta-dhat,beta,13,4.0,SUCCESS,1,8.8833,8.4278,20,1599,32.0846,911,
P16,180,0.055865921787709494,102,tree-sph,tree,13,2,SUCCESS,1,10.6111,10.35,24,1910,4.8041,877,
P16,180,0.055865921787709494,102,stock,stock,6,,SUCCESS,1,8.65,8.3611,19,1557,17.8853,877,
P16,180,0.055865921787709494,102,boltz-2.0,root,8,2.0,SUCCESS,1,9.2,8.8167,20,1656,13.1723,877,
P16,180,0.055865921787709494,101,beta-dhat,beta,7,4.0,SUCCESS,1,8.6,8.2333,19,1548,43.1767,911,
P16,180,0.055865921787709494,102,tree-sph,tree,12,2,SUCCESS,1,8.9,8.7,20,1602,7.7805,877,
P16,180,0.055865921787709494,102,boltz-2.0,root,11,2.0,SUCCESS,1,9.6556,9.2611,20,1738,9.0708,877,
P16,180,0.055865921787709494,102,boltz-2.0,root,6,2.0,SUCCESS,1,8.95,8.7333,19,1611,18.4909,877,
P16,180,0.055865921787709494,102,boltz-8.0,root,11,8.0,SUCCESS,1,9.4667,9.0944,20,1704,9.9442,877,
P16,180,0.055865921787709494,102,stock,stock,10,,SUCCESS,1,9.0667,8.7111,19,1632,14.6135,877,
P16,180,0.055865921787709494,102,boltz-8.0,root,10,8.0,SUCCESS,1,9.6889,9.2722,19,1744,13.9486,877,
P16,180,0.055865921787709494,102,beta-16.0,beta,8,16.0,SUCCESS,1,9.2111,8.8944,20,1658,16.9395,877,
P16,180,0.055865921787709494,102,beta-16.0,beta,13,16.0,SUCCESS,1,10.3722,9.9889,24,1867,8.559,877,
P16,180,0.055865921787709494,102,boltz-2.0,root,12,2.0,SUCCESS,1,9.1722,8.7944,19,1651,11.5854,877,
P16,180,0.055865921787709494,102,beta-16.0,beta,10,16.0,SUCCESS,1,9.3,8.9,21,1674,13.3215,877,
P16,180,0.055865921787709494,102,stock,stock,14,,SUCCESS,1,10.1444,9.6889,21,1826,8.8147,877,
P16,180,0.055865921787709494,102,stock,stock,12,,SUCCESS,1,9.4278,9.0389,21,1697,12.674,877,
P16,180,0.055865921787709494,102,stock,stock,11,,SUCCESS,1,9.2,8.7944,20,1656,13.5135,877,
P16,180,0.055865921787709494,102,boltz-8.0,root,13,8.0,SUCCESS,1,9.35,8.9389,21,1683,10.6336,877,
P16,180,0.055865921787709494,102,beta-dhat,beta,9,5.0,SUCCESS,1,9.2889,8.9167,19,1672,17.6493,877,
P16,180,0.055865921787709494,102,beta-dhat,beta,12,5.0,SUCCESS,1,9.4389,8.9722,21,1699,12.5444,877,
P16,180,0.055865921787709494,102,beta-16.0,beta,9,16.0,SUCCESS,1,8.85,8.5056,18,1593,18.9089,877,
P16,180,0.055865921787709494,103,stock,stock,0,,SUCCESS,1,10.1722,9.6778,23,1831,9.2482,892,
P16,180,0.055865921787709494,102,boltz-2.0,root,14,2.0,SUCCESS,1,9.6,9.2833,21,1728,10.7575,877,
P16,180,0.055865921787709494,102,beta-dhat,beta,10,5.0,SUCCESS,1,9.3944,9.0278,21,1691,15.4372,877,
P16,180,0.055865921787709494,103,tree-sph,tree,1,2,SUCCESS,1,9.0833,8.9278,21,1635,8.112,892,
P16,180,0.055865921787709494,102,stock,stock,7,,SUCCESS,1,8.5167,8.2111,18,1533,24.3699,877,
P16,180,0.055865921787709494,102,beta-dhat,beta,13,5.0,SUCCESS,1,9.85,9.25,23,1773,11.9312,877,
P16,180,0.055865921787709494,102,tree-sph,tree,14,2,SUCCESS,1,8.7278,8.5833,19,1571,12.0117,877,
P16,180,0.055865921787709494,103,boltz-8.0,root,1,8.0,SUCCESS,1,10.3278,9.75,22,1859,9.2739,892,
P16,180,0.055865921787709494,103,boltz-2.0,root,1,2.0,SUCCESS,1,9.7611,9.35,21,1757,9.4352,892,
P16,180,0.055865921787709494,102,beta-16.0,beta,12,16.0,SUCCESS,1,8.9444,8.5833,19,1610,15.3511,877,
P16,180,0.055865921787709494,103,beta-16.0,beta,0,16.0,SUCCESS,1,9.2222,8.8,21,1660,10.9145,892,
P16,180,0.055865921787709494,103,boltz-8.0,root,0,8.0,SUCCESS,1,9.5667,9.15,20,1722,11.529,892,
P16,180,0.055865921787709494,101,beta-dhat,beta,4,4.0,TIMEOUT,0,,,,,60.8353,911,
P16,180,0.055865921787709494,102,beta-16.0,beta,11,16.0,SUCCESS,1,8.7833,8.3611,18,1581,17.9503,877,
P16,180,0.055865921787709494,102,boltz-8.0,root,7,8.0,SUCCESS,1,7.9222,7.6778,16,1426,26.6668,877,
P16,180,0.055865921787709494,102,boltz-2.0,root,10,2.0,SUCCESS,1,8.4944,8.2611,18,1529,22.0602,877,
P16,180,0.055865921787709494,102,beta-dhat,beta,11,5.0,SUCCESS,1,8.85,8.5444,20,1593,18.8088,877,
P16,180,0.055865921787709494,103,tree-sph,tree,4,2,SUCCESS,1,11.9389,11.5611,25,2149,4.6548,892,
P16,180,0.055865921787709494,102,beta-16.0,beta,14,16.0,SUCCESS,1,9.0222,8.7,19,1624,14.9849,877,
P16,180,0.055865921787709494,102,beta-dhat,beta,7,5.0,SUCCESS,1,8.8278,8.4167,20,1589,27.1764,877,
P16,180,0.055865921787709494,103,boltz-2.0,root,2,2.0,SUCCESS,1,9.4167,8.9722,20,1695,9.5602,892,
P16,180,0.055865921787709494,102,boltz-8.0,root,14,8.0,SUCCESS,1,8.7389,8.4611,18,1573,16.2925,877,
P16,180,0.055865921787709494,102,stock,stock,13,,SUCCESS,1,9.2056,8.8167,20,1657,19.2835,877,
P16,180,0.055865921787709494,102,boltz-2.0,root,13,2.0,SUCCESS,1,9.2389,8.9,20,1663,19.0091,877,
P16,180,0.055865921787709494,103,tree-sph,tree,3,2,SUCCESS,1,9.2611,9.0667,21,1667,9.2103,892,
P16,180,0.055865921787709494,103,boltz-2.0,root,0,2.0,SUCCESS,1,9.55,9.2278,20,1719,16.1083,892,
P16,180,0.055865921787709494,103,stock,stock,1,,SUCCESS,1,9.4722,9.0722,19,1705,15.3353,892,
P16,180,0.055865921787709494,103,boltz-2.0,root,3,2.0,SUCCESS,1,9.6056,9.2778,20,1729,9.3692,892,
P16,180,0.055865921787709494,103,beta-16.0,beta,3,16.0,SUCCESS,1,9.5944,9.1778,22,1727,9.8156,892,
P16,180,0.055865921787709494,102,boltz-8.0,root,12,8.0,SUCCESS,1,8.9944,8.6556,19,1619,22.2282,877,
P16,180,0.055865921787709494,103,stock,stock,2,,SUCCESS,1,9.8167,9.4056,21,1767,14.0415,892,
P16,180,0.055865921787709494,103,tree-sph,tree,6,2,SUCCESS,1,9.6,9.3278,21,1728,5.9073,892,
P16,180,0.055865921787709494,103,tree-sph,tree,5,2,SUCCESS,1,9.8111,9.5667,23,1766,8.0518,892,
P16,180,0.055865921787709494,103,boltz-2.0,root,4,2.0,SUCCESS,1,10.3833,9.85,23,1869,9.3708,892,
P16,180,0.055865921787709494,103,tree-sph,tree,7,2,SUCCESS,1,9.9667,9.7833,22,1794,6.7646,892,
P16,180,0.055865921787709494,103,stock,stock,3,,SUCCESS,1,9.6611,9.1667,20,1739,13.6559,892,
P16,180,0.055865921787709494,103,tree-sph,tree,8,2,SUCCESS,1,10.2944,9.9556,23,1853,5.4768,892,
P16,180,0.055865921787709494,103,boltz-2.0,root,6,2.0,SUCCESS,1,9.3389,8.9389,19,1681,9.3852,892,
P16,180,0.055865921787709494,103,tree-sph,tree,0,2,SUCCESS,1,8.9,8.7222,18,1602,21.7098,892,
P16,180,0.055865921787709494,103,stock,stock,6,,SUCCESS,1,9.5611,9.1,20,1721,10.5127,892,
P16,180,0.055865921787709494,103,boltz-8.0,root,6,8.0,SUCCESS,1,10.0,9.5278,21,1800,9.4408,892,
P16,180,0.055865921787709494,103,boltz-8.0,root,2,8.0,SUCCESS,1,8.8944,8.5944,18,1601,16.3769,892,
P16,180,0.055865921787709494,103,boltz-2.0,root,7,2.0,SUCCESS,1,9.9778,9.6056,20,1796,8.716,892,
P16,180,0.055865921787709494,103,stock,stock,7,,SUCCESS,1,10.3167,9.8278,22,1857,9.1898,892,
P16,180,0.055865921787709494,102,beta-dhat,beta,14,5.0,SUCCESS,1,8.6556,8.3278,19,1558,22.9007,877,
P16,180,0.055865921787709494,103,tree-sph,tree,2,2,SUCCESS,1,8.6944,8.5222,18,1565,18.4133,892,
P16,180,0.055865921787709494,103,beta-16.0,beta,5,16.0,SUCCESS,1,9.8389,9.4333,21,1771,12.0845,892,
P16,180,0.055865921787709494,103,boltz-8.0,root,8,8.0,SUCCESS,1,10.7333,10.2556,23,1932,7.1318,892,
P16,180,0.055865921787709494,103,boltz-8.0,root,5,8.0,SUCCESS,1,9.45,9.0611,20,1701,13.0011,892,
P16,180,0.055865921787709494,103,stock,stock,8,,SUCCESS,1,10.1722,9.6333,22,1831,8.4795,892,
P16,180,0.055865921787709494,101,beta-dhat,beta,10,4.0,TIMEOUT,0,,,,,60.6511,911,
P16,180,0.055865921787709494,103,beta-16.0,beta,1,16.0,SUCCESS,1,8.8944,8.5333,18,1601,21.6233,892,
P16,180,0.055865921787709494,103,stock,stock,9,,SUCCESS,1,9.9778,9.5556,22,1796,7.7023,892,
P16,180,0.055865921787709494,103,beta-16.0,beta,8,16.0,SUCCESS,1,10.0333,9.4889,21,1806,8.1915,892,
P16,180,0.055865921787709494,103,boltz-2.0,root,5,2.0,SUCCESS,1,9.4722,9.0944,20,1705,14.2474,892,
P16,180,0.055865921787709494,103,stock,stock,5,,SUCCESS,1,9.9333,9.4389,20,1788,15.0986,892,
P16,180,0.055865921787709494,103,boltz-8.0,root,4,8.0,SUCCESS,1,8.8167,8.55,19,1587,15.745,892,
P16,180,0.055865921787709494,103,stock,stock,4,,SUCCESS,1,9.3667,9.0,19,1686,16.7515,892,
P16,180,0.055865921787709494,103,beta-16.0,beta,4,16.0,SUCCESS,1,9.2278,8.8611,21,1661,16.3857,892,
P16,180,0.055865921787709494,103,tree-sph,tree,9,2,SUCCESS,1,9.55,9.3111,21,1719,8.5695,892,
P16,180,0.055865921787709494,103,beta-16.0,beta,6,16.0,SUCCESS,1,9.2556,8.9778,19,1666,13.9005,892,
P16,180,0.055865921787709494,102,beta-dhat,beta,6,5.0,SUCCESS,1,9.6722,9.2667,20,1741,40.6544,877,
P16,180,0.055865921787709494,103,beta-16.0,beta,7,16.0,SUCCESS,1,9.7556,9.35,20,1756,12.3085,892,
P16,180,0.055865921787709494,103,beta-16.0,beta,2,16.0,SUCCESS,1,9.6389,9.2889,20,1735,21.4223,892,
P16,180,0.055865921787709494,102,beta-dhat,beta,8,5.0,SUCCESS,1,8.8222,8.4389,19,1588,39.3484,877,
P16,180,0.055865921787709494,103,beta-dhat,beta,4,4.0,SUCCESS,1,9.2167,8.8056,21,1659,19.0593,892,
P16,180,0.055865921787709494,103,tree-sph,tree,10,2,SUCCESS,1,8.9444,8.8,20,1610,8.8189,892,
P16,180,0.055865921787709494,103,tree-sph,tree,12,2,SUCCESS,1,9.8611,9.6,23,1775,6.2636,892,
P16,180,0.055865921787709494,103,boltz-8.0,root,3,8.0,SUCCESS,1,9.0333,8.6222,19,1626,22.0013,892,
P16,180,0.055865921787709494,103,boltz-2.0,root,9,2.0,SUCCESS,1,9.5778,9.2333,21,1724,11.853,892,
P16,180,0.055865921787709494,103,beta-dhat,beta,3,4.0,SUCCESS,1,9.0778,8.7333,19,1634,21.7517,892,
P16,180,0.055865921787709494,103,boltz-8.0,root,9,8.0,SUCCESS,1,9.6611,9.3111,21,1739,12.6181,892,
P16,180,0.055865921787709494,103,boltz-2.0,root,10,2.0,SUCCESS,1,9.5278,9.1611,19,1715,11.1562,892,
P16,180,0.055865921787709494,103,beta-16.0,beta,9,16.0,SUCCESS,1,9.1722,8.8222,19,1651,15.3355,892,
P16,180,0.055865921787709494,103,tree-sph,tree,14,2,SUCCESS,1,9.4611,9.2444,22,1703,7.8419,892,
P16,180,0.055865921787709494,103,tree-sph,tree,13,2,SUCCESS,1,9.2333,9.0167,18,1662,9.5094,892,
P16,180,0.055865921787709494,103,beta-16.0,beta,12,16.0,SUCCESS,1,9.5833,9.2,20,1725,10.2387,892,
P16,180,0.055865921787709494,103,boltz-8.0,root,11,8.0,SUCCESS,1,9.2389,8.8611,20,1663,11.8362,892,
P16,180,0.055865921787709494,103,boltz-2.0,root,11,2.0,SUCCESS,1,9.5833,9.2111,20,1725,12.1697,892,
P16,180,0.055865921787709494,103,boltz-8.0,root,10,8.0,SUCCESS,1,9.4556,9.1111,20,1702,13.0679,892,
P16,180,0.055865921787709494,103,beta-16.0,beta,10,16.0,SUCCESS,1,9.9833,9.5722,20,1797,13.0174,892,
P16,180,0.055865921787709494,103,beta-dhat,beta,9,4.0,SUCCESS,1,8.9222,8.5389,18,1606,16.2501,892,
P16,180,0.055865921787709494,103,boltz-8.0,root,7,8.0,SUCCESS,1,8.9222,8.5556,18,1606,20.1897,892,
P16,180,0.055865921787709494,103,tree-sph,tree,11,2,SUCCESS,1,8.6167,8.4333,20,1551,13.5658,892,
P16,180,0.055865921787709494,103,boltz-2.0,root,12,2.0,SUCCESS,1,9.7611,9.3778,21,1757,12.0396,892,
P16,180,0.055865921787709494,103,stock,stock,13,,SUCCESS,1,9.1778,8.85,19,1652,11.5596,892,
P16,180,0.055865921787709494,104,boltz-2.0,root,0,2.0,SUCCESS,1,11.0889,10.6167,24,1996,7.508,923,
P16,180,0.055865921787709494,103,boltz-2.0,root,14,2.0,SUCCESS,1,9.7889,9.3722,19,1762,10.055,892,
P16,180,0.055865921787709494,103,beta-16.0,beta,13,16.0,SUCCESS,1,9.5167,9.1,22,1713,11.3202,892,
P16,180,0.055865921787709494,103,beta-16.0,beta,11,16.0,SUCCESS,1,8.9389,8.5722,19,1609,13.6568,892,
P16,180,0.055865921787709494,103,stock,stock,11,,SUCCESS,1,8.9889,8.6722,21,1618,15.1929,892,
P16,180,0.055865921787709494,103,boltz-2.0,root,8,2.0,SUCCESS,1,8.5778,8.3667,17,1544,21.3987,892,
P16,180,0.055865921787709494,104,tree-sph,tree,0,2,SUCCESS,1,9.7222,9.5,24,1750,8.7228,923,
P16,180,0.055865921787709494,103,boltz-8.0,root,13,8.0,SUCCESS,1,9.8889,9.4222,20,1780,12.9305,892,
P16,180,0.055865921787709494,103,stock,stock,12,,SUCCESS,1,9.4278,8.9278,21,1697,15.0879,892,
P16,180,0.055865921787709494,103,boltz-2.0,root,13,2.0,SUCCESS,1,9.5167,9.0556,21,1713,13.864,892,
P16,180,0.055865921787709494,103,boltz-8.0,root,14,8.0,SUCCESS,1,9.7833,9.4444,19,1761,12.2121,892,
P16,180,0.055865921787709494,103,boltz-8.0,root,12,8.0,SUCCESS,1,9.3111,8.8556,19,1676,16.1823,892,
P16,180,0.055865921787709494,104,tree-sph,tree,1,2,SUCCESS,1,9.4056,9.2167,19,1693,10.3209,923,
P16,180,0.055865921787709494,104,tree-sph,tree,2,2,SUCCESS,1,10.6611,10.4667,24,1919,6.1155,923,
P16,180,0.055865921787709494,103,beta-dhat,beta,1,4.0,SUCCESS,1,8.3444,8.0889,16,1502,37.89,892,
P16,180,0.055865921787709494,103,beta-dhat,beta,12,4.0,SUCCESS,1,8.5,8.1778,19,1530,17.5876,892,
P16,180,0.055865921787709494,104,tree-sph,tree,3,2,SUCCESS,1,10.85,10.6,26,1953,7.0779,923,
P16,180,0.055865921787709494,103,beta-16.0,beta,14,16.0,SUCCESS,1,9.4111,9.0556,19,1694,15.3768,892,
P16,180,0.055865921787709494,103,beta-dhat,beta,11,4.0,SUCCESS,1,8.8333,8.5222,18,1590,19.3609,892,
P16,180,0.055865921787709494,103,stock,stock,14,,SUCCESS,1,8.9778,8.5889,18,1616,18.231,892,
P16,180,0.055865921787709494,104,stock,stock,4,,SUCCESS,1,10.7722,10.2,24,1939,8.1289,923,
P16,180,0.055865921787709494,104,boltz-8.0,root,0,8.0,SUCCESS,1,10.0222,9.6778,20,1804,15.3457,923,
P16,180,0.055865921787709494,104,beta-16.0,beta,0,16.0,SUCCESS,1,9.6,9.2778,20,1728,15.2694,923,
P16,180,0.055865921787709494,104,boltz-2.0,root,1,2.0,SUCCESS,1,9.6333,9.2278,22,1734,14.2454,923,
P16,180,0.055865921787709494,104,tree-sph,tree,4,2,SUCCESS,1,9.0611,8.85,21,1631,9.6797,923,
P16,180,0.055865921787709494,103,stock,stock,10,,SUCCESS,1,8.9556,8.6333,19,1612,27.4991,892,
P16,180,0.055865921787709494,104,stock,stock,0,,SUCCESS,1,9.2944,8.9056,21,1673,19.1265,923,
P16,180,0.055865921787709494,104,boltz-2.0,root,2,2.0,SUCCESS,1,9.8278,9.3944,22,1769,12.4604,923,
P16,180,0.055865921787709494,104,stock,stock,3,,SUCCESS,1,9.7111,9.3111,22,1748,12.5866,923,
P16,180,0.055865921787709494,104,beta-16.0,beta,2,16.0,SUCCESS,1,9.7944,9.4167,20,1763,13.5906,923,
P16,180,0.055865921787709494,104,stock,stock,5,,SUCCESS,1,10.1944,9.7944,23,1835,10.4941,923,
P16,180,0.055865921787709494,104,tree-sph,tree,5,2,SUCCESS,1,9.6722,9.4444,21,1741,10.2879,923,
P16,180,0.055865921787709494,104,boltz-8.0,root,5,8.0,SUCCESS,1,10.3611,9.8167,22,1865,9.7915,923,
P16,180,0.055865921787709494,104,beta-16.0,beta,1,16.0,SUCCESS,1,10.3611,9.9111,22,1865,15.8021,923,
P16,180,0.055865921787709494,104,boltz-8.0,root,1,8.0,SUCCESS,1,9.5167,9.1556,20,1713,18.3843,923,
P16,180,0.055865921787709494,104,tree-sph,tree,6,2,SUCCESS,1,9.6444,9.5111,23,1736,8.9995,923,
P16,180,0.055865921787709494,103,beta-dhat,beta,14,4.0,SUCCESS,1,9.0667,8.7556,20,1632,23.7583,892,
P16,180,0.055865921787709494,104,boltz-8.0,root,3,8.0,SUCCESS,1,9.2333,8.8944,19,1662,15.6359,923,
P16,180,0.055865921787709494,104,boltz-2.0,root,4,2.0,SUCCESS,1,9.4389,9.0889,21,1699,15.0143,923,
P16,180,0.055865921787709494,104,boltz-2.0,root,3,2.0,SUCCESS,1,9.8556,9.4722,21,1774,16.1325,923,
P16,180,0.055865921787709494,104,beta-16.0,beta,7,16.0,SUCCESS,1,10.4056,9.8778,24,1873,6.947,923,
P16,180,0.055865921787709494,103,beta-dhat,beta,10,4.0,SUCCESS,1,8.6111,8.3278,20,1550,30.0933,892,
P16,180,0.055865921787709494,104,tree-sph,tree,7,2,SUCCESS,1,9.6333,9.4278,20,1734,7.571,923,
P16,180,0.055865921787709494,104,stock,stock,1,,SUCCESS,1,8.7722,8.4778,18,1579,22.5463,923,
P16,180,0.055865921787709494,104,beta-dhat,beta,1,4.0,SUCCESS,1,9.35,9.0111,21,1683,18.5032,923,
P16,180,0.055865921787709494,104,boltz-8.0,root,6,8.0,SUCCESS,1,10.1556,9.7056,23,1828,10.49,923,
P16,180,0.055865921787709494,104,beta-16.0,beta,3,16.0,SUCCESS,1,9.3444,9.0,21,1682,16.7656,923,
P16,180,0.055865921787709494,104,beta-16.0,beta,5,16.0,SUCCESS,1,9.6889,9.3444,21,1744,12.8216,923,
P16,180,0.055865921787709494,104,boltz-8.0,root,2,8.0,SUCCESS,1,9.85,9.4722,20,1773,19.8419,923,
P16,180,0.055865921787709494,104,boltz-2.0,root,5,2.0,SUCCESS,1,9.2056,8.7833,21,1657,16.0776,923,
P16,180,0.055865921787709494,104,tree-sph,tree,9,2,SUCCESS,1,10.5944,10.3278,23,1907,6.1145,923,
P16,180,0.055865921787709494,104,stock,stock,2,,SUCCESS,1,9.7056,9.3278,20,1747,21.506,923,
P16,180,0.055865921787709494,104,boltz-2.0,root,6,2.0,SUCCESS,1,9.5778,9.1722,23,1724,13.7727,923,
P16,180,0.055865921787709494,104,beta-16.0,beta,4,16.0,SUCCESS,1,9.3444,8.9444,21,1682,18.9177,923,
P16,180,0.055865921787709494,104,beta-16.0,beta,6,16.0,SUCCESS,1,9.5944,9.2111,20,1727,14.0683,923,
