topo,n,p,inst_seed,arm,algo_seed,budget,status,success,acl,acl_spur,max_chain,qubits,wall,n_edges,err
P16,140,0.2,101,stock,3,5.0,SUCCESS,1,20.5643,18.9786,37,2879,5.7183,1947,
P16,140,0.2,101,dirty,3,5.0,SUCCESS,1,20.5643,18.9786,37,2879,5.0632,1947,
P16,140,0.2,101,audit1,3,5.0,SUCCESS,1,21.0286,19.3429,44,2944,5.778,1947,
P16,140,0.2,101,stock,0,60.0,SUCCESS,1,15.0429,14.2143,23,2106,53.7447,1947,
P16,140,0.2,101,audit2,3,5.0,SUCCESS,1,21.7929,19.9929,43,3051,5.6557,1947,
P16,140,0.2,101,audit1,1,180.0,SUCCESS,1,15.9214,15.0714,31,2229,27.1014,1947,
P16,140,0.2,101,stock,0,180.0,SUCCESS,1,15.0429,14.2143,23,2106,54.5162,1947,
P16,140,0.2,101,stock,1,60.0,SUCCESS,1,15.1643,14.2857,24,2123,38.3496,1947,
P16,140,0.2,101,dirty,0,60.0,SUCCESS,1,15.0429,14.2143,23,2106,55.756,1947,
P16,140,0.2,101,dirty,1,60.0,SUCCESS,1,15.1643,14.2857,24,2123,38.4208,1947,
P16,140,0.2,101,stock,4,5.0,SUCCESS,1,23.6357,21.4286,43,3309,5.1657,1947,
P16,140,0.2,101,audit2,0,60.0,SUCCESS,1,15.9,14.8857,27,2226,60.2951,1947,
P16,140,0.2,101,dirty,0,180.0,SUCCESS,1,15.0429,14.2143,23,2106,54.9537,1947,
P16,140,0.2,101,audit2,4,5.0,SUCCESS,1,24.3929,22.1857,45,3415,5.0825,1947,
P16,140,0.2,101,audit1,4,5.0,SUCCESS,1,23.4857,21.35,45,3288,5.7797,1947,
P16,140,0.2,101,dirty,4,5.0,SUCCESS,1,23.6357,21.4286,43,3309,5.2044,1947,
P16,180,0.3,105,audit1,4,180.0,SUCCESS,1,23.9222,22.3111,47,4306,75.6147,4823,
P16,140,0.2,101,stock,3,15.0,SUCCESS,1,18.4786,16.8929,32,2587,15.553,1947,
P16,180,0.3,105,dirty,4,180.0,SUCCESS,1,23.5667,21.6611,39,4242,75.4828,4823,
P16,140,0.2,101,audit1,3,15.0,SUCCESS,1,18.9786,17.6786,38,2657,15.6699,1947,
P16,180,0.3,105,stock,4,180.0,SUCCESS,1,23.5667,21.6611,39,4242,76.9639,4823,
P16,140,0.2,101,stock,1,180.0,SUCCESS,1,15.1643,14.2857,24,2123,38.1396,1947,
P16,140,0.2,101,dirty,3,15.0,SUCCESS,1,18.4786,16.8929,32,2587,15.0918,1947,
P16,140,0.2,101,audit2,3,15.0,SUCCESS,1,18.8571,17.4214,35,2640,15.5339,1947,
P16,140,0.2,101,audit2,1,60.0,SUCCESS,1,15.7571,14.8571,26,2206,47.676,1947,
P16,140,0.2,101,dirty,1,180.0,SUCCESS,1,15.1643,14.2857,24,2123,39.2278,1947,
P16,140,0.2,102,stock,0,5.0,SUCCESS,1,18.7929,17.1071,36,2631,5.3465,1920,
P16,140,0.2,102,audit1,0,5.0,SUCCESS,1,19.7286,18.1643,42,2762,5.6968,1920,
P16,140,0.2,102,audit2,0,5.0,SUCCESS,1,20.0214,18.2143,35,2803,5.8623,1920,
P16,140,0.2,101,audit1,2,60.0,SUCCESS,1,18.0214,16.5,41,2523,35.2076,1947,
P16,140,0.2,102,dirty,0,5.0,SUCCESS,1,18.7929,17.1071,36,2631,5.4044,1920,
P16,140,0.2,101,stock,4,15.0,SUCCESS,1,19.4857,17.75,34,2728,15.466,1947,
P16,140,0.2,101,audit1,4,15.0,SUCCESS,1,19.8286,18.2429,39,2776,15.7647,1947,
P16,140,0.2,101,stock,2,60.0,SUCCESS,1,16.0571,15.0643,25,2248,40.7412,1947,
P16,140,0.2,101,audit2,4,15.0,SUCCESS,1,19.4929,17.6071,33,2729,15.8247,1947,
P16,140,0.2,101,audit2,1,180.0,SUCCESS,1,15.7571,14.8571,26,2206,47.4881,1947,
P16,140,0.2,101,dirty,4,15.0,SUCCESS,1,19.4857,17.75,34,2728,15.4696,1947,
P16,140,0.2,101,dirty,2,60.0,SUCCESS,1,16.0571,15.0643,25,2248,41.5099,1947,
P16,140,0.2,101,stock,2,180.0,SUCCESS,1,16.0571,15.0643,25,2248,41.2944,1947,
P16,140,0.2,101,audit1,2,180.0,SUCCESS,1,18.0214,16.5,41,2523,35.0937,1947,
P16,140,0.2,102,audit1,1,5.0,SUCCESS,1,17.3571,16.3143,36,2430,5.2905,1920,
P16,140,0.2,102,stock,1,5.0,SUCCESS,1,17.5857,16.5286,36,2462,5.6084,1920,
P16,180,0.3,105,audit2,4,180.0,SUCCESS,1,24.2056,22.2556,42,4357,95.6685,4823,
P16,140,0.2,102,stock,0,15.0,SUCCESS,1,16.8929,15.6857,29,2365,15.4311,1920,
P16,140,0.2,101,audit2,3,60.0,SUCCESS,1,17.5929,16.1143,30,2463,34.7373,1947,
P16,140,0.2,102,audit1,0,15.0,SUCCESS,1,17.8786,16.5643,40,2503,15.6181,1920,
P16,140,0.2,102,audit2,1,5.0,SUCCESS,1,17.2214,15.95,34,2411,5.2918,1920,
P16,140,0.2,102,audit2,0,15.0,SUCCESS,1,18.25,16.6429,34,2555,15.6133,1920,
P16,140,0.2,102,dirty,0,15.0,SUCCESS,1,16.8929,15.6857,29,2365,15.3883,1920,
P16,140,0.2,101,audit2,3,180.0,SUCCESS,1,17.5929,16.1143,30,2463,34.0279,1947,
P16,140,0.2,101,dirty,2,180.0,SUCCESS,1,16.0571,15.0643,25,2248,41.1408,1947,
P16,140,0.2,102,dirty,1,5.0,SUCCESS,1,17.5857,16.5286,36,2462,5.0259,1920,
P16,140,0.2,101,audit2,0,180.0,SUCCESS,1,15.4357,14.4429,26,2161,84.785,1947,
P16,140,0.2,101,audit1,4,60.0,SUCCESS,1,18.2357,17.0,38,2553,31.4492,1947,
P16,140,0.2,101,audit1,4,180.0,SUCCESS,1,18.2357,17.0,38,2553,30.5995,1947,
P16,140,0.2,101,audit2,2,60.0,SUCCESS,1,16.0071,14.9786,27,2241,60.051,1947,
P16,140,0.2,101,audit1,3,60.0,SUCCESS,1,17.1929,16.1143,35,2407,48.7654,1947,
P16,140,0.2,102,stock,1,15.0,SUCCESS,1,15.7857,14.6429,26,2210,15.351,1920,
P16,140,0.2,102,stock,2,5.0,SUCCESS,1,20.1571,18.6071,37,2822,5.4816,1920,
P16,140,0.2,102,audit1,1,15.0,SUCCESS,1,16.2571,15.3143,32,2276,15.4741,1920,
P16,140,0.2,102,audit2,1,15.0,SUCCESS,1,16.4857,15.4571,28,2308,15.086,1920,
P16,140,0.2,102,audit1,2,5.0,SUCCESS,1,22.0357,20.1214,48,3085,5.4843,1920,
P16,140,0.2,102,dirty,1,15.0,SUCCESS,1,15.7857,14.6429,26,2210,15.1697,1920,
P16,140,0.2,101,audit1,3,180.0,SUCCESS,1,17.1929,16.1143,35,2407,48.6705,1947,
P16,140,0.2,102,audit2,2,5.0,SUCCESS,1,21.3286,19.6714,42,2986,5.7423,1920,
P16,140,0.2,102,dirty,2,5.0,SUCCESS,1,20.1571,18.6071,37,2822,5.4527,1920,
P16,140,0.2,102,audit2,1,60.0,SUCCESS,1,16.4857,15.4571,28,2308,20.3421,1920,
P16,140,0.2,102,audit1,0,60.0,SUCCESS,1,16.6857,15.7286,35,2336,34.5951,1920,
P16,140,0.2,102,audit2,1,180.0,SUCCESS,1,16.4857,15.4571,28,2308,20.9184,1920,
P16,140,0.2,101,stock,3,60.0,SUCCESS,1,15.35,14.6714,25,2149,60.0286,1947,
P16,140,0.2,102,audit1,0,180.0,SUCCESS,1,16.6857,15.7286,35,2336,33.9207,1920,
P16,140,0.2,102,stock,0,60.0,SUCCESS,1,15.85,15.0071,25,2219,41.1701,1920,
P16,140,0.2,101,stock,4,60.0,SUCCESS,1,15.3786,14.45,25,2153,51.5392,1947,
P16,140,0.2,101,dirty,3,60.0,SUCCESS,1,15.35,14.6714,25,2149,60.3922,1947,
P16,140,0.2,101,stock,4,180.0,SUCCESS,1,15.3786,14.45,25,2153,50.7803,1947,
P16,140,0.2,101,dirty,4,60.0,SUCCESS,1,15.3786,14.45,25,2153,51.1768,1947,
P16,140,0.2,102,stock,2,15.0,SUCCESS,1,16.6571,15.4857,29,2332,15.3199,1920,
P16,140,0.2,102,audit1,2,15.0,SUCCESS,1,18.6429,17.3857,35,2610,15.2547,1920,
P16,140,0.2,102,stock,3,5.0,SUCCESS,1,17.5786,16.3357,37,2461,5.2891,1920,
P16,140,0.2,102,dirty,2,15.0,SUCCESS,1,16.6571,15.4857,29,2332,15.3339,1920,
P16,140,0.2,102,audit2,2,15.0,SUCCESS,1,18.3929,17.2143,35,2575,15.5395,1920,
P16,140,0.2,102,audit1,1,60.0,SUCCESS,1,15.7071,14.9143,29,2199,30.2645,1920,
P16,140,0.2,101,dirty,4,180.0,SUCCESS,1,15.3786,14.45,25,2153,51.9883,1947,
P16,140,0.2,102,audit1,3,5.0,SUCCESS,1,18.3357,17.0143,43,2567,5.712,1920,
P16,140,0.2,102,dirty,0,60.0,SUCCESS,1,15.85,15.0071,25,2219,40.8637,1920,
P16,140,0.2,102,stock,0,180.0,SUCCESS,1,15.85,15.0071,25,2219,40.8265,1920,
P16,140,0.2,102,dirty,0,180.0,SUCCESS,1,15.85,15.0071,25,2219,40.8736,1920,
P16,140,0.2,102,dirty,3,5.0,SUCCESS,1,17.5786,16.3357,37,2461,5.1333,1920,
P16,140,0.2,102,audit2,3,5.0,SUCCESS,1,18.4286,16.8571,36,2580,5.7507,1920,
P16,140,0.2,102,audit1,1,180.0,SUCCESS,1,15.7071,14.9143,29,2199,30.7187,1920,
P16,140,0.2,102,audit2,0,60.0,SUCCESS,1,16.3786,15.2786,29,2293,46.8737,1920,
P16,140,0.2,101,audit2,4,60.0,SUCCESS,1,15.8286,14.8357,27,2216,60.544,1947,
P16,140,0.2,102,stock,4,5.0,SUCCESS,1,17.45,16.1286,33,2443,5.3186,1920,
P16,140,0.2,102,dirty,4,5.0,SUCCESS,1,17.45,16.1286,33,2443,5.2983,1920,
P16,140,0.2,102,audit2,0,180.0,SUCCESS,1,16.3786,15.2786,29,2293,47.072,1920,
P16,140,0.2,102,audit1,4,5.0,SUCCESS,1,17.1571,16.0286,37,2402,5.7848,1920,
P16,140,0.2,102,audit2,4,5.0,SUCCESS,1,18.1143,16.8286,34,2536,5.7659,1920,
P16,140,0.2,101,stock,3,180.0,SUCCESS,1,15.2214,14.5714,24,2131,73.5787,1947,
P16,140,0.2,101,dirty,3,180.0,SUCCESS,1,15.2214,14.5714,24,2131,74.5556,1947,
P16,140,0.2,102,stock,3,15.0,SUCCESS,1,16.0071,14.9071,28,2241,15.2284,1920,
P16,140,0.2,102,audit1,3,15.0,SUCCESS,1,16.1714,15.3214,37,2264,15.1543,1920,
P16,140,0.2,102,audit2,3,15.0,SUCCESS,1,16.5286,15.4786,29,2314,15.1137,1920,
P16,140,0.2,102,dirty,3,15.0,SUCCESS,1,16.0071,14.9071,28,2241,15.3822,1920,
P16,140,0.2,102,stock,1,60.0,SUCCESS,1,15.0,14.2357,24,2100,44.1651,1920,
P16,140,0.2,102,dirty,1,60.0,SUCCESS,1,15.0,14.2357,24,2100,44.569,1920,
P16,140,0.2,102,stock,1,180.0,SUCCESS,1,15.0,14.2357,24,2100,44.2732,1920,
P16,140,0.2,102,stock,4,15.0,SUCCESS,1,16.6071,15.3857,30,2325,15.0623,1920,
P16,140,0.2,102,audit1,2,60.0,SUCCESS,1,16.8786,16.0357,33,2363,34.4458,1920,
P16,140,0.2,103,stock,0,5.0,SUCCESS,1,20.0286,18.4071,41,2804,5.2694,1920,
P16,140,0.2,102,dirty,1,180.0,SUCCESS,1,15.0,14.2357,24,2100,44.8819,1920,
P16,140,0.2,103,audit1,0,5.0,SUCCESS,1,21.4786,19.5714,50,3007,5.1707,1920,
P16,140,0.2,103,audit2,0,5.0,SUCCESS,1,21.5071,19.6857,48,3011,5.0805,1920,
P16,140,0.2,103,dirty,0,5.0,SUCCESS,1,20.0286,18.4071,41,2804,5.3521,1920,
P16,140,0.2,101,audit2,4,180.0,SUCCESS,1,15.7429,14.7429,26,2204,72.9903,1947,
P16,140,0.2,102,stock,2,60.0,SUCCESS,1,15.4071,14.6429,24,2157,36.6664,1920,
P16,140,0.2,102,dirty,4,15.0,SUCCESS,1,16.6071,15.3857,30,2325,15.1735,1920,
P16,140,0.2,102,audit1,4,15.0,SUCCESS,1,16.25,15.3214,33,2275,15.622,1920,
P16,140,0.2,102,audit2,4,15.0,SUCCESS,1,16.1214,15.0429,30,2257,16.0048,1920,
P16,140,0.2,102,dirty,2,60.0,SUCCESS,1,15.4071,14.6429,24,2157,37.0072,1920,
P16,140,0.2,102,audit1,2,180.0,SUCCESS,1,16.8786,16.0357,33,2363,34.2725,1920,
P16,140,0.2,102,stock,2,180.0,SUCCESS,1,15.4071,14.6429,24,2157,37.0425,1920,
P16,180,0.3,105,stock,3,180.0,SUCCESS,1,23.2944,21.5278,39,4193,174.3267,4823,
P16,140,0.2,103,stock,1,5.0,SUCCESS,1,21.0143,19.1357,39,2942,5.3984,1920,
P16,140,0.2,103,audit1,1,5.0,SUCCESS,1,21.6429,19.9786,44,3030,5.7332,1920,
P16,140,0.2,102,dirty,2,180.0,SUCCESS,1,15.4071,14.6429,24,2157,37.0016,1920,
P16,140,0.2,103,stock,0,15.0,SUCCESS,1,16.4429,15.4071,29,2302,15.0876,1920,
P16,140,0.2,103,audit2,1,5.0,SUCCESS,1,22.4357,20.3429,42,3141,5.693,1920,
P16,140,0.2,103,dirty,1,5.0,SUCCESS,1,21.0143,19.1357,39,2942,5.3679,1920,
P16,180,0.3,105,dirty,3,180.0,SUCCESS,1,23.2944,21.5278,39,4193,175.0017,4823,
P16,180,0.3,105,audit1,3,180.0,SUCCESS,1,23.5889,22.0333,53,4246,180.4298,4823,
P16,140,0.2,103,audit1,0,15.0,SUCCESS,1,17.6214,16.5571,40,2467,15.9528,1920,
P16,140,0.2,103,dirty,0,15.0,SUCCESS,1,16.4429,15.4071,29,2302,15.097,1920,
P16,180,0.3,105,audit2,3,180.0,SUCCESS,1,23.9778,22.0778,41,4316,181.0163,4823,
P16,140,0.2,101,audit2,2,180.0,SUCCESS,1,14.6857,13.8,24,2056,105.5857,1947,
P16,140,0.2,103,audit2,0,15.0,SUCCESS,1,17.6429,16.5786,34,2470,15.8593,1920,
P16,140,0.2,103,stock,2,5.0,SUCCESS,1,21.5929,19.6571,40,3023,5.5153,1920,
P16,140,0.2,103,audit1,2,5.0,SUCCESS,1,22.6,20.5214,44,3164,5.486,1920,
P16,140,0.2,103,stock,1,15.0,SUCCESS,1,17.4357,16.3071,30,2441,15.4369,1920,
P16,140,0.2,102,audit2,3,60.0,SUCCESS,1,15.5143,14.3643,26,2172,44.8801,1920,
P16,140,0.2,103,audit1,1,15.0,SUCCESS,1,19.1786,17.8786,40,2685,15.7889,1920,
P16,140,0.2,103,audit2,1,15.0,SUCCESS,1,19.1,17.4786,36,2674,15.3786,1920,
P16,140,0.2,102,audit2,3,180.0,SUCCESS,1,15.5143,14.3643,26,2172,44.4487,1920,
P16,140,0.2,102,audit2,2,60.0,SUCCESS,1,15.2286,14.4357,26,2132,60.0641,1920,
P16,140,0.2,103,dirty,1,15.0,SUCCESS,1,17.4357,16.3071,30,2441,15.4809,1920,
P16,140,0.2,103,dirty,2,5.0,SUCCESS,1,21.5929,19.6571,40,3023,5.4547,1920,
P16,140,0.2,103,audit2,2,5.0,SUCCESS,1,21.85,19.9857,39,3059,5.5318,1920,
P16,140,0.2,103,stock,0,60.0,SUCCESS,1,16.2071,15.2357,28,2269,27.5678,1920,
P16,140,0.2,102,stock,4,60.0,SUCCESS,1,15.35,14.6214,26,2149,40.7867,1920,
P16,140,0.2,102,dirty,4,60.0,SUCCESS,1,15.35,14.6214,26,2149,40.8236,1920,
P16,140,0.2,103,dirty,0,60.0,SUCCESS,1,16.2071,15.2357,28,2269,28.2982,1920,
P16,140,0.2,103,stock,0,180.0,SUCCESS,1,16.2071,15.2357,28,2269,28.3213,1920,
P16,140,0.2,103,dirty,0,180.0,SUCCESS,1,16.2071,15.2357,28,2269,27.663,1920,
P16,140,0.2,102,audit1,3,60.0,SUCCESS,1,15.1,14.3214,30,2114,51.2811,1920,
P16,140,0.2,102,stock,4,180.0,SUCCESS,1,15.35,14.6214,26,2149,40.6658,1920,
P16,140,0.2,102,audit1,3,180.0,SUCCESS,1,15.1,14.3214,30,2114,51.2215,1920,
P16,140,0.2,102,audit1,4,60.0,SUCCESS,1,15.8571,15.0286,30,2220,46.4303,1920,
P16,140,0.2,103,stock,3,5.0,SUCCESS,1,19.5643,17.9714,39,2739,5.0812,1920,
P16,140,0.2,102,dirty,4,180.0,SUCCESS,1,15.35,14.6214,26,2149,41.1152,1920,
P16,140,0.2,103,audit1,3,5.0,SUCCESS,1,20.0357,18.7286,43,2805,5.1657,1920,
P16,140,0.2,102,stock,3,60.0,SUCCESS,1,14.4929,13.7,23,2029,56.648,1920,
P16,140,0.2,103,audit2,3,5.0,SUCCESS,1,19.5,17.9643,39,2730,5.1531,1920,
P16,140,0.2,103,dirty,3,5.0,SUCCESS,1,19.5643,17.9714,39,2739,5.2141,1920,
P16,140,0.2,102,dirty,3,60.0,SUCCESS,1,14.4929,13.7,23,2029,57.0317,1920,
P16,140,0.2,102,stock,3,180.0,SUCCESS,1,14.4929,13.7,23,2029,56.6932,1920,
P16,140,0.2,102,dirty,3,180.0,SUCCESS,1,14.4929,13.7,23,2029,56.7565,1920,
P16,140,0.2,103,stock,2,15.0,SUCCESS,1,18.5857,17.2714,32,2602,15.4782,1920,
P16,140,0.2,102,audit1,4,180.0,SUCCESS,1,15.8571,15.0286,30,2220,46.7733,1920,
P16,140,0.2,103,audit1,2,15.0,SUCCESS,1,20.1929,18.5143,41,2827,15.8511,1920,
P16,140,0.2,103,audit2,2,15.0,SUCCESS,1,18.5357,16.9857,32,2595,15.4839,1920,
P16,140,0.2,103,dirty,2,15.0,SUCCESS,1,18.5857,17.2714,32,2602,15.589,1920,
P16,140,0.2,102,audit2,2,180.0,SUCCESS,1,15.2286,14.4357,26,2132,68.4389,1920,
P16,140,0.2,103,stock,4,5.0,SUCCESS,1,18.5071,16.9929,36,2591,5.0723,1920,
P16,140,0.2,103,audit1,4,5.0,SUCCESS,1,18.9429,17.2357,40,2652,5.1037,1920,
P16,140,0.2,103,stock,1,60.0,SUCCESS,1,15.9143,15.0143,25,2228,34.3655,1920,
P16,140,0.2,103,dirty,4,5.0,SUCCESS,1,18.5071,16.9929,36,2591,5.1678,1920,
P16,140,0.2,103,audit2,4,5.0,SUCCESS,1,19.5143,17.8286,38,2732,5.1545,1920,
P16,140,0.2,103,dirty,1,60.0,SUCCESS,1,15.9143,15.0143,25,2228,34.7152,1920,
P16,140,0.2,103,stock,3,15.0,SUCCESS,1,15.55,14.6714,27,2177,15.538,1920,
P16,140,0.2,103,audit1,3,15.0,SUCCESS,1,17.15,16.0,40,2401,15.4017,1920,
P16,140,0.2,102,audit2,4,60.0,SUCCESS,1,14.7929,13.8786,26,2071,59.224,1920,
P16,140,0.2,103,stock,1,180.0,SUCCESS,1,15.9143,15.0143,25,2228,34.6515,1920,
P16,140,0.2,103,dirty,1,180.0,SUCCESS,1,15.9143,15.0143,25,2228,34.4291,1920,
P16,140,0.2,103,dirty,3,15.0,SUCCESS,1,15.9571,14.8857,27,2234,15.2834,1920,
P16,140,0.2,103,audit2,3,15.0,SUCCESS,1,16.4643,15.3929,29,2305,15.928,1920,
P16,140,0.2,102,audit2,4,180.0,SUCCESS,1,14.7929,13.8786,26,2071,59.4273,1920,
P16,140,0.2,104,stock,0,5.0,SUCCESS,1,19.5857,18.0071,37,2742,5.0715,1956,
P16,140,0.2,104,audit1,0,5.0,SUCCESS,1,20.2714,18.7286,41,2838,5.5814,1956,
P16,140,0.2,103,stock,4,15.0,SUCCESS,1,16.55,15.3714,28,2317,15.2731,1920,
P16,140,0.2,104,audit2,0,5.0,SUCCESS,1,20.4071,18.6071,37,2857,5.6349,1956,
P16,140,0.2,103,audit1,4,15.0,SUCCESS,1,16.95,15.9571,39,2373,15.4616,1920,
P16,140,0.2,104,dirty,0,5.0,SUCCESS,1,19.5857,18.0071,37,2742,5.1026,1956,
P16,140,0.2,103,audit2,4,15.0,SUCCESS,1,16.9357,15.6571,34,2371,15.5811,1920,
P16,140,0.2,103,dirty,4,15.0,SUCCESS,1,16.55,15.3714,28,2317,15.2592,1920,
P16,140,0.2,103,audit1,0,60.0,SUCCESS,1,15.5929,14.8571,32,2183,60.6279,1920,
P16,140,0.2,103,audit2,0,60.0,SUCCESS,1,15.6357,14.7429,26,2189,60.6449,1920,
P16,140,0.2,103,stock,3,60.0,SUCCESS,1,15.2429,14.4143,24,2134,27.2339,1920,
P16,140,0.2,103,dirty,3,60.0,SUCCESS,1,15.2429,14.4143,24,2134,27.4701,1920,
P16,140,0.2,103,stock,3,180.0,SUCCESS,1,15.2429,14.4143,24,2134,27.4523,1920,
P16,140,0.2,103,dirty,3,180.0,SUCCESS,1,15.2429,14.4143,24,2134,27.2288,1920,
P16,140,0.2,103,audit2,1,60.0,SUCCESS,1,16.4429,15.4643,28,2302,55.015,1920,
P16,140,0.2,103,audit2,0,180.0,SUCCESS,1,15.6357,14.7429,26,2189,65.7224,1920,
P16,140,0.2,103,audit2,1,180.0,SUCCESS,1,16.4429,15.4643,28,2302,54.363,1920,
P16,140,0.2,104,stock,1,5.0,SUCCESS,1,17.3214,16.0143,31,2425,5.3959,1956,
P16,140,0.2,104,stock,0,15.0,SUCCESS,1,16.6429,15.7,30,2330,15.3709,1956,
P16,140,0.2,104,audit1,1,5.0,SUCCESS,1,17.3071,16.2143,34,2423,5.8313,1956,
P16,140,0.2,104,audit1,0,15.0,SUCCESS,1,17.8357,16.5857,38,2497,15.4562,1956,
P16,140,0.2,104,audit2,0,15.0,SUCCESS,1,17.4929,16.3143,32,2449,15.4707,1956,
P16,140,0.2,103,audit1,1,60.0,SUCCESS,1,16.2,15.2643,36,2268,60.6218,1920,
P16,140,0.2,104,dirty,0,15.0,SUCCESS,1,16.6429,15.7,30,2330,15.5133,1956,
P16,140,0.2,104,audit2,1,5.0,SUCCESS,1,18.0429,16.4071,37,2526,5.8023,1956,
P16,140,0.2,103,audit2,4,60.0,SUCCESS,1,16.9571,15.6643,30,2374,27.6103,1920,
P16,140,0.2,104,dirty,1,5.0,SUCCESS,1,17.3214,16.0143,31,2425,5.4214,1956,
P16,140,0.2,103,stock,4,60.0,SUCCESS,1,16.0714,15.0,26,2250,29.0476,1920,
P16,140,0.2,103,audit2,4,180.0,SUCCESS,1,16.9571,15.6643,30,2374,27.1574,1920,
P16,140,0.2,103,stock,4,180.0,SUCCESS,1,16.0714,15.0,26,2250,29.2073,1920,
P16,140,0.2,103,dirty,4,60.0,SUCCESS,1,16.0714,15.0,26,2250,29.8441,1920,
P16,140,0.2,103,dirty,4,180.0,SUCCESS,1,16.0714,15.0,26,2250,29.7003,1920,
P16,140,0.2,103,audit2,2,60.0,SUCCESS,1,15.9429,14.7929,28,2232,52.6358,1920,
P16,140,0.2,103,audit1,4,60.0,SUCCESS,1,16.2643,15.3857,31,2277,33.8509,1920,
P16,140,0.2,103,audit1,0,180.0,SUCCESS,1,15.5071,14.7,32,2171,78.8539,1920,
P16,140,0.2,104,stock,2,5.0,SUCCESS,1,22.45,20.0714,45,3143,5.2358,1956,
P16,140,0.2,103,audit2,2,180.0,SUCCESS,1,15.9429,14.7929,28,2232,51.8772,1920,
P16,140,0.2,103,audit2,3,60.0,SUCCESS,1,15.2857,14.3357,25,2140,45.4573,1920,
P16,140,0.2,103,audit1,4,180.0,SUCCESS,1,16.2643,15.3857,31,2277,33.7525,1920,
P16,140,0.2,104,audit1,2,5.0,SUCCESS,1,22.1929,20.2643,49,3107,5.4908,1956,
P16,140,0.2,103,audit2,3,180.0,SUCCESS,1,15.2857,14.3357,25,2140,45.4418,1920,
P16,140,0.2,104,audit2,2,5.0,SUCCESS,1,23.2,20.5286,44,3248,5.5283,1956,
P16,140,0.2,104,dirty,2,5.0,SUCCESS,1,22.45,20.0714,45,3143,5.2957,1956,
P16,140,0.2,104,stock,1,15.0,SUCCESS,1,16.7071,15.4071,26,2339,15.0462,1956,
P16,140,0.2,104,audit1,1,15.0,SUCCESS,1,17.0071,16.0643,33,2381,15.0961,1956,
P16,140,0.2,104,audit1,0,60.0,SUCCESS,1,17.35,16.4786,37,2429,27.665,1956,
P16,140,0.2,103,stock,2,60.0,SUCCESS,1,14.9929,14.1357,23,2099,60.3078,1920,
P16,140,0.2,104,audit2,1,15.0,SUCCESS,1,17.1,15.7857,32,2394,15.5345,1956,
P16,140,0.2,103,audit1,3,180.0,SUCCESS,1,15.4571,14.6786,31,2164,49.622,1920,
P16,140,0.2,104,dirty,1,15.0,SUCCESS,1,16.7071,15.4071,26,2339,15.1013,1956,
P16,140,0.2,103,audit1,2,60.0,SUCCESS,1,16.2643,15.2714,34,2277,60.3393,1920,
P16,140,0.2,103,audit1,3,60.0,SUCCESS,1,15.4571,14.6786,31,2164,51.5993,1920,
P16,140,0.2,103,dirty,2,60.0,SUCCESS,1,14.9929,14.1357,23,2099,60.552,1920,
P16,140,0.2,104,audit1,0,180.0,SUCCESS,1,17.35,16.4786,37,2429,27.2504,1956,
P16,140,0.2,104,stock,3,5.0,SUCCESS,1,21.5643,19.4714,38,3019,5.406,1956,
P16,140,0.2,104,stock,1,60.0,SUCCESS,1,16.7071,15.4071,26,2339,19.5498,1956,
P16,140,0.2,104,audit1,3,5.0,SUCCESS,1,22.0571,20.2643,47,3088,5.7867,1956,
P16,140,0.2,104,dirty,3,5.0,SUCCESS,1,21.5643,19.4714,38,3019,5.3191,1956,
P16,140,0.2,104,dirty,1,60.0,SUCCESS,1,16.7071,15.4071,26,2339,19.1993,1956,
P16,140,0.2,104,audit2,3,5.0,SUCCESS,1,21.4,19.7214,38,2996,5.8472,1956,
P16,140,0.2,104,stock,1,180.0,SUCCESS,1,16.7071,15.4071,26,2339,19.2581,1956,
P16,140,0.2,104,dirty,1,180.0,SUCCESS,1,16.7071,15.4071,26,2339,19.1164,1956,
P16,140,0.2,104,stock,2,15.0,SUCCESS,1,19.5357,18.0571,34,2735,15.3097,1956,
P16,140,0.2,104,audit1,2,15.0,SUCCESS,1,19.2286,17.8286,43,2692,15.4109,1956,
P16,140,0.2,104,audit2,2,15.0,SUCCESS,1,19.1143,17.4143,37,2676,15.7784,1956,
P16,140,0.2,104,dirty,2,15.0,SUCCESS,1,19.5357,18.0571,34,2735,15.2443,1956,
P16,140,0.2,104,stock,4,5.0,SUCCESS,1,17.2429,16.0714,33,2414,5.23,1956,
P16,140,0.2,103,stock,2,180.0,SUCCESS,1,15.0214,14.2643,23,2103,71.9063,1920,
P16,140,0.2,103,audit1,1,180.0,SUCCESS,1,15.6,14.6643,33,2184,85.357,1920,
P16,140,0.2,103,dirty,2,180.0,SUCCESS,1,15.0214,14.2643,23,2103,70.6863,1920,
P16,140,0.2,104,audit1,4,5.0,SUCCESS,1,17.0929,16.1071,34,2393,5.7206,1956,
P16,140,0.2,104,stock,0,60.0,SUCCESS,1,14.9071,14.1214,24,2087,42.8211,1956,
P16,140,0.2,104,audit2,4,5.0,SUCCESS,1,17.6786,16.5,35,2475,5.7245,1956,
P16,140,0.2,104,dirty,4,5.0,SUCCESS,1,17.2429,16.0714,33,2414,5.3072,1956,
P16,140,0.2,104,stock,3,15.0,SUCCESS,1,17.3286,16.0429,32,2426,15.4244,1956,
P16,140,0.2,104,audit1,3,15.0,SUCCESS,1,19.0929,17.5214,42,2673,15.4461,1956,
