topo,n,p,inst_seed,arm,algo_seed,status,success,acl,acl_spur,acl_pre,max_chain,qubits,time,n_edges,err
Z12,120,0.08,101,pssa,1,SUCCESS,1,7.6167,7.6,,9,914,0.4126,565,
Z12,120,0.08,101,pssa,2,SUCCESS,1,7.6167,7.6,,9,914,0.4246,565,
Z12,120,0.08,101,mmfork-cuthill,2,SUCCESS,1,5.0,4.8417,,10,600,4.9324,565,
Z12,120,0.08,101,pssa,4,SUCCESS,1,7.6167,7.6,,9,914,0.4222,565,
Z12,120,0.08,101,pssa,3,SUCCESS,1,7.6167,7.6,,9,914,0.4397,565,
Z12,120,0.08,101,clmm,0,SUCCESS,1,5.5583,5.4667,,9,667,4.5345,565,
Z12,120,0.08,101,mmfork-cuthill,4,SUCCESS,1,4.9417,4.7833,,9,593,5.5063,565,
Z12,120,0.08,101,clmm,4,SUCCESS,1,5.8667,5.7667,,9,704,2.8595,565,
Z12,400,0.12,102,clmm,3,FAILURE,0,,,,,,66.3082,9562,clmm: MM stage returned empty
Z12,120,0.08,101,clmm,2,SUCCESS,1,5.425,5.2833,,9,651,6.198,565,
Z12,400,0.12,102,pssa,0,FAILURE,0,,,,,,63.6225,9562,status=FAILURE
Z12,120,0.08,102,minorminer,1,SUCCESS,1,5.4417,5.225,,11,653,2.7374,562,
Z12,120,0.08,101,mmfork-cuthill,1,SUCCESS,1,4.8083,4.6583,,10,577,8.4206,565,
Z12,400,0.12,102,clmm,4,FAILURE,0,,,,,,66.9594,9562,clmm: MM stage returned empty
Z12,120,0.08,102,minorminer,4,SUCCESS,1,5.6167,5.375,,11,674,2.5296,562,
Z12,120,0.08,102,minorminer,0,SUCCESS,1,4.9833,4.8417,,9,598,5.5256,562,
Z12,120,0.08,102,minorminer,2,SUCCESS,1,5.1083,4.95,,10,613,4.8347,562,
Z12,120,0.08,102,mmfork-cuthill,0,SUCCESS,1,5.0333,4.9333,,10,604,3.8057,562,
Z12,400,0.12,102,pssa,1,FAILURE,0,,,,,,62.6818,9562,status=FAILURE
Z12,120,0.08,102,mmfork-cuthill,4,SUCCESS,1,5.4583,5.2833,,11,655,3.0251,562,
Z12,120,0.08,102,template,-1,SUCCESS,1,7.45,7.45,9.0,9,894,0.0323,562,
Z12,120,0.08,102,clique,-1,SUCCESS,1,9.0,7.45,,9,1080,0.0232,562,
Z12,120,0.08,101,attraction,1,SUCCESS,1,5.2667,5.05,,9,632,8.1964,565,
Z12,120,0.08,102,pssa,0,SUCCESS,1,7.5,7.45,,9,900,0.3891,562,
Z12,120,0.08,102,mmfork-cuthill,3,SUCCESS,1,4.9667,4.85,,10,596,5.0052,562,
Z12,120,0.08,102,pssa,1,SUCCESS,1,7.5,7.45,,9,900,0.4163,562,
Z12,120,0.08,102,pssa,2,SUCCESS,1,7.5,7.45,,9,900,0.3949,562,
Z12,120,0.08,102,pssa,3,SUCCESS,1,7.5,7.45,,9,900,0.3986,562,
Z12,120,0.08,102,pssa,4,SUCCESS,1,7.5,7.45,,9,900,0.3972,562,
Z12,120,0.08,102,mmfork-cuthill,2,SUCCESS,1,5.0833,4.9333,,9,610,6.0981,562,
Z12,120,0.08,102,mmfork-cuthill,1,SUCCESS,1,4.7,4.6,,9,564,6.5136,562,
Z12,120,0.08,102,minorminer,3,SUCCESS,1,4.875,4.7417,,9,585,8.5084,562,
Z12,120,0.08,102,clmm,2,SUCCESS,1,5.2167,5.1,,9,626,4.6671,562,
Z12,120,0.08,101,attraction,2,SUCCESS,1,4.6833,4.5167,,9,562,11.0705,565,
Z12,120,0.08,101,attraction,3,SUCCESS,1,4.8917,4.7583,,9,587,11.5421,565,
Z12,120,0.08,102,clmm,3,SUCCESS,1,5.475,5.3333,,9,657,5.1454,562,
Z12,120,0.08,102,clmm,0,SUCCESS,1,5.3417,5.225,,9,641,6.7517,562,
Z12,120,0.08,102,clmm,1,SUCCESS,1,5.4417,5.3167,,9,653,6.2409,562,
Z12,120,0.08,101,attraction,4,SUCCESS,1,4.7667,4.65,,9,572,12.2525,565,
Z12,120,0.08,101,attraction,0,SUCCESS,1,5.0167,4.8917,,10,602,12.9484,565,
Z12,120,0.08,103,minorminer,1,SUCCESS,1,4.9583,4.8,,10,595,3.4183,549,
Z12,120,0.08,103,minorminer,0,SUCCESS,1,4.9083,4.7083,,9,589,4.0138,549,
Z12,120,0.08,102,clmm,4,SUCCESS,1,5.5,5.3,,9,660,7.6089,562,
Z12,120,0.08,103,minorminer,2,SUCCESS,1,5.15,4.975,,10,618,3.5952,549,
Z12,400,0.12,102,pssa,2,FAILURE,0,,,,,,65.3677,9562,status=FAILURE
Z12,120,0.08,103,mmfork-cuthill,0,SUCCESS,1,5.0,4.875,,10,600,4.0981,549,
Z12,120,0.08,103,mmfork-cuthill,2,SUCCESS,1,4.8583,4.7,,10,583,4.1242,549,
Z12,120,0.08,103,minorminer,3,SUCCESS,1,4.8417,4.7,,10,581,5.0669,549,
Z12,120,0.08,103,template,-1,SUCCESS,1,7.65,7.65,9.0,9,918,0.0337,549,
Z12,120,0.08,103,clique,-1,SUCCESS,1,9.0,7.65,,9,1080,0.0237,549,
Z12,120,0.08,103,minorminer,4,SUCCESS,1,4.9583,4.7833,,10,595,5.1981,549,
Z12,120,0.08,103,pssa,0,SUCCESS,1,7.7417,7.65,,11,929,0.3988,549,
Z12,120,0.08,103,clmm,0,SUCCESS,1,5.6917,5.5667,,9,683,3.0733,549,
Z12,120,0.08,103,pssa,1,SUCCESS,1,7.7417,7.65,,11,929,0.3978,549,
Z12,120,0.08,102,attraction,1,SUCCESS,1,5.4917,5.2167,,11,659,8.287,562,
Z12,120,0.08,103,pssa,2,SUCCESS,1,7.7417,7.65,,11,929,0.3994,549,
Z12,120,0.08,103,pssa,3,SUCCESS,1,7.7417,7.65,,11,929,0.3984,549,
Z12,120,0.08,103,pssa,4,SUCCESS,1,7.7417,7.65,,11,929,0.4105,549,
Z12,120,0.08,102,attraction,0,SUCCESS,1,5.55,5.325,,10,666,9.0068,562,
Z12,400,0.12,102,pssa,4,FAILURE,0,,,,,,63.3538,9562,status=FAILURE
Z12,120,0.08,103,clmm,1,SUCCESS,1,5.3833,5.2417,,9,646,3.3276,549,
Z12,120,0.08,103,mmfork-cuthill,4,SUCCESS,1,4.95,4.75,,10,594,4.1703,549,
Z12,120,0.08,103,clmm,3,SUCCESS,1,5.4667,5.3667,,9,656,3.4076,549,
Z12,120,0.08,103,clmm,4,SUCCESS,1,5.775,5.6667,,9,693,2.453,549,
Z12,120,0.08,103,clmm,2,SUCCESS,1,5.5833,5.45,,9,670,3.7259,549,
Z12,120,0.08,103,mmfork-cuthill,3,SUCCESS,1,4.9333,4.8083,,10,592,6.3999,549,
Z12,400,0.12,102,pssa,3,FAILURE,0,,,,,,67.3783,9562,status=FAILURE
Z12,120,0.08,102,attraction,2,SUCCESS,1,5.1417,5.0,,10,617,10.7363,562,
Z12,120,0.08,103,mmfork-cuthill,1,SUCCESS,1,4.6167,4.4917,,9,554,7.8903,549,
Z12,120,0.08,102,attraction,4,SUCCESS,1,4.6583,4.5417,,8,559,11.5706,562,
Z12,120,0.08,102,attraction,3,SUCCESS,1,4.9417,4.7417,,10,593,12.0541,562,
Z12,400,0.12,103,minorminer,1,FAILURE,0,,,,,,65.2633,9550,status=FAILURE
Z12,400,0.12,103,minorminer,0,FAILURE,0,,,,,,66.3495,9550,status=FAILURE
Z12,400,0.12,103,minorminer,4,FAILURE,0,,,,,,65.0694,9550,status=FAILURE
Z12,400,0.12,103,minorminer,2,FAILURE,0,,,,,,65.8916,9550,status=FAILURE
Z12,180,0.08,101,template,-1,SUCCESS,1,11.7556,11.7556,13.0,13,2116,0.0871,1302,
Z12,180,0.08,101,clique,-1,SUCCESS,1,13.0,11.7556,,13,2340,0.0244,1302,
Z12,400,0.12,102,attraction,2,FAILURE,0,,,,,,68.1072,9562,status=FAILURE
Z12,180,0.08,101,pssa,0,SUCCESS,1,11.7556,11.7556,,13,2116,0.4183,1302,
Z12,180,0.08,101,pssa,1,SUCCESS,1,11.7556,11.7556,,13,2116,0.4275,1302,
Z12,400,0.12,102,attraction,4,FAILURE,0,,,,,,67.9557,9562,status=FAILURE
Z12,180,0.08,101,pssa,2,SUCCESS,1,11.7556,11.7556,,13,2116,0.4289,1302,
Z12,180,0.08,101,pssa,3,SUCCESS,1,11.7556,11.7556,,13,2116,0.4269,1302,
Z12,180,0.08,101,pssa,4,SUCCESS,1,11.7556,11.7556,,13,2116,0.4284,1302,
Z12,120,0.08,103,attraction,1,SUCCESS,1,5.3917,5.1667,,11,647,7.6065,549,
Z12,120,0.08,103,attraction,2,SUCCESS,1,4.925,4.7667,,10,591,7.5073,549,
Z12,400,0.12,102,attraction,3,FAILURE,0,,,,,,69.3428,9562,status=FAILURE
Z12,400,0.12,103,minorminer,3,FAILURE,0,,,,,,67.3677,9550,status=FAILURE
Z12,180,0.08,101,clmm,0,SUCCESS,1,12.9889,11.7556,,13,2338,5.9035,1302,
Z12,400,0.12,103,mmfork-cuthill,2,FAILURE,0,,,,,,64.6311,9550,status=FAILURE
Z12,120,0.08,103,attraction,4,SUCCESS,1,5.1167,4.925,,11,614,8.6823,549,
Z12,400,0.12,103,mmfork-cuthill,3,FAILURE,0,,,,,,64.8194,9550,status=FAILURE
Z12,400,0.12,103,mmfork-cuthill,0,FAILURE,0,,,,,,66.3842,9550,status=FAILURE
Z12,120,0.08,103,attraction,0,SUCCESS,1,4.9583,4.8417,,9,595,9.6461,549,
Z12,400,0.12,103,mmfork-cuthill,1,FAILURE,0,,,,,,66.813,9550,status=FAILURE
Z12,400,0.12,102,attraction,1,FAILURE,0,,,,,,72.0725,9562,status=FAILURE
Z12,120,0.08,103,attraction,3,SUCCESS,1,4.7417,4.575,,9,569,10.4284,549,
Z12,400,0.12,102,attraction,0,FAILURE,0,,,,,,73.6938,9562,status=FAILURE
Z12,180,0.08,101,clmm,1,SUCCESS,1,10.6444,10.4833,,13,1916,8.0877,1302,
Z12,180,0.08,101,clmm,4,SUCCESS,1,10.6944,10.4944,,13,1925,6.9464,1302,
Z12,180,0.08,101,clmm,3,SUCCESS,1,10.5778,10.4056,,13,1904,7.7345,1302,
Z12,180,0.08,102,template,-1,SUCCESS,1,11.45,11.45,13.0,13,2061,0.1236,1254,
Z12,180,0.08,102,clique,-1,SUCCESS,1,13.0,11.45,,13,2340,0.0231,1254,
Z12,400,0.12,103,mmfork-cuthill,4,FAILURE,0,,,,,,66.2738,9550,status=FAILURE
Z12,180,0.08,102,pssa,0,SUCCESS,1,11.45,11.45,,13,2061,0.5777,1254,
Z12,180,0.08,102,pssa,1,SUCCESS,1,11.45,11.45,,13,2061,0.5794,1254,
Z12,180,0.08,102,pssa,2,SUCCESS,1,11.45,11.45,,13,2061,0.586,1254,
Z12,400,0.12,103,pssa,0,FAILURE,0,,,,,,63.1534,9550,status=FAILURE
Z12,180,0.08,102,pssa,3,SUCCESS,1,11.45,11.45,,13,2061,0.5745,1254,
Z12,180,0.08,102,pssa,4,SUCCESS,1,11.45,11.45,,13,2061,0.5777,1254,
Z12,400,0.12,103,clmm,1,FAILURE,0,,,,,,65.7867,9550,clmm: MM stage returned empty
Z12,400,0.12,103,clmm,0,FAILURE,0,,,,,,66.4286,9550,clmm: MM stage returned empty
Z12,180,0.08,102,clmm,0,SUCCESS,1,12.9056,11.4667,,13,2323,6.115,1254,
Z12,400,0.12,103,clmm,3,FAILURE,0,,,,,,66.2102,9550,clmm: MM stage returned empty
Z12,180,0.08,101,mmfork-cuthill,0,SUCCESS,1,11.7444,11.0167,,24,2114,16.2662,1302,
Z12,400,0.12,103,clmm,4,FAILURE,0,,,,,,66.139,9550,clmm: MM stage returned empty
Z12,400,0.12,103,clmm,2,FAILURE,0,,,,,,67.2639,9550,clmm: MM stage returned empty
Z12,400,0.12,103,pssa,1,FAILURE,0,,,,,,66.9835,9550,status=FAILURE
Z12,180,0.08,102,clmm,1,SUCCESS,1,10.3722,10.2111,,13,1867,8.4064,1254,
Z12,180,0.08,101,minorminer,3,SUCCESS,1,11.0222,10.4056,,20,1984,18.8366,1302,
Z12,180,0.08,102,clmm,4,SUCCESS,1,10.5722,10.3944,,13,1903,7.1171,1254,
Z12,180,0.08,101,mmfork-cuthill,4,SUCCESS,1,10.4444,9.9056,,20,1880,18.2908,1302,
Z12,180,0.08,102,clmm,3,SUCCESS,1,10.25,10.1,,13,1845,8.5515,1254,
Z12,180,0.08,101,clmm,2,SUCCESS,1,10.3167,10.1833,,13,1857,16.7395,1302,
Z12,180,0.08,101,mmfork-cuthill,1,SUCCESS,1,11.1111,10.5,,22,2000,20.6152,1302,
Z12,180,0.08,102,mmfork-cuthill,1,SUCCESS,1,10.5722,10.0722,,22,1903,12.718,1254,
Z12,180,0.08,101,mmfork-cuthill,2,SUCCESS,1,10.8278,10.2778,,20,1949,20.4392,1302,
Z12,180,0.08,102,minorminer,1,SUCCESS,1,10.3778,9.7833,,19,1868,14.9538,1254,
Z12,180,0.08,101,mmfork-cuthill,3,SUCCESS,1,11.0778,10.5222,,20,1994,20.8158,1302,
Z12,180,0.08,103,template,-1,SUCCESS,1,11.6222,11.6222,13.0,13,2092,0.1268,1284,
Z12,180,0.08,103,clique,-1,SUCCESS,1,13.0,11.6222,,13,2340,0.0239,1284,
Z12,180,0.08,101,minorminer,2,SUCCESS,1,11.0,10.5278,,21,1980,23.0026,1302,
Z12,400,0.12,103,pssa,3,FAILURE,0,,,,,,65.6522,9550,status=FAILURE
Z12,400,0.12,103,pssa,2,FAILURE,0,,,,,,66.72,9550,status=FAILURE
Z12,180,0.08,103,pssa,0,SUCCESS,1,11.6222,11.6222,,13,2092,0.5472,1284,
Z12,180,0.08,103,pssa,1,SUCCESS,1,11.6222,11.6222,,13,2092,0.5355,1284,
Z12,180,0.08,101,minorminer,0,SUCCESS,1,10.6056,10.0444,,20,1909,23.568,1302,
Z12,180,0.08,103,pssa,2,SUCCESS,1,11.6222,11.6222,,13,2092,0.5447,1284,
Z12,180,0.08,103,pssa,3,SUCCESS,1,11.6222,11.6222,,13,2092,0.5305,1284,
Z12,180,0.08,103,pssa,4,SUCCESS,1,11.6222,11.6222,,13,2092,0.538,1284,
Z12,180,0.08,102,clmm,2,SUCCESS,1,10.2222,10.0833,,13,1840,15.3919,1254,
Z12,400,0.12,103,pssa,4,FAILURE,0,,,,,,67.1439,9550,status=FAILURE
Z12,180,0.08,102,mmfork-cuthill,0,SUCCESS,1,10.3944,9.9167,,22,1871,18.0855,1254,
Z12,180,0.08,103,clmm,1,SUCCESS,1,12.9611,11.6833,,13,2333,6.4892,1284,
Z12,180,0.08,102,minorminer,4,SUCCESS,1,10.6111,10.0667,,22,1910,18.794,1254,
Z12,180,0.08,101,minorminer,4,SUCCESS,1,10.8222,10.1722,,20,1948,27.4868,1302,
Z12,180,0.08,103,clmm,2,SUCCESS,1,12.8667,11.6,,13,2316,6.5321,1284,
Z12,180,0.08,103,minorminer,0,SUCCESS,1,12.1167,11.2722,,23,2181,12.1284,1284,
Z12,400,0.12,103,attraction,0,FAILURE,0,,,,,,68.866,9550,status=FAILURE
Z12,180,0.08,103,clmm,4,SUCCESS,1,10.7778,10.5667,,13,1940,6.7133,1284,
Z12,180,0.08,102,minorminer,2,SUCCESS,1,10.0333,9.4611,,19,1806,21.1232,1254,
Z12,180,0.08,103,clmm,0,SUCCESS,1,10.4722,10.3,,13,1885,8.7136,1284,
Z12,400,0.12,103,attraction,1,FAILURE,0,,,,,,69.6372,9550,status=FAILURE
Z12,180,0.08,102,mmfork-cuthill,4,SUCCESS,1,10.6222,10.2056,,22,1912,19.943,1254,
Z12,180,0.08,102,minorminer,3,SUCCESS,1,10.0,9.4667,,18,1800,21.4158,1254,
Z12,260,0.08,101,template,-1,INFEASIBLE,0,,,,,,0.0,2695,n=260 > max clique 184
Z12,260,0.08,101,clique,-1,FAILURE,0,,,,,,0.0213,2695,status=FAILURE
Z12,180,0.08,101,minorminer,1,SUCCESS,1,10.3389,9.7556,,19,1861,29.7844,1302,
Z12,180,0.08,103,minorminer,1,SUCCESS,1,11.4889,10.8333,,23,2068,12.9783,1284,
Z12,400,0.12,103,attraction,3,FAILURE,0,,,,,,68.7303,9550,status=FAILURE
Z12,180,0.08,103,minorminer,2,SUCCESS,1,10.9778,10.3167,,22,1976,14.4365,1284,
Z12,400,0.12,103,attraction,2,FAILURE,0,,,,,,70.2243,9550,status=FAILURE
Z12,180,0.08,102,mmfork-cuthill,3,SUCCESS,1,10.25,9.7611,,20,1845,22.3868,1254,
Z12,180,0.08,103,clmm,3,SUCCESS,1,10.2778,10.05,,13,1850,10.4144,1284,
Z12,400,0.12,103,attraction,4,FAILURE,0,,,,,,70.0731,9550,status=FAILURE
Z12,180,0.08,102,minorminer,0,SUCCESS,1,10.2167,9.6833,,20,1839,25.5849,1254,
Z12,180,0.08,103,mmfork-cuthill,2,SUCCESS,1,11.3222,10.6389,,22,2038,14.3681,1284,
Z12,180,0.08,101,attraction,3,SUCCESS,1,11.1833,10.4167,,21,2013,31.8055,1302,
Z12,180,0.08,103,mmfork-cuthill,0,SUCCESS,1,10.1611,9.6278,,20,1829,20.4678,1284,
Z12,180,0.08,102,mmfork-cuthill,2,SUCCESS,1,9.9722,9.55,,19,1795,30.3036,1254,
Z12,180,0.08,103,minorminer,3,SUCCESS,1,10.9944,10.3389,,21,1979,22.7267,1284,
Z12,180,0.08,101,attraction,2,SUCCESS,1,10.6222,10.2278,,19,1912,34.0625,1302,
Z12,180,0.08,101,attraction,4,SUCCESS,1,10.2167,9.6444,,19,1839,35.705,1302,
Z12,180,0.08,102,attraction,1,SUCCESS,1,11.0722,10.3278,,21,1993,28.1927,1254,
Z12,180,0.08,103,mmfork-cuthill,3,SUCCESS,1,10.6167,10.1111,,20,1911,25.866,1284,
Z12,180,0.08,102,attraction,0,SUCCESS,1,10.5611,9.95,,21,1901,32.3695,1254,
Z12,180,0.08,101,attraction,0,SUCCESS,1,10.15,9.6333,,19,1827,41.1582,1302,
Z12,180,0.08,102,attraction,2,SUCCESS,1,10.3056,9.7667,,20,1855,33.8683,1254,
Z12,180,0.08,102,attraction,4,SUCCESS,1,10.7333,10.1222,,20,1932,33.5021,1254,
Z12,180,0.08,102,attraction,3,SUCCESS,1,10.1833,9.6333,,20,1833,34.3431,1254,
Z12,180,0.08,101,attraction,1,SUCCESS,1,9.9833,9.4333,,19,1797,44.2863,1302,
Z12,180,0.08,103,minorminer,4,SUCCESS,1,9.8778,9.3889,,18,1778,35.7876,1284,
Z12,260,0.08,102,template,-1,INFEASIBLE,0,,,,,,0.0,2695,n=260 > max clique 184
Z12,260,0.08,102,clique,-1,FAILURE,0,,,,,,0.0218,2695,status=FAILURE
Z12,180,0.08,103,attraction,4,SUCCESS,1,10.8278,10.1556,,21,1949,30.0202,1284,
Z12,180,0.08,103,attraction,3,SUCCESS,1,11.4722,10.6278,,23,2065,30.3514,1284,
Z12,180,0.08,103,attraction,1,SUCCESS,1,10.9722,10.3667,,22,1975,31.8246,1284,
Z12,180,0.08,103,mmfork-cuthill,4,SUCCESS,1,9.7556,9.2833,,18,1756,34.9744,1284,
Z12,180,0.08,103,attraction,0,SUCCESS,1,10.4,9.8444,,22,1872,32.7135,1284,
Z12,180,0.08,103,mmfork-cuthill,1,SUCCESS,1,9.8333,9.4222,,17,1770,42.0307,1284,
Z12,180,0.08,103,attraction,2,SUCCESS,1,10.0667,9.5222,,20,1812,37.5225,1284,
Z12,260,0.08,101,minorminer,0,FAILURE,0,,,,,,61.3396,2695,status=FAILURE
Z12,260,0.08,101,minorminer,1,FAILURE,0,,,,,,61.6662,2695,status=FAILURE
Z12,260,0.08,101,minorminer,2,FAILURE,0,,,,,,61.7881,2695,status=FAILURE
Z12,260,0.08,101,mmfork-cuthill,0,FAILURE,0,,,,,,61.2813,2695,status=FAILURE
Z12,260,0.08,101,minorminer,4,FAILURE,0,,,,,,61.5139,2695,status=FAILURE
Z12,260,0.08,101,minorminer,3,FAILURE,0,,,,,,62.4259,2695,status=FAILURE
Z12,260,0.08,101,mmfork-cuthill,4,FAILURE,0,,,,,,61.2711,2695,status=FAILURE
Z12,260,0.08,101,mmfork-cuthill,2,FAILURE,0,,,,,,61.7551,2695,status=FAILURE
Z12,260,0.08,101,mmfork-cuthill,3,FAILURE,0,,,,,,61.6844,2695,status=FAILURE
Z12,260,0.08,101,clmm,0,FAILURE,0,,,,,,61.3755,2695,clmm: MM stage returned empty
Z12,260,0.08,101,mmfork-cuthill,1,FAILURE,0,,,,,,62.3491,2695,status=FAILURE
Z12,260,0.08,101,clmm,2,FAILURE,0,,,,,,61.7599,2695,clmm: MM stage returned empty
Z12,260,0.08,101,clmm,4,FAILURE,0,,,,,,61.5406,2695,clmm: MM stage returned empty
Z12,260,0.08,101,clmm,1,FAILURE,0,,,,,,62.3258,2695,clmm: MM stage returned empty
Z12,260,0.08,101,clmm,3,FAILURE,0,,,,,,62.5631,2695,clmm: MM stage returned empty
Z12,260,0.08,101,attraction,0,FAILURE,0,,,,,,62.4217,2695,status=FAILURE
Z12,260,0.08,101,attraction,1,FAILURE,0,,,,,,62.6549,2695,status=FAILURE
Z12,260,0.08,102,minorminer,0,FAILURE,0,,,,,,61.2734,2695,status=FAILURE
Z12,260,0.08,103,template,-1,INFEASIBLE,0,,,,,,0.0,2699,n=260 > max clique 184
Z12,260,0.08,103,clique,-1,FAILURE,0,,,,,,0.0223,2699,status=FAILURE
Z12,260,0.08,101,attraction,3,FAILURE,0,,,,,,62.6171,2695,status=FAILURE
Z12,260,0.08,101,attraction,2,FAILURE,0,,,,,,63.0652,2695,status=FAILURE
Z12,260,0.08,101,attraction,4,FAILURE,0,,,,,,62.8,2695,status=FAILURE
Z12,260,0.08,101,pssa,3,FAILURE,0,,,,,,65.7891,2695,status=FAILURE
Z12,260,0.08,101,pssa,1,FAILURE,0,,,,,,67.3542,2695,status=FAILURE
Z12,260,0.08,101,pssa,4,FAILURE,0,,,,,,66.0118,2695,status=FAILURE
Z12,260,0.08,101,pssa,0,FAILURE,0,,,,,,67.8103,2695,status=FAILURE
Z12,260,0.08,101,pssa,2,FAILURE,0,,,,,,67.7718,2695,status=FAILURE
Z12,260,0.08,102,minorminer,2,FAILURE,0,,,,,,60.9168,2695,status=FAILURE
Z12,260,0.08,102,minorminer,1,FAILURE,0,,,,,,61.4015,2695,status=FAILURE
Z12,260,0.08,102,minorminer,3,FAILURE,0,,,,,,61.9299,2695,status=FAILURE
Z12,260,0.08,102,minorminer,4,FAILURE,0,,,,,,61.8678,2695,status=FAILURE
Z12,260,0.08,102,mmfork-cuthill,0,FAILURE,0,,,,,,61.4701,2695,status=FAILURE
Z12,260,0.08,102,mmfork-cuthill,1,FAILURE,0,,,,,,61.8057,2695,status=FAILURE
Z12,260,0.08,102,mmfork-cuthill,2,FAILURE,0,,,,,,61.8329,2695,status=FAILURE
Z12,260,0.08,102,mmfork-cuthill,3,FAILURE,0,,,,,,61.7107,2695,status=FAILURE
Z12,260,0.08,102,mmfork-cuthill,4,FAILURE,0,,,,,,61.1949,2695,status=FAILURE
Z12,260,0.08,102,clmm,0,FAILURE,0,,,,,,62.1155,2695,clmm: MM stage returned empty
Z12,260,0.08,102,clmm,1,FAILURE,0,,,,,,61.9397,2695,clmm: MM stage returned empty
Z12,260,0.08,102,clmm,3,FAILURE,0,,,,,,61.2475,2695,clmm: MM stage returned empty
Z12,260,0.08,102,clmm,2,FAILURE,0,,,,,,62.3659,2695,clmm: MM stage returned empty
Z12,260,0.08,102,clmm,4,FAILURE,0,,,,,,61.429,2695,clmm: MM stage returned empty
Z12,260,0.08,102,pssa,1,FAILURE,0,,,,,,63.3602,2695,status=FAILURE
Z12,260,0.08,102,pssa,2,FAILURE,0,,,,,,63.8465,2695,status=FAILURE
Z12,260,0.08,102,attraction,0,FAILURE,0,,,,,,63.3359,2695,status=FAILURE
Z12,360,0.08,101,template,-1,INFEASIBLE,0,,,,,,0.0,5197,n=360 > max clique 184
Z12,360,0.08,101,clique,-1,FAILURE,0,,,,,,0.0229,5197,status=FAILURE
Z12,260,0.08,102,pssa,3,FAILURE,0,,,,,,65.5752,2695,status=FAILURE
Z12,260,0.08,102,pssa,4,FAILURE,0,,,,,,65.9121,2695,status=FAILURE
Z12,260,0.08,102,pssa,0,FAILURE,0,,,,,,67.6171,2695,status=FAILURE
Z12,260,0.08,102,attraction,2,FAILURE,0,,,,,,62.2279,2695,status=FAILURE
Z12,260,0.08,102,attraction,1,FAILURE,0,,,,,,63.1182,2695,status=FAILURE
Z12,260,0.08,103,minorminer,1,FAILURE,0,,,,,,60.1164,2699,status=FAILURE
Z12,260,0.08,102,attraction,3,FAILURE,0,,,,,,63.4614,2695,status=FAILURE
Z12,260,0.08,103,minorminer,0,FAILURE,0,,,,,,61.9109,2699,status=FAILURE
Z12,260,0.08,103,minorminer,2,FAILURE,0,,,,,,61.1629,2699,status=FAILURE
Z12,260,0.08,103,minorminer,4,FAILURE,0,,,,,,60.3098,2699,status=FAILURE
Z12,260,0.08,103,minorminer,3,FAILURE,0,,,,,,61.0892,2699,status=FAILURE
Z12,260,0.08,102,attraction,4,FAILURE,0,,,,,,63.3775,2695,status=FAILURE
Z12,260,0.08,103,mmfork-cuthill,0,FAILURE,0,,,,,,61.8428,2699,status=FAILURE
Z12,260,0.08,103,mmfork-cuthill,3,FAILURE,0,,,,,,61.6329,2699,status=FAILURE
Z12,260,0.08,103,mmfork-cuthill,1,FAILURE,0,,,,,,61.9642,2699,status=FAILURE
Z12,260,0.08,103,mmfork-cuthill,4,FAILURE,0,,,,,,61.1167,2699,status=FAILURE
Z12,260,0.08,103,mmfork-cuthill,2,FAILURE,0,,,,,,62.3278,2699,status=FAILURE
Z12,260,0.08,103,clmm,0,FAILURE,0,,,,,,61.5445,2699,clmm: MM stage returned empty
Z12,260,0.08,103,clmm,1,FAILURE,0,,,,,,61.256,2699,clmm: MM stage returned empty
Z12,260,0.08,103,clmm,2,FAILURE,0,,,,,,61.4381,2699,clmm: MM stage returned empty
Z12,260,0.08,103,clmm,3,FAILURE,0,,,,,,61.3328,2699,clmm: MM stage returned empty
Z12,260,0.08,103,clmm,4,FAILURE,0,,,,,,61.9499,2699,clmm: MM stage returned empty
Z12,260,0.08,103,attraction,1,FAILURE,0,,,,,,60.5778,2699,status=FAILURE
Z12,260,0.08,103,pssa,4,FAILURE,0,,,,,,62.0082,2699,status=FAILURE
Z12,260,0.08,103,pssa,0,FAILURE,0,,,,,,64.3664,2699,status=FAILURE
Z12,360,0.08,102,template,-1,INFEASIBLE,0,,,,,,0.0,5165,n=360 > max clique 184
Z12,360,0.08,102,clique,-1,FAILURE,0,,,,,,0.0222,5165,status=FAILURE
Z12,260,0.08,103,attraction,2,FAILURE,0,,,,,,62.478,2699,status=FAILURE
Z12,260,0.08,103,pssa,1,FAILURE,0,,,,,,64.9796,2699,status=FAILURE
Z12,260,0.08,103,attraction,3,FAILURE,0,,,,,,62.6223,2699,status=FAILURE
Z12,260,0.08,103,pssa,2,FAILURE,0,,,,,,65.3698,2699,status=FAILURE
Z12,260,0.08,103,attraction,0,FAILURE,0,,,,,,63.4752,2699,status=FAILURE
Z12,260,0.08,103,pssa,3,FAILURE,0,,,,,,66.4964,2699,status=FAILURE
Z12,360,0.08,101,minorminer,0,FAILURE,0,,,,,,62.5187,5197,status=FAILURE
Z12,260,0.08,103,attraction,4,FAILURE,0,,,,,,63.1686,2699,status=FAILURE
Z12,360,0.08,101,minorminer,1,FAILURE,0,,,,,,62.8738,5197,status=FAILURE
Z12,360,0.08,101,minorminer,2,FAILURE,0,,,,,,62.6857,5197,status=FAILURE
