topo,n,p,inst_seed,base_seed,mode,status,success,acl,acl_spur,max_chain,qubits,wall,winner,n_edges,err,arm_meta
P16,100,0.2,910,11,bestof8-seq,SUCCESS,1,9.97,9.57,17,997,60.0869,mm[run4],1001,,"{""per_run_s"":7.5,""accs"":[10.29,10.31,10.06,10.35,9.97,9.98,10.48,10.1]}"
P16,100,0.2,910,11,bestof8-par,SUCCESS,1,9.25,8.89,14,925,19.5681,mm[run7],1001,,"{""per_run_s"":60.0,""accs"":[10.29,9.58,9.77,9.66,10.01,9.7,9.77,9.25],""used_s"":[8.6,19.5,15.5,15.2,12.1,12.3,15.2,16.8]}"
P16,100,0.2,910,11,race8-par,SUCCESS,1,8.63,8.63,10,863,60.1484,template[0]@template,1001,,"{""final_survivor"":7,""elapsed_s"":60.148,""arms"":{""0"":[""template"",""floor"",8.63],""1"":[""mm"",""dropped:r2"",10.22],""2"":[""mm"",""dropped:r2"",10.25],""3"":[""mm"",""dropped:r1"",11.6],""4"":[""mm"",""dropped:r1"",13.07],""5"":[""cuthill"",""dropped:r1"",11.47],""6"":[""clmm"",""dropped:r3"",8.81],""7"":[""clmm-core"",""final"",8.68]}}"
P16,100,0.2,910,13,race8-seq,SUCCESS,1,8.63,8.63,10,863,60.1416,template[0]@template,1001,,"{""final_survivor"":7,""elapsed_s"":60.141,""arms"":{""0"":[""template"",""floor"",8.63],""1"":[""mm"",""dropped:r1"",12.42],""2"":[""mm"",""dropped:r1"",11.68],""3"":[""mm"",""dropped:r2"",10.21],""4"":[""mm"",""dropped:r2"",10.12],""5"":[""cuthill"",""dropped:r1"",11.91],""6"":[""clmm"",""dropped:r3"",8.9],""7"":[""clmm-core"",""final"",8.76]}}"
P16,100,0.2,910,13,bestof8-seq,SUCCESS,1,9.99,9.53,16,999,60.3534,mm[run4],1001,,"{""per_run_s"":7.5,""accs"":[10.69,10.74,10.3,10.57,9.99,10.28,10.34,10.78]}"
P16,100,0.2,910,13,bestof8-par,SUCCESS,1,9.63,9.26,16,963,20.2765,mm[run6],1001,,"{""per_run_s"":60.0,""accs"":[10.05,10.02,9.77,9.72,9.99,10.11,9.63,10.03],""used_s"":[14.9,20.2,19.1,15.8,9.1,11.3,14.3,12.7]}"
P16,100,0.2,910,13,race8-par,SUCCESS,1,8.63,8.63,10,863,60.0321,template[0]@template,1001,,"{""final_survivor"":7,""elapsed_s"":60.032,""arms"":{""0"":[""template"",""floor"",8.63],""1"":[""mm"",""dropped:r1"",12.42],""2"":[""mm"",""dropped:r1"",11.68],""3"":[""mm"",""dropped:r2"",10.21],""4"":[""mm"",""dropped:r2"",9.94],""5"":[""cuthill"",""dropped:r1"",11.91],""6"":[""clmm"",""dropped:r3"",8.9],""7"":[""clmm-core"",""final"",8.76]}}"
P16,100,0.2,910,14,race8-seq,SUCCESS,1,8.63,8.63,10,863,60.1801,template[0]@template,1001,,"{""final_survivor"":7,""elapsed_s"":60.18,""arms"":{""0"":[""template"",""floor"",8.63],""1"":[""mm"",""dropped:r2"",10.57],""2"":[""mm"",""dropped:r1"",11.62],""3"":[""mm"",""dropped:r2"",10.08],""4"":[""mm"",""dropped:r1"",11.06],""5"":[""cuthill"",""dropped:r1"",11.89],""6"":[""clmm"",""dropped:r3"",8.93],""7"":[""clmm-core"",""final"",8.78]}}"
P16,100,0.2,910,14,bestof8-seq,SUCCESS,1,9.81,9.28,16,981,60.0972,mm[run4],1001,,"{""per_run_s"":7.5,""accs"":[10.3,10.0,9.84,9.97,9.81,11.04,10.7,10.73]}"
P16,100,0.2,910,14,bestof8-par,SUCCESS,1,9.46,9.04,15,946,18.326,mm[run4],1001,,"{""per_run_s"":60.0,""accs"":[10.3,9.91,9.66,9.97,9.46,9.89,10.4,10.03],""used_s"":[10.6,12.1,16.0,10.4,11.5,18.3,17.1,16.0]}"
P16,100,0.2,910,14,race8-par,SUCCESS,1,8.63,8.63,10,863,59.9987,template[0]@template,1001,,"{""final_survivor"":7,""elapsed_s"":59.998,""arms"":{""0"":[""template"",""floor"",8.63],""1"":[""mm"",""dropped:r2"",10.57],""2"":[""mm"",""dropped:r1"",11.62],""3"":[""mm"",""dropped:r2"",10.08],""4"":[""mm"",""dropped:r1"",11.06],""5"":[""cuthill"",""dropped:r1"",11.89],""6"":[""clmm"",""dropped:r3"",8.86],""7"":[""clmm-core"",""final"",8.77]}}"
P16,100,0.2,911,10,race8-seq,SUCCESS,1,8.52,8.52,10,852,60.0533,template[0]@template,1001,,"{""final_survivor"":6,""elapsed_s"":60.053,""arms"":{""0"":[""template"",""floor"",8.52],""1"":[""mm"",""dropped:r1"",11.74],""2"":[""mm"",""dropped:r1"",14.78],""3"":[""mm"",""dropped:r1"",11.02],""4"":[""mm"",""dropped:r2"",10.72],""5"":[""cuthill"",""dropped:r2"",9.85],""6"":[""clmm"",""final"",8.65],""7"":[""clmm-core"",""dropped:r3"",8.8]}}"
P16,100,0.2,911,10,bestof8-seq,SUCCESS,1,9.85,9.44,16,985,60.1373,mm[run1],1001,,"{""per_run_s"":7.5,""accs"":[10.26,9.85,10.12,10.25,10.32,10.31,10.17,10.87]}"
P16,100,0.2,911,10,bestof8-par,SUCCESS,1,9.41,8.95,15,941,23.5435,mm[run5],1001,,"{""per_run_s"":60.0,""accs"":[9.42,9.98,9.64,10.25,10.13,9.41,9.59,9.64],""used_s"":[23.5,12.2,14.6,10.3,13.1,23.1,18.9,19.9]}"
P16,100,0.2,911,10,race8-par,SUCCESS,1,8.52,8.52,10,852,60.0878,template[0]@template,1001,,"{""final_survivor"":6,""elapsed_s"":60.087,""arms"":{""0"":[""template"",""floor"",8.52],""1"":[""mm"",""dropped:r1"",11.74],""2"":[""mm"",""dropped:r1"",14.78],""3"":[""mm"",""dropped:r1"",11.02],""4"":[""mm"",""dropped:r2"",10.72],""5"":[""cuthill"",""dropped:r2"",9.85],""6"":[""clmm"",""final"",8.61],""7"":[""clmm-core"",""dropped:r3"",8.8]}}"
P16,100,0.2,911,11,race8-seq,SUCCESS,1,8.52,8.52,10,852,60.1905,template[0]@template,1001,,"{""final_survivor"":7,""elapsed_s"":60.19,""arms"":{""0"":[""template"",""floor"",8.52],""1"":[""mm"",""dropped:r1"",10.92],""2"":[""mm"",""dropped:r2"",10.31],""3"":[""mm"",""dropped:r1"",11.02],""4"":[""mm"",""dropped:r1"",11.53],""5"":[""cuthill"",""dropped:r2"",9.78],""6"":[""clmm"",""dropped:r3"",8.87],""7"":[""clmm-core"",""final"",8.81]}}"
P16,100,0.2,911,11,bestof8-seq,SUCCESS,1,9.7,9.4,15,970,60.1393,mm[run2],1001,,"{""per_run_s"":7.5,""accs"":[10.45,10.26,9.7,10.37,10.1,10.37,10.19,10.55]}"
P16,100,0.2,911,11,bestof8-par,SUCCESS,1,9.55,9.14,16,955,24.0574,mm[run3],1001,,"{""per_run_s"":60.0,""accs"":[9.93,9.84,9.7,9.55,9.8,9.68,9.97,9.67],""used_s"":[24.0,17.5,8.1,18.8,14.2,17.9,12.2,18.4]}"
P16,100,0.2,911,11,race8-par,SUCCESS,1,8.52,8.52,10,852,60.2482,template[0]@template,1001,,"{""final_survivor"":7,""elapsed_s"":60.248,""arms"":{""0"":[""template"",""floor"",8.52],""1"":[""mm"",""dropped:r1"",10.92],""2"":[""mm"",""dropped:r2"",10.31],""3"":[""mm"",""dropped:r1"",11.26],""4"":[""mm"",""dropped:r1"",11.53],""5"":[""cuthill"",""dropped:r2"",9.58],""6"":[""clmm"",""dropped:r3"",8.87],""7"":[""clmm-core"",""final"",8.73]}}"
P16,100,0.2,911,12,race8-seq,SUCCESS,1,8.52,8.52,10,852,60.3043,template[0]@template,1001,,"{""final_survivor"":7,""elapsed_s"":60.304,""arms"":{""0"":[""template"",""floor"",8.52],""1"":[""mm"",""dropped:r2"",9.87],""2"":[""mm"",""dropped:r1"",11.65],""3"":[""mm"",""dropped:r1"",11.34],""4"":[""mm"",""dropped:r1"",11.55],""5"":[""cuthill"",""dropped:r2"",9.99],""6"":[""clmm"",""dropped:r3"",8.88],""7"":[""clmm-core"",""final"",8.87]}}"
P16,100,0.2,911,12,bestof8-seq,SUCCESS,1,10.03,9.48,17,1003,60.2694,mm[run6],1001,,"{""per_run_s"":7.5,""accs"":[10.42,10.46,10.23,10.58,10.78,10.73,10.03,10.55]}"
P16,100,0.2,911,12,bestof8-par,SUCCESS,1,9.38,9.02,15,938,21.2763,mm[run0],1001,,"{""per_run_s"":60.0,""accs"":[9.38,9.97,9.77,9.92,9.99,10.1,10.03,10.55],""used_s"":[21.2,15.9,14.5,18.2,17.5,12.6,10.4,8.4]}"
P16,100,0.2,911,12,race8-par,SUCCESS,1,8.52,8.52,10,852,60.6219,template[0]@template,1001,,"{""final_survivor"":7,""elapsed_s"":60.621,""arms"":{""0"":[""template"",""floor"",8.52],""1"":[""mm"",""dropped:r2"",9.87],""2"":[""mm"",""dropped:r1"",11.83],""3"":[""mm"",""dropped:r1"",11.34],""4"":[""mm"",""dropped:r1"",11.55],""5"":[""cuthill"",""dropped:r2"",9.99],""6"":[""clmm"",""dropped:r3"",8.88],""7"":[""clmm-core"",""final"",8.82]}}"
P16,100,0.2,911,13,race8-seq,SUCCESS,1,8.52,8.52,10,852,60.2374,template[0]@template,1001,,"{""final_survivor"":6,""elapsed_s"":60.237,""arms"":{""0"":[""template"",""floor"",8.52],""1"":[""mm"",""dropped:r1"",10.93],""2"":[""mm"",""dropped:r1"",10.82],""3"":[""mm"",""dropped:r1"",11.29],""4"":[""mm"",""dropped:r2"",10.34],""5"":[""cuthill"",""dropped:r2"",9.85],""6"":[""clmm"",""final"",8.79],""7"":[""clmm-core"",""dropped:r3"",8.9]}}"
P16,100,0.2,911,13,bestof8-seq,SUCCESS,1,9.85,9.48,16,985,60.19,mm[run6],1001,,"{""per_run_s"":7.5,""accs"":[10.45,10.92,10.26,10.25,10.82,9.95,9.85,10.86]}"
P16,100,0.2,911,13,bestof8-par,SUCCESS,1,9.21,8.87,16,921,27.5115,mm[run4],1001,,"{""per_run_s"":60.0,""accs"":[9.69,10.37,10.26,9.67,9.21,9.95,9.75,10.86],""used_s"":[13.8,14.9,11.5,14.8,27.5,9.5,14.7,7.8]}"
P16,100,0.2,911,13,race8-par,SUCCESS,1,8.52,8.52,10,852,60.1784,template[0]@template,1001,,"{""final_survivor"":6,""elapsed_s"":60.178,""arms"":{""0"":[""template"",""floor"",8.52],""1"":[""mm"",""dropped:r1"",10.93],""2"":[""mm"",""dropped:r1"",10.82],""3"":[""mm"",""dropped:r1"",11.27],""4"":[""mm"",""dropped:r2"",10.34],""5"":[""cuthill"",""dropped:r2"",9.85],""6"":[""clmm"",""final"",8.69],""7"":[""clmm-core"",""dropped:r3"",8.9]}}"
P16,100,0.2,911,14,race8-seq,SUCCESS,1,8.52,8.52,10,852,60.31,template[0]@template,1001,,"{""final_survivor"":6,""elapsed_s"":60.31,""arms"":{""0"":[""template"",""floor"",8.52],""1"":[""mm"",""dropped:r1"",10.98],""2"":[""mm"",""dropped:r1"",11.14],""3"":[""mm"",""dropped:r1"",11.39],""4"":[""mm"",""dropped:r2"",10.26],""5"":[""cuthill"",""dropped:r2"",10.29],""6"":[""clmm"",""final"",8.81],""7"":[""clmm-core"",""dropped:r3"",8.83]}}"
P16,100,0.2,911,14,bestof8-seq,SUCCESS,1,9.95,9.57,16,995,60.3063,mm[run0],1001,,"{""per_run_s"":7.5,""accs"":[9.95,10.29,10.85,10.49,10.84,10.84,10.08,11.08]}"
P16,100,0.2,911,14,bestof8-par,SUCCESS,1,9.3,8.92,15,930,22.3545,mm[run6],1001,,"{""per_run_s"":60.0,""accs"":[9.95,10.29,9.61,10.49,10.1,9.84,9.3,10.41],""used_s"":[9.7,8.2,22.3,10.7,18.6,16.8,19.2,14.2]}"
P16,100,0.2,911,14,race8-par,SUCCESS,1,8.52,8.52,10,852,60.1198,template[0]@template,1001,,"{""final_survivor"":7,""elapsed_s"":60.119,""arms"":{""0"":[""template"",""floor"",8.52],""1"":[""mm"",""dropped:r1"",10.98],""2"":[""mm"",""dropped:r1"",11.14],""3"":[""mm"",""dropped:r1"",11.39],""4"":[""mm"",""dropped:r2"",10.26],""5"":[""cuthill"",""dropped:r2"",10.29],""6"":[""clmm"",""dropped:r3"",8.81],""7"":[""clmm-core"",""final"",8.78]}}"
P16,100,0.2,912,10,race8-seq,SUCCESS,1,8.4,8.4,10,840,60.2393,template[0]@template,986,,"{""final_survivor"":6,""elapsed_s"":60.239,""arms"":{""0"":[""template"",""floor"",8.4],""1"":[""mm"",""dropped:r1"",11.23],""2"":[""mm"",""dropped:r2"",10.13],""3"":[""mm"",""dropped:r1"",10.84],""4"":[""mm"",""dropped:r1"",11.38],""5"":[""cuthill"",""dropped:r2"",9.68],""6"":[""clmm"",""final"",8.6],""7"":[""clmm-core"",""dropped:r3"",8.72]}}"
P16,100,0.2,912,10,bestof8-seq,SUCCESS,1,9.59,9.15,15,959,60.1395,mm[run2],986,,"{""per_run_s"":7.5,""accs"":[10.54,10.17,9.59,9.84,10.44,9.74,9.92,9.86]}"
P16,100,0.2,912,10,bestof8-par,SUCCESS,1,9.59,9.15,15,959,13.5386,mm[run2],986,,"{""per_run_s"":60.0,""accs"":[10.54,9.69,9.59,9.84,10.44,9.74,9.68,9.92],""used_s"":[8.5,13.5,10.4,9.4,7.7,11.0,12.9,11.6]}"
P16,100,0.2,912,10,race8-par,SUCCESS,1,8.4,8.4,10,840,60.3004,template[0]@template,986,,"{""final_survivor"":6,""elapsed_s"":60.3,""arms"":{""0"":[""template"",""floor"",8.4],""1"":[""mm"",""dropped:r1"",11.23],""2"":[""mm"",""dropped:r2"",10.13],""3"":[""mm"",""dropped:r1"",10.84],""4"":[""mm"",""dropped:r1"",11.38],""5"":[""cuthill"",""dropped:r2"",9.68],""6"":[""clmm"",""final"",8.6],""7"":[""clmm-core"",""dropped:r3"",8.67]}}"
P16,100,0.2,912,12,race8-seq,SUCCESS,1,8.4,8.4,10,840,60.1003,template[0]@template,986,,"{""final_survivor"":6,""elapsed_s"":60.1,""arms"":{""0"":[""template"",""floor"",8.4],""1"":[""mm"",""dropped:r1"",10.83],""2"":[""mm"",""dropped:r1"",10.95],""3"":[""mm"",""dropped:r2"",10.16],""4"":[""mm"",""dropped:r2"",9.78],""5"":[""cuthill"",""dropped:r1"",10.89],""6"":[""clmm"",""final"",8.45],""7"":[""clmm-core"",""dropped:r3"",8.55]}}"
P16,100,0.2,912,12,bestof8-seq,SUCCESS,1,9.8,9.3,16,980,60.0421,mm[run3],986,,"{""per_run_s"":7.5,""accs"":[9.88,10.3,10.83,9.8,10.09,10.61,10.05,10.85]}"
P16,100,0.2,912,12,bestof8-par,SUCCESS,1,8.92,8.59,15,892,23.3626,mm[run5],986,,"{""per_run_s"":60.0,""accs"":[9.88,10.3,9.13,9.26,9.71,8.92,9.05,9.73],""used_s"":[10.7,10.1,22.5,17.7,12.0,16.7,23.3,13.6]}"
P16,100,0.2,912,12,race8-par,SUCCESS,1,8.4,8.4,10,840,60.0425,template[0]@template,986,,"{""final_survivor"":7,""elapsed_s"":60.042,""arms"":{""0"":[""template"",""floor"",8.4],""1"":[""mm"",""dropped:r1"",10.83],""2"":[""mm"",""dropped:r1"",10.95],""3"":[""mm"",""dropped:r2"",10.16],""4"":[""mm"",""dropped:r2"",9.82],""5"":[""cuthill"",""dropped:r1"",10.89],""6"":[""clmm"",""dropped:r3"",8.5],""7"":[""clmm-core"",""final"",8.49]}}"
P16,100,0.2,912,11,race8-seq,SUCCESS,1,8.4,8.4,10,840,60.1306,template[0]@template,986,,"{""final_survivor"":6,""elapsed_s"":60.13,""arms"":{""0"":[""template"",""floor"",8.4],""1"":[""mm"",""dropped:r1"",11.17],""2"":[""mm"",""dropped:r1"",10.91],""3"":[""mm"",""dropped:r1"",10.87],""4"":[""mm"",""dropped:r2"",9.67],""5"":[""cuthill"",""dropped:r2"",9.99],""6"":[""clmm"",""final"",8.63],""7"":[""clmm-core"",""dropped:r3"",8.68]}}"
P16,100,0.2,912,11,bestof8-seq,SUCCESS,1,9.76,9.29,15,976,60.0627,mm[run4],986,,"{""per_run_s"":7.5,""accs"":[10.16,10.55,10.97,10.56,9.76,10.0,10.35,10.45]}"
P16,100,0.2,912,11,bestof8-par,SUCCESS,1,9.19,8.77,15,919,28.3485,mm[run4],986,,"{""per_run_s"":60.0,""accs"":[9.22,10.0,9.27,10.56,9.19,9.62,9.65,9.93],""used_s"":[19.9,13.5,28.3,10.7,16.3,15.0,16.8,13.2]}"
P16,100,0.2,912,11,race8-par,SUCCESS,1,8.4,8.4,10,840,60.0842,template[0]@template,986,,"{""final_survivor"":6,""elapsed_s"":60.084,""arms"":{""0"":[""template"",""floor"",8.4],""1"":[""mm"",""dropped:r1"",11.59],""2"":[""mm"",""dropped:r1"",10.91],""3"":[""mm"",""dropped:r1"",10.87],""4"":[""mm"",""dropped:r2"",9.67],""5"":[""cuthill"",""dropped:r2"",9.99],""6"":[""clmm"",""final"",8.57],""7"":[""clmm-core"",""dropped:r3"",8.68]}}"
P16,100,0.2,912,14,race8-seq,SUCCESS,1,8.4,8.4,10,840,60.0111,template[0]@template,986,,"{""final_survivor"":6,""elapsed_s"":60.011,""arms"":{""0"":[""template"",""floor"",8.4],""1"":[""mm"",""dropped:r2"",9.56],""2"":[""mm"",""dropped:r2"",10.1],""3"":[""mm"",""dropped:r1"",11.0],""4"":[""mm"",""dropped:r1"",10.96],""5"":[""cuthill"",""dropped:r1"",10.59],""6"":[""clmm"",""final"",8.65],""7"":[""clmm-core"",""dropped:r3"",8.67]}}"
P16,100,0.2,912,14,bestof8-seq,SUCCESS,1,9.79,9.21,16,979,60.0803,mm[run2],986,,"{""per_run_s"":7.5,""accs"":[10.17,10.38,9.79,10.14,10.18,10.75,10.03,10.61]}"
P16,100,0.2,912,14,bestof8-par,SUCCESS,1,9.37,9.08,15,937,17.3132,mm[run0],986,,"{""per_run_s"":60.0,""accs"":[9.37,10.33,9.79,9.76,10.18,9.98,9.52,10.17],""used_s"":[17.3,12.3,6.6,11.6,10.6,12.5,15.3,14.4]}"
P16,100,0.2,912,14,race8-par,SUCCESS,1,8.4,8.4,10,840,60.0562,template[0]@template,986,,"{""final_survivor"":6,""elapsed_s"":60.056,""arms"":{""0"":[""template"",""floor"",8.4],""1"":[""mm"",""dropped:r2"",9.74],""2"":[""mm"",""dropped:r2"",10.1],""3"":[""mm"",""dropped:r1"",11.0],""4"":[""mm"",""dropped:r1"",10.96],""5"":[""cuthill"",""dropped:r1"",10.59],""6"":[""clmm"",""final"",8.61],""7"":[""clmm-core"",""dropped:r3"",8.67]}}"
P16,100,0.2,912,13,race8-seq,SUCCESS,1,8.4,8.4,10,840,60.1741,template[0]@template,986,,"{""final_survivor"":6,""elapsed_s"":60.174,""arms"":{""0"":[""template"",""floor"",8.4],""1"":[""mm"",""dropped:r1"",12.13],""2"":[""mm"",""dropped:r2"",10.54],""3"":[""mm"",""dropped:r1"",11.16],""4"":[""mm"",""dropped:r1"",11.22],""5"":[""cuthill"",""dropped:r2"",10.71],""6"":[""clmm"",""final"",8.63],""7"":[""clmm-core"",""dropped:r3"",8.73]}}"
P16,100,0.2,912,13,bestof8-seq,SUCCESS,1,9.89,9.33,17,989,60.0425,mm[run6],986,,"{""per_run_s"":7.5,""accs"":[10.21,10.09,10.49,10.39,10.65,10.06,9.89,10.94]}"
P16,100,0.2,912,13,bestof8-par,SUCCESS,1,9.06,8.7,14,906,24.6301,mm[run1],986,,"{""per_run_s"":60.0,""accs"":[9.21,9.06,10.49,9.82,9.79,9.78,9.62,10.29],""used_s"":[21.0,24.6,6.9,13.8,15.1,11.8,19.9,11.5]}"
P16,100,0.2,912,13,race8-par,SUCCESS,1,8.4,8.4,10,840,60.1455,template[0]@template,986,,"{""final_survivor"":6,""elapsed_s"":60.145,""arms"":{""0"":[""template"",""floor"",8.4],""1"":[""mm"",""dropped:r1"",12.13],""2"":[""mm"",""dropped:r1"",11.29],""3"":[""mm"",""dropped:r2"",10.42],""4"":[""mm"",""dropped:r1"",11.41],""5"":[""cuthill"",""dropped:r2"",10.71],""6"":[""clmm"",""final"",8.58],""7"":[""clmm-core"",""dropped:r3"",8.73]}}"
P16,100,0.2,913,10,race8-seq,SUCCESS,1,8.43,8.43,10,843,60.0779,template[0]@template,997,,"{""final_survivor"":7,""elapsed_s"":60.078,""arms"":{""0"":[""template"",""floor"",8.43],""1"":[""mm"",""dropped:r1"",10.99],""2"":[""mm"",""dropped:r1"",10.92],""3"":[""mm"",""dropped:r2"",9.75],""4"":[""mm"",""dropped:r1"",10.88],""5"":[""cuthill"",""dropped:r2"",10.03],""6"":[""clmm"",""dropped:r3"",9.03],""7"":[""clmm-core"",""final"",8.82]}}"
P16,100,0.2,913,10,bestof8-seq,SUCCESS,1,9.67,9.12,17,967,60.1745,mm[run3],997,,"{""per_run_s"":7.5,""accs"":[10.96,10.24,10.63,9.67,10.26,10.66,10.46,10.18]}"
P16,100,0.2,913,10,bestof8-par,SUCCESS,1,9.68,9.19,15,968,15.6288,mm[run3],997,,"{""per_run_s"":60.0,""accs"":[10.96,10.08,9.94,9.68,9.86,10.03,10.46,9.69],""used_s"":[10.0,12.1,14.4,11.7,13.1,15.6,8.7,11.8]}"
P16,100,0.2,913,10,race8-par,SUCCESS,1,8.43,8.43,10,843,60.0115,template[0]@template,997,,"{""final_survivor"":7,""elapsed_s"":60.011,""arms"":{""0"":[""template"",""floor"",8.43],""1"":[""mm"",""dropped:r1"",10.99],""2"":[""mm"",""dropped:r1"",10.92],""3"":[""mm"",""dropped:r2"",9.71],""4"":[""mm"",""dropped:r1"",10.88],""5"":[""cuthill"",""dropped:r2"",9.69],""6"":[""clmm"",""dropped:r3"",9.03],""7"":[""clmm-core"",""final"",8.78]}}"
P16,100,0.2,913,11,race8-seq,SUCCESS,1,8.43,8.43,10,843,60.2528,template[0]@template,997,,"{""final_survivor"":7,""elapsed_s"":60.253,""arms"":{""0"":[""template"",""floor"",8.43],""1"":[""mm"",""dropped:r1"",11.66],""2"":[""mm"",""dropped:r2"",10.42],""3"":[""mm"",""dropped:r1"",12.41],""4"":[""mm"",""dropped:r1"",11.71],""5"":[""cuthill"",""dropped:r3"",9.66],""6"":[""clmm"",""dropped:r2"",9.69],""7"":[""clmm-core"",""final"",8.81]}}"
P16,100,0.2,913,11,bestof8-seq,SUCCESS,1,10.0,9.46,17,1000,60.0465,mm[run0],997,,"{""per_run_s"":7.5,""accs"":[10.0,10.19,10.17,10.14,10.75,10.53,10.19,10.74]}"
P16,100,0.2,913,11,bestof8-par,SUCCESS,1,9.1,8.68,15,910,20.656,mm[run6],997,,"{""per_run_s"":60.0,""accs"":[9.41,9.79,9.92,9.98,10.11,9.85,9.1,9.73],""used_s"":[18.2,12.0,12.9,13.9,13.8,20.0,20.6,16.1]}"
P16,100,0.2,913,11,race8-par,SUCCESS,1,8.43,8.43,10,843,60.1153,template[0]@template,997,,"{""final_survivor"":7,""elapsed_s"":60.115,""arms"":{""0"":[""template"",""floor"",8.43],""1"":[""mm"",""dropped:r1"",11.66],""2"":[""mm"",""dropped:r2"",10.42],""3"":[""mm"",""dropped:r1"",12.41],""4"":[""mm"",""dropped:r1"",11.71],""5"":[""cuthill"",""dropped:r3"",9.61],""6"":[""clmm"",""dropped:r2"",9.69],""7"":[""clmm-core"",""final"",8.71]}}"
P16,100,0.2,913,12,race8-seq,SUCCESS,1,8.43,8.43,10,843,60.1769,template[0]@template,997,,"{""final_survivor"":7,""elapsed_s"":60.177,""arms"":{""0"":[""template"",""floor"",8.43],""1"":[""mm"",""dropped:r1"",13.42],""2"":[""mm"",""dropped:r1"",12.19],""3"":[""mm"",""dropped:r2"",10.15],""4"":[""mm"",""dropped:r1"",10.72],""5"":[""cuthill"",""dropped:r2"",10.71],""6"":[""clmm"",""dropped:r3"",8.87],""7"":[""clmm-core"",""final"",8.68]}}"
P16,100,0.2,913,12,bestof8-seq,SUCCESS,1,9.71,9.22,15,971,60.2679,mm[run4],997,,"{""per_run_s"":7.5,""accs"":[10.53,10.05,10.06,10.01,9.71,10.13,10.47,10.63]}"
P16,100,0.2,913,12,bestof8-par,SUCCESS,1,9.25,8.96,14,925,17.4089,mm[run4],997,,"{""per_run_s"":60.0,""accs"":[9.79,10.17,9.63,10.01,9.25,9.83,9.87,9.99],""used_s"":[17.4,14.6,15.6,10.7,12.0,13.7,12.0,14.2]}"
P16,100,0.2,913,12,race8-par,SUCCESS,1,8.43,8.43,10,843,60.0641,template[0]@template,997,,"{""final_survivor"":7,""elapsed_s"":60.064,""arms"":{""0"":[""template"",""floor"",8.43],""1"":[""mm"",""dropped:r1"",13.42],""2"":[""mm"",""dropped:r1"",12.19],""3"":[""mm"",""dropped:r2"",10.15],""4"":[""mm"",""dropped:r2"",9.93],""5"":[""cuthill"",""dropped:r1"",10.71],""6"":[""clmm"",""dropped:r3"",8.87],""7"":[""clmm-core"",""final"",8.59]}}"
P16,100,0.2,913,13,race8-seq,SUCCESS,1,8.43,8.43,10,843,59.9801,template[0]@template,997,,"{""final_survivor"":6,""elapsed_s"":59.98,""arms"":{""0"":[""template"",""floor"",8.43],""1"":[""mm"",""dropped:r1"",12.09],""2"":[""mm"",""dropped:r1"",15.14],""3"":[""mm"",""dropped:r1"",11.08],""4"":[""mm"",""dropped:r2"",10.97],""5"":[""cuthill"",""dropped:r2"",9.61],""6"":[""clmm"",""final"",8.7],""7"":[""clmm-core"",""survivor"",8.76]}}"
P16,100,0.2,913,13,bestof8-seq,SUCCESS,1,9.6,9.27,15,960,60.0332,mm[run2],997,,"{""per_run_s"":7.5,""accs"":[10.19,10.69,9.6,10.48,10.41,10.07,10.78,10.42]}"
P16,100,0.2,913,13,bestof8-par,SUCCESS,1,9.04,8.72,14,904,16.4856,mm[run7],997,,"{""per_run_s"":60.0,""accs"":[9.79,10.69,9.57,9.96,10.15,9.88,10.36,9.04],""used_s"":[12.9,8.7,13.0,16.5,13.2,11.7,12.0,15.7]}"
P16,100,0.2,913,13,race8-par,SUCCESS,1,8.43,8.43,10,843,60.1006,template[0]@template,997,,"{""final_survivor"":6,""elapsed_s"":60.1,""arms"":{""0"":[""template"",""floor"",8.43],""1"":[""mm"",""dropped:r1"",12.09],""2"":[""mm"",""dropped:r1"",15.14],""3"":[""mm"",""dropped:r1"",11.08],""4"":[""mm"",""dropped:r2"",10.97],""5"":[""cuthill"",""dropped:r2"",9.9],""6"":[""clmm"",""final"",8.7],""7"":[""clmm-core"",""dropped:r3"",8.76]}}"
P16,100,0.2,913,14,race8-seq,SUCCESS,1,8.43,8.43,10,843,60.0419,template[0]@template,997,,"{""final_survivor"":7,""elapsed_s"":60.042,""arms"":{""0"":[""template"",""floor"",8.43],""1"":[""mm"",""dropped:r1"",11.43],""2"":[""mm"",""dropped:r2"",10.56],""3"":[""mm"",""dropped:r1"",11.61],""4"":[""mm"",""dropped:r1"",11.49],""5"":[""cuthill"",""dropped:r2"",9.88],""6"":[""clmm"",""dropped:r3"",8.83],""7"":[""clmm-core"",""final"",8.81]}}"
P16,100,0.2,913,14,bestof8-seq,SUCCESS,1,9.37,9.0,15,937,60.3131,mm[run0],997,,"{""per_run_s"":7.5,""accs"":[9.37,9.88,10.38,10.62,10.17,10.3,10.06,10.5]}"
P16,100,0.2,913,14,bestof8-par,SUCCESS,1,8.89,8.61,14,889,15.7288,mm[run0],997,,"{""per_run_s"":60.0,""accs"":[8.89,9.88,9.89,9.88,9.79,10.3,9.51,9.88],""used_s"":[15.7,9.5,12.6,14.3,12.5,10.9,14.0,12.7]}"
