topo,n,p,inst_seed,base_seed,mode,status,success,acl,acl_spur,max_chain,qubits,wall,winner,n_edges,err,arm_meta
P16,100,0.3,105,4,race8-seq,SUCCESS,1,9.15,9.15,10,915,60.1534,template[0]@template,1509,,"{""final_survivor"":7,""elapsed_s"":60.153,""arms"":{""0"":[""template"",""floor"",9.15],""1"":[""mm"",""dropped:r1"",14.31],""2"":[""mm"",""dropped:r1"",15.4],""3"":[""mm"",""dropped:r2"",12.99],""4"":[""mm"",""dropped:r1"",13.65],""5"":[""cuthill"",""dropped:r2"",13.25],""6"":[""clmm"",""survivor"",9.76],""7"":[""clmm-core"",""final"",9.39]}}"
P16,100,0.3,105,4,bestof8-seq,SUCCESS,1,12.0,11.19,21,1200,60.4227,mm[run4],1509,,"{""per_run_s"":7.5,""accs"":[12.39,12.41,14.37,12.91,12.0,12.76,12.2,15.4]}"
P16,100,0.3,105,4,bestof8-par,SUCCESS,1,11.35,10.83,17,1135,34.2751,mm[run7],1509,,"{""per_run_s"":60.0,""accs"":[11.56,12.34,11.68,12.91,11.44,11.51,11.58,11.35],""used_s"":[34.2,16.7,27.6,9.1,22.3,22.8,27.0,26.7]}"
P16,100,0.3,105,4,race8-par,SUCCESS,1,9.15,9.15,10,915,60.1274,template[0]@template,1509,,"{""final_survivor"":7,""elapsed_s"":60.127,""arms"":{""0"":[""template"",""floor"",9.15],""1"":[""mm"",""dropped:r1"",14.31],""2"":[""mm"",""dropped:r1"",15.4],""3"":[""mm"",""dropped:r2"",12.99],""4"":[""mm"",""dropped:r1"",13.65],""5"":[""cuthill"",""dropped:r2"",13.19],""6"":[""clmm"",""dropped:r3"",9.76],""7"":[""clmm-core"",""final"",9.37]}}"
Z12,100,0.2,101,0,race8-seq,SUCCESS,1,6.85,6.85,8,685,60.109,template[0]@template,989,,"{""final_survivor"":6,""elapsed_s"":60.109,""arms"":{""0"":[""template"",""floor"",6.85],""1"":[""mm"",""dropped:r1"",9.06],""2"":[""mm"",""dropped:r1"",9.83],""3"":[""mm"",""dropped:r1"",9.77],""4"":[""mm"",""dropped:r2"",8.16],""5"":[""cuthill"",""dropped:r2"",8.62],""6"":[""clmm"",""final"",7.06],""7"":[""clmm-core"",""dropped:r3"",7.42]}}"
Z12,100,0.2,101,0,bestof8-seq,SUCCESS,1,7.55,7.24,13,755,60.1564,mm[run6],989,,"{""per_run_s"":7.5,""accs"":[8.03,7.95,8.27,7.74,8.29,8.72,7.55,7.63]}"
Z12,100,0.2,101,0,bestof8-par,SUCCESS,1,7.26,7.03,12,726,21.3547,mm[run7],989,,"{""per_run_s"":60.0,""accs"":[7.99,7.41,7.82,7.41,7.71,8.72,7.46,7.26],""used_s"":[10.4,21.3,14.5,20.2,12.4,7.0,11.6,12.9]}"
Z12,100,0.2,101,0,race8-par,SUCCESS,1,6.85,6.85,8,685,60.1011,template[0]@template,989,,"{""final_survivor"":6,""elapsed_s"":60.1,""arms"":{""0"":[""template"",""floor"",6.85],""1"":[""mm"",""dropped:r1"",9.06],""2"":[""mm"",""dropped:r1"",9.48],""3"":[""mm"",""dropped:r1"",9.77],""4"":[""mm"",""dropped:r2"",8.16],""5"":[""cuthill"",""dropped:r2"",8.62],""6"":[""clmm"",""final"",7.02],""7"":[""clmm-core"",""dropped:r3"",7.41]}}"
Z12,100,0.2,101,1,race8-seq,SUCCESS,1,6.85,6.85,8,685,60.1123,template[0]@template,989,,"{""final_survivor"":7,""elapsed_s"":60.112,""arms"":{""0"":[""template"",""floor"",6.85],""1"":[""mm"",""dropped:r1"",8.95],""2"":[""mm"",""dropped:r2"",8.02],""3"":[""mm"",""dropped:r1"",9.27],""4"":[""mm"",""dropped:r1"",8.79],""5"":[""cuthill"",""dropped:r3"",7.59],""6"":[""clmm"",""dropped:r2"",7.8],""7"":[""clmm-core"",""final"",7.36]}}"
Z12,100,0.2,101,1,bestof8-seq,SUCCESS,1,7.74,7.4,12,774,60.3108,mm[run0],989,,"{""per_run_s"":7.5,""accs"":[7.74,8.03,8.07,8.13,7.86,8.5,7.89,8.22]}"
Z12,100,0.2,101,1,bestof8-par,SUCCESS,1,7.35,7.0,12,735,14.4033,mm[run1],989,,"{""per_run_s"":60.0,""accs"":[7.61,7.35,8.07,8.09,7.86,7.78,7.61,7.78],""used_s"":[11.9,14.4,8.7,11.4,8.1,12.0,12.0,13.1]}"
Z12,100,0.2,101,1,race8-par,SUCCESS,1,6.85,6.85,8,685,60.0603,template[0]@template,989,,"{""final_survivor"":7,""elapsed_s"":60.06,""arms"":{""0"":[""template"",""floor"",6.85],""1"":[""mm"",""dropped:r1"",8.95],""2"":[""mm"",""dropped:r2"",7.95],""3"":[""mm"",""dropped:r1"",9.29],""4"":[""mm"",""dropped:r1"",8.79],""5"":[""cuthill"",""dropped:r3"",7.46],""6"":[""clmm"",""dropped:r2"",7.8],""7"":[""clmm-core"",""final"",7.3]}}"
Z12,100,0.2,101,2,race8-seq,SUCCESS,1,6.85,6.85,8,685,60.1506,template[0]@template,989,,"{""final_survivor"":7,""elapsed_s"":60.15,""arms"":{""0"":[""template"",""floor"",6.85],""1"":[""mm"",""dropped:r1"",9.07],""2"":[""mm"",""dropped:r1"",10.45],""3"":[""mm"",""dropped:r1"",8.81],""4"":[""mm"",""dropped:r3"",7.74],""5"":[""cuthill"",""dropped:r2"",8.03],""6"":[""clmm"",""dropped:r2"",7.93],""7"":[""clmm-core"",""final"",7.36]}}"
Z12,100,0.2,101,2,bestof8-seq,SUCCESS,1,7.63,7.23,13,763,60.1067,mm[run5],989,,"{""per_run_s"":7.5,""accs"":[8.13,8.43,7.86,8.05,7.7,7.63,8.29,8.11]}"
Z12,100,0.2,101,2,bestof8-par,SUCCESS,1,7.36,7.14,12,736,19.5826,mm[run4],989,,"{""per_run_s"":60.0,""accs"":[7.8,7.53,7.91,7.66,7.36,7.53,7.53,7.84],""used_s"":[12.1,18.6,11.2,12.5,11.0,11.3,19.6,11.4]}"
Z12,100,0.2,101,2,race8-par,SUCCESS,1,6.85,6.85,8,685,60.6536,template[0]@template,989,,"{""final_survivor"":7,""elapsed_s"":60.653,""arms"":{""0"":[""template"",""floor"",6.85],""1"":[""mm"",""dropped:r1"",9.07],""2"":[""mm"",""dropped:r1"",10.45],""3"":[""mm"",""dropped:r1"",8.81],""4"":[""mm"",""dropped:r2"",7.96],""5"":[""cuthill"",""dropped:r3"",7.54],""6"":[""clmm"",""dropped:r2"",7.93],""7"":[""clmm-core"",""final"",7.11]}}"
Z12,100,0.2,101,4,race8-seq,SUCCESS,1,6.85,6.85,8,685,60.1754,template[0]@template,989,,"{""final_survivor"":7,""elapsed_s"":60.175,""arms"":{""0"":[""template"",""floor"",6.85],""1"":[""mm"",""dropped:r1"",8.67],""2"":[""mm"",""dropped:r1"",8.82],""3"":[""mm"",""dropped:r3"",7.82],""4"":[""mm"",""dropped:r1"",9.02],""5"":[""cuthill"",""dropped:r2"",8.11],""6"":[""clmm"",""dropped:r2"",7.87],""7"":[""clmm-core"",""final"",7.37]}}"
Z12,100,0.2,101,4,bestof8-seq,SUCCESS,1,7.49,7.19,12,749,60.1299,mm[run0],989,,"{""per_run_s"":7.5,""accs"":[7.49,8.57,7.87,8.09,8.11,7.73,8.14,8.01]}"
Z12,100,0.2,101,4,bestof8-par,SUCCESS,1,7.21,6.95,12,721,14.2308,mm[run6],989,,"{""per_run_s"":60.0,""accs"":[7.45,7.73,7.89,8.09,7.93,7.68,7.21,8.01],""used_s"":[10.3,12.9,11.1,8.5,10.9,10.9,14.2,9.3]}"
Z12,100,0.2,101,4,race8-par,SUCCESS,1,6.85,6.85,8,685,60.5003,template[0]@template,989,,"{""final_survivor"":7,""elapsed_s"":60.5,""arms"":{""0"":[""template"",""floor"",6.85],""1"":[""mm"",""dropped:r1"",8.67],""2"":[""mm"",""dropped:r1"",8.82],""3"":[""mm"",""dropped:r3"",7.82],""4"":[""mm"",""dropped:r1"",9.05],""5"":[""cuthill"",""dropped:r2"",8.11],""6"":[""clmm"",""dropped:r2"",7.87],""7"":[""clmm-core"",""final"",7.28]}}"
Z12,100,0.2,101,3,race8-seq,SUCCESS,1,6.85,6.85,8,685,60.1272,template[0]@template,989,,"{""final_survivor"":7,""elapsed_s"":60.127,""arms"":{""0"":[""template"",""floor"",6.85],""1"":[""mm"",""dropped:r1"",8.98],""2"":[""mm"",""dropped:r1"",8.79],""3"":[""mm"",""dropped:r1"",8.76],""4"":[""mm"",""dropped:r2"",7.92],""5"":[""cuthill"",""dropped:r2"",8.21],""6"":[""clmm"",""dropped:r3"",7.84],""7"":[""clmm-core"",""final"",7.41]}}"
Z12,100,0.2,101,3,bestof8-seq,SUCCESS,1,7.67,7.33,13,767,60.135,mm[run2],989,,"{""per_run_s"":7.5,""accs"":[8.44,7.78,7.67,8.47,8.29,7.81,7.92,7.98]}"
Z12,100,0.2,101,3,bestof8-par,SUCCESS,1,7.08,6.84,11,708,22.5426,mm[run7],989,,"{""per_run_s"":60.0,""accs"":[7.46,7.54,7.32,7.71,8.29,7.63,7.55,7.08],""used_s"":[16.9,17.7,17.2,19.5,9.4,15.7,13.5,22.5]}"
Z12,100,0.2,101,3,race8-par,SUCCESS,1,6.85,6.85,8,685,60.2359,template[0]@template,989,,"{""final_survivor"":7,""elapsed_s"":60.235,""arms"":{""0"":[""template"",""floor"",6.85],""1"":[""mm"",""dropped:r1"",8.98],""2"":[""mm"",""dropped:r1"",8.79],""3"":[""mm"",""dropped:r1"",8.76],""4"":[""mm"",""dropped:r2"",7.92],""5"":[""cuthill"",""dropped:r2"",8.21],""6"":[""clmm"",""dropped:r3"",7.84],""7"":[""clmm-core"",""final"",7.26]}}"
Z12,100,0.2,102,0,race8-seq,SUCCESS,1,6.86,6.86,8,686,60.0567,template[0]@template,958,,"{""final_survivor"":5,""elapsed_s"":60.056,""arms"":{""0"":[""template"",""floor"",6.86],""1"":[""mm"",""dropped:r1"",8.16],""2"":[""mm"",""dropped:r3"",7.47],""3"":[""mm"",""dropped:r1"",8.18],""4"":[""mm"",""dropped:r1"",8.9],""5"":[""cuthill"",""final"",7.4],""6"":[""clmm"",""dropped:r2"",7.8],""7"":[""clmm-core"",""dropped:r2"",7.51]}}"
Z12,100,0.2,102,0,bestof8-seq,SUCCESS,1,7.63,7.21,13,763,59.7871,mm[run4],958,,"{""per_run_s"":7.5,""accs"":[7.75,7.98,7.72,7.83,7.63,7.73,7.82,7.87]}"
Z12,100,0.2,102,0,bestof8-par,SUCCESS,1,7.34,7.02,12,734,14.3276,mm[run0],958,,"{""per_run_s"":60.0,""accs"":[7.34,7.51,7.49,7.83,7.58,7.51,7.72,7.42],""used_s"":[14.3,12.5,12.6,6.4,10.2,11.4,10.1,14.2]}"
Z12,100,0.2,102,0,race8-par,SUCCESS,1,6.86,6.86,8,686,60.0329,template[0]@template,958,,"{""final_survivor"":5,""elapsed_s"":60.032,""arms"":{""0"":[""template"",""floor"",6.86],""1"":[""mm"",""dropped:r1"",8.16],""2"":[""mm"",""dropped:r2"",7.61],""3"":[""mm"",""dropped:r1"",8.18],""4"":[""mm"",""dropped:r1"",9.39],""5"":[""cuthill"",""final"",7.11],""6"":[""clmm"",""dropped:r2"",7.8],""7"":[""clmm-core"",""dropped:r3"",7.51]}}"
Z12,100,0.2,102,1,race8-seq,SUCCESS,1,6.86,6.86,8,686,60.3419,template[0]@template,958,,"{""final_survivor"":7,""elapsed_s"":60.342,""arms"":{""0"":[""template"",""floor"",6.86],""1"":[""mm"",""dropped:r1"",8.92],""2"":[""mm"",""dropped:r2"",7.76],""3"":[""mm"",""dropped:r1"",8.53],""4"":[""mm"",""dropped:r1"",8.52],""5"":[""cuthill"",""dropped:r3"",7.72],""6"":[""clmm"",""dropped:r2"",7.9],""7"":[""clmm-core"",""final"",6.98]}}"
Z12,100,0.2,102,1,bestof8-seq,SUCCESS,1,7.29,6.93,12,729,60.1583,mm[run5],958,,"{""per_run_s"":7.5,""accs"":[7.69,7.92,7.76,7.86,7.35,7.29,7.63,8.19]}"
Z12,100,0.2,102,1,bestof8-par,SUCCESS,1,7.18,6.94,12,718,13.8466,mm[run5],958,,"{""per_run_s"":60.0,""accs"":[7.69,7.81,7.52,7.54,7.25,7.18,7.63,7.65],""used_s"":[10.5,11.9,9.8,13.2,9.9,13.8,9.2,12.4]}"
Z12,100,0.2,102,1,race8-par,SUCCESS,1,6.86,6.86,8,686,60.29,template[0]@template,958,,"{""final_survivor"":7,""elapsed_s"":60.289,""arms"":{""0"":[""template"",""floor"",6.86],""1"":[""mm"",""dropped:r1"",8.92],""2"":[""mm"",""dropped:r2"",7.76],""3"":[""mm"",""dropped:r1"",8.53],""4"":[""mm"",""dropped:r1"",8.6],""5"":[""cuthill"",""dropped:r3"",7.44],""6"":[""clmm"",""dropped:r2"",7.9],""7"":[""clmm-core"",""final"",6.91]}}"
Z12,100,0.2,102,2,race8-seq,SUCCESS,1,6.86,6.86,8,686,60.3026,template[0]@template,958,,"{""final_survivor"":7,""elapsed_s"":60.302,""arms"":{""0"":[""template"",""floor"",6.86],""1"":[""mm"",""dropped:r2"",7.71],""2"":[""mm"",""dropped:r1"",8.46],""3"":[""mm"",""dropped:r3"",7.51],""4"":[""mm"",""dropped:r1"",8.32],""5"":[""cuthill"",""dropped:r1"",8.31],""6"":[""clmm"",""dropped:r2"",7.92],""7"":[""clmm-core"",""final"",6.95]}}"
Z12,100,0.2,102,2,bestof8-seq,SUCCESS,1,7.32,6.96,12,732,57.8981,mm[run3],958,,"{""per_run_s"":7.5,""accs"":[7.66,7.99,8.16,7.32,7.76,8.1,8.02,7.61]}"
Z12,100,0.2,102,2,bestof8-par,SUCCESS,1,7.19,6.99,11,719,19.8626,mm[run3],958,,"{""per_run_s"":60.0,""accs"":[7.62,7.99,7.54,7.19,7.76,7.76,8.02,7.59],""used_s"":[10.1,6.6,19.8,19.4,5.9,13.4,10.4,11.3]}"
Z12,100,0.2,102,2,race8-par,SUCCESS,1,6.86,6.86,8,686,60.3192,template[0]@template,958,,"{""final_survivor"":7,""elapsed_s"":60.319,""arms"":{""0"":[""template"",""floor"",6.86],""1"":[""mm"",""dropped:r2"",7.71],""2"":[""mm"",""dropped:r1"",8.46],""3"":[""mm"",""dropped:r3"",7.43],""4"":[""mm"",""dropped:r1"",8.32],""5"":[""cuthill"",""dropped:r1"",8.31],""6"":[""clmm"",""dropped:r2"",7.92],""7"":[""clmm-core"",""final"",6.93]}}"
Z12,100,0.2,102,3,race8-seq,SUCCESS,1,6.86,6.86,8,686,60.0701,template[0]@template,958,,"{""final_survivor"":2,""elapsed_s"":60.07,""arms"":{""0"":[""template"",""floor"",6.86],""1"":[""mm"",""dropped:r1"",8.05],""2"":[""mm"",""final"",7.3],""3"":[""mm"",""dropped:r1"",8.14],""4"":[""mm"",""dropped:r1"",8.28],""5"":[""cuthill"",""dropped:r2"",7.54],""6"":[""clmm"",""dropped:r2"",7.83],""7"":[""clmm-core"",""dropped:r3"",7.49]}}"
Z12,100,0.2,102,3,bestof8-seq,SUCCESS,1,7.42,7.08,12,742,60.1508,mm[run5],958,,"{""per_run_s"":7.5,""accs"":[7.51,7.53,7.69,7.71,7.86,7.42,7.99,8.4]}"
Z12,100,0.2,102,3,bestof8-par,SUCCESS,1,6.99,6.76,11,699,20.3284,mm[run0],958,,"{""per_run_s"":60.0,""accs"":[6.99,7.23,7.42,7.71,7.61,7.29,7.99,7.18],""used_s"":[14.1,13.4,13.2,9.4,12.5,12.1,8.2,20.3]}"
Z12,100,0.2,102,3,race8-par,SUCCESS,1,6.86,6.86,8,686,60.1966,template[0]@template,958,,"{""final_survivor"":2,""elapsed_s"":60.196,""arms"":{""0"":[""template"",""floor"",6.86],""1"":[""mm"",""dropped:r1"",8.05],""2"":[""mm"",""final"",7.11],""3"":[""mm"",""dropped:r1"",8.14],""4"":[""mm"",""dropped:r1"",8.28],""5"":[""cuthill"",""dropped:r2"",7.79],""6"":[""clmm"",""dropped:r2"",7.83],""7"":[""clmm-core"",""dropped:r3"",7.48]}}"
Z12,100,0.2,102,4,race8-seq,SUCCESS,1,6.86,6.86,8,686,60.1444,template[0]@template,958,,"{""final_survivor"":7,""elapsed_s"":60.144,""arms"":{""0"":[""template"",""floor"",6.86],""1"":[""mm"",""dropped:r1"",8.86],""2"":[""mm"",""dropped:r1"",8.62],""3"":[""mm"",""dropped:r1"",9.12],""4"":[""mm"",""dropped:r2"",7.84],""5"":[""cuthill"",""dropped:r3"",7.76],""6"":[""clmm"",""dropped:r2"",7.83],""7"":[""clmm-core"",""final"",7.42]}}"
Z12,100,0.2,102,4,bestof8-seq,SUCCESS,1,7.74,7.32,13,774,60.134,mm[run3],958,,"{""per_run_s"":7.5,""accs"":[8.17,7.92,8.14,7.74,7.97,8.0,8.11,8.11]}"
Z12,100,0.2,102,4,bestof8-par,SUCCESS,1,7.31,7.03,12,731,17.6656,mm[run6],958,,"{""per_run_s"":60.0,""accs"":[8.17,7.77,8.14,7.74,8.12,7.74,7.31,7.35],""used_s"":[8.2,11.2,8.6,10.0,10.3,13.5,13.2,17.6]}"
Z12,100,0.2,102,4,race8-par,SUCCESS,1,6.86,6.86,8,686,60.2044,template[0]@template,958,,"{""final_survivor"":7,""elapsed_s"":60.204,""arms"":{""0"":[""template"",""floor"",6.86],""1"":[""mm"",""dropped:r1"",8.86],""2"":[""mm"",""dropped:r1"",8.62],""3"":[""mm"",""dropped:r1"",9.12],""4"":[""mm"",""dropped:r2"",7.84],""5"":[""cuthill"",""dropped:r3"",7.76],""6"":[""clmm"",""dropped:r2"",7.83],""7"":[""clmm-core"",""final"",7.06]}}"
Z12,100,0.2,103,0,race8-seq,SUCCESS,1,6.9,6.9,8,690,60.2948,template[0]@template,971,,"{""final_survivor"":7,""elapsed_s"":60.294,""arms"":{""0"":[""template"",""floor"",6.9],""1"":[""mm"",""dropped:r2"",7.78],""2"":[""mm"",""dropped:r1"",8.91],""3"":[""mm"",""dropped:r1"",9.19],""4"":[""mm"",""dropped:r1"",8.34],""5"":[""cuthill"",""dropped:r3"",7.58],""6"":[""clmm"",""dropped:r2"",7.83],""7"":[""clmm-core"",""final"",7.45]}}"
Z12,100,0.2,103,0,bestof8-seq,SUCCESS,1,7.67,7.28,12,767,60.0517,mm[run5],971,,"{""per_run_s"":7.5,""accs"":[8.15,8.02,7.88,7.76,8.32,7.67,8.09,7.81]}"
Z12,100,0.2,103,0,bestof8-par,SUCCESS,1,7.39,7.03,12,739,15.075,mm[run0],971,,"{""per_run_s"":60.0,""accs"":[7.39,8.02,7.78,7.53,7.93,7.5,7.79,7.47],""used_s"":[13.0,7.8,10.3,15.1,12.1,10.7,11.1,10.1]}"
Z12,100,0.2,103,0,race8-par,SUCCESS,1,6.9,6.9,8,690,60.1368,template[0]@template,971,,"{""final_survivor"":7,""elapsed_s"":60.136,""arms"":{""0"":[""template"",""floor"",6.9],""1"":[""mm"",""dropped:r1"",8.8],""2"":[""mm"",""dropped:r1"",8.91],""3"":[""mm"",""dropped:r1"",9.19],""4"":[""mm"",""dropped:r2"",8.02],""5"":[""cuthill"",""dropped:r3"",7.57],""6"":[""clmm"",""dropped:r2"",7.83],""7"":[""clmm-core"",""final"",7.34]}}"
Z12,100,0.2,103,1,race8-seq,SUCCESS,1,6.9,6.9,8,690,60.0854,template[0]@template,971,,"{""final_survivor"":7,""elapsed_s"":60.085,""arms"":{""0"":[""template"",""floor"",6.9],""1"":[""mm"",""dropped:r2"",8.02],""2"":[""mm"",""dropped:r1"",8.7],""3"":[""mm"",""dropped:r2"",8.01],""4"":[""mm"",""dropped:r1"",8.82],""5"":[""cuthill"",""dropped:r1"",8.88],""6"":[""clmm"",""dropped:r3"",7.87],""7"":[""clmm-core"",""final"",7.43]}}"
Z12,100,0.2,103,1,bestof8-seq,SUCCESS,1,7.76,7.44,12,776,60.1177,mm[run6],971,,"{""per_run_s"":7.5,""accs"":[7.93,7.95,8.09,8.18,7.96,8.1,7.76,8.28]}"
Z12,100,0.2,103,1,bestof8-par,SUCCESS,1,7.21,6.91,11,721,21.0477,mm[run5],971,,"{""per_run_s"":60.0,""accs"":[7.93,7.67,7.74,8.18,7.69,7.21,7.76,7.72],""used_s"":[9.2,10.6,12.5,9.5,10.7,21.0,8.8,15.3]}"
Z12,100,0.2,103,1,race8-par,SUCCESS,1,6.9,6.9,8,690,60.3089,template[0]@template,971,,"{""final_survivor"":7,""elapsed_s"":60.308,""arms"":{""0"":[""template"",""floor"",6.9],""1"":[""mm"",""dropped:r2"",8.02],""2"":[""mm"",""dropped:r1"",8.7],""3"":[""mm"",""dropped:r2"",8.01],""4"":[""mm"",""dropped:r1"",8.82],""5"":[""cuthill"",""dropped:r1"",8.88],""6"":[""clmm"",""dropped:r3"",7.85],""7"":[""clmm-core"",""final"",7.38]}}"
Z12,100,0.2,103,2,race8-seq,SUCCESS,1,6.9,6.9,8,690,60.1476,template[0]@template,971,,"{""final_survivor"":7,""elapsed_s"":60.147,""arms"":{""0"":[""template"",""floor"",6.9],""1"":[""mm"",""dropped:r1"",9.35],""2"":[""mm"",""dropped:r1"",8.17],""3"":[""mm"",""dropped:r1"",8.35],""4"":[""mm"",""dropped:r2"",7.83],""5"":[""cuthill"",""dropped:r3"",7.55],""6"":[""clmm"",""dropped:r2"",7.94],""7"":[""clmm-core"",""final"",7.43]}}"
Z12,100,0.2,103,2,bestof8-seq,SUCCESS,1,7.87,7.46,13,787,60.1206,mm[run3],971,,"{""per_run_s"":7.5,""accs"":[8.17,8.08,8.2,7.87,8.11,8.13,8.13,8.31]}"
Z12,100,0.2,103,2,bestof8-par,SUCCESS,1,7.27,6.86,12,727,17.3855,mm[run2],971,,"{""per_run_s"":60.0,""accs"":[8.24,7.74,7.27,7.46,8.11,7.85,7.42,8.31],""used_s"":[10.0,15.9,17.4,11.0,9.5,11.1,13.9,7.9]}"
Z12,100,0.2,103,2,race8-par,SUCCESS,1,6.9,6.9,8,690,60.2487,template[0]@template,971,,"{""final_survivor"":7,""elapsed_s"":60.248,""arms"":{""0"":[""template"",""floor"",6.9],""1"":[""mm"",""dropped:r1"",9.35],""2"":[""mm"",""dropped:r2"",7.78],""3"":[""mm"",""dropped:r1"",8.35],""4"":[""mm"",""dropped:r1"",8.45],""5"":[""cuthill"",""dropped:r3"",7.54],""6"":[""clmm"",""dropped:r2"",7.94],""7"":[""clmm-core"",""final"",7.08]}}"
Z12,100,0.2,103,3,race8-seq,SUCCESS,1,6.9,6.9,8,690,60.2521,template[0]@template,971,,"{""final_survivor"":7,""elapsed_s"":60.252,""arms"":{""0"":[""template"",""floor"",6.9],""1"":[""mm"",""dropped:r2"",7.96],""2"":[""mm"",""dropped:r1"",8.8],""3"":[""mm"",""dropped:r3"",7.87],""4"":[""mm"",""dropped:r1"",8.61],""5"":[""cuthill"",""dropped:r1"",8.48],""6"":[""clmm"",""dropped:r2"",7.87],""7"":[""clmm-core"",""final"",7.42]}}"
Z12,100,0.2,103,3,bestof8-seq,SUCCESS,1,7.71,7.35,13,771,60.1014,mm[run1],971,,"{""per_run_s"":7.5,""accs"":[8.09,7.71,7.75,8.25,8.21,8.04,7.77,7.74]}"
Z12,100,0.2,103,3,bestof8-par,SUCCESS,1,7.06,6.75,11,706,23.0194,mm[run3],971,,"{""per_run_s"":60.0,""accs"":[8.09,7.61,7.75,7.06,7.43,8.04,7.63,7.41],""used_s"":[6.9,13.8,8.3,23.0,16.7,8.8,10.0,12.8]}"
Z12,100,0.2,103,3,race8-par,SUCCESS,1,6.9,6.9,8,690,60.4109,template[0]@template,971,,"{""final_survivor"":7,""elapsed_s"":60.41,""arms"":{""0"":[""template"",""floor"",6.9],""1"":[""mm"",""dropped:r2"",7.96],""2"":[""mm"",""dropped:r1"",8.8],""3"":[""mm"",""dropped:r3"",7.66],""4"":[""mm"",""dropped:r1"",8.48],""5"":[""cuthill"",""dropped:r1"",8.48],""6"":[""clmm"",""dropped:r2"",7.87],""7"":[""clmm-core"",""final"",7.32]}}"
Z12,100,0.2,103,4,race8-seq,SUCCESS,1,6.9,6.9,8,690,60.0596,template[0]@template,971,,"{""final_survivor"":7,""elapsed_s"":60.059,""arms"":{""0"":[""template"",""floor"",6.9],""1"":[""mm"",""dropped:r1"",8.67],""2"":[""mm"",""dropped:r1"",8.78],""3"":[""mm"",""dropped:r1"",9.55],""4"":[""mm"",""dropped:r2"",8.07],""5"":[""cuthill"",""dropped:r2"",7.98],""6"":[""clmm"",""dropped:r3"",7.81],""7"":[""clmm-core"",""final"",7.44]}}"
Z12,100,0.2,103,4,bestof8-seq,SUCCESS,1,7.7,7.16,13,770,60.1699,mm[run3],971,,"{""per_run_s"":7.5,""accs"":[8.19,8.28,8.34,7.7,8.01,8.16,7.76,8.58]}"
Z12,100,0.2,103,4,bestof8-par,SUCCESS,1,7.18,6.87,12,718,23.3313,mm[run3],971,,"{""per_run_s"":60.0,""accs"":[7.39,8.28,7.45,7.18,7.91,7.51,7.76,8.13],""used_s"":[23.3,9.7,21.6,13.6,11.9,17.3,7.8,14.6]}"
Z12,100,0.2,103,4,race8-par,SUCCESS,1,6.9,6.9,8,690,60.1367,template[0]@template,971,,"{""final_survivor"":7,""elapsed_s"":60.136,""arms"":{""0"":[""template"",""floor"",6.9],""1"":[""mm"",""dropped:r1"",8.67],""2"":[""mm"",""dropped:r1"",8.78],""3"":[""mm"",""dropped:r1"",9.55],""4"":[""mm"",""dropped:r2"",8.07],""5"":[""cuthill"",""dropped:r2"",7.98],""6"":[""clmm"",""dropped:r3"",7.8],""7"":[""clmm-core"",""final"",7.12]}}"
Z12,100,0.2,104,0,race8-seq,SUCCESS,1,6.95,6.95,8,695,60.161,template[0]@template,974,,"{""final_survivor"":7,""elapsed_s"":60.161,""arms"":{""0"":[""template"",""floor"",6.95],""1"":[""mm"",""dropped:r1"",8.25],""2"":[""mm"",""dropped:r1"",8.96],""3"":[""mm"",""dropped:r3"",7.53],""4"":[""mm"",""dropped:r1"",8.36],""5"":[""cuthill"",""dropped:r2"",7.59],""6"":[""clmm"",""dropped:r2"",7.93],""7"":[""clmm-core"",""final"",7.13]}}"
Z12,100,0.2,104,0,bestof8-seq,SUCCESS,1,7.59,7.25,12,759,60.012,mm[run3],974,,"{""per_run_s"":7.5,""accs"":[8.52,7.71,8.16,7.59,7.89,7.62,8.41,8.47]}"
Z12,100,0.2,104,0,bestof8-par,SUCCESS,1,7.34,7.1,12,734,14.6769,mm[run4],974,,"{""per_run_s"":60.0,""accs"":[8.52,7.39,7.67,7.59,7.34,7.59,8.41,7.59],""used_s"":[7.6,13.4,11.9,9.6,12.4,10.9,7.6,14.7]}"
Z12,100,0.2,104,0,race8-par,SUCCESS,1,6.92,6.84,8,692,60.071,clmm-core[7]@final7,974,,"{""final_survivor"":7,""elapsed_s"":60.07,""arms"":{""0"":[""template"",""floor"",6.95],""1"":[""mm"",""dropped:r2"",8.1],""2"":[""mm"",""dropped:r1"",8.96],""3"":[""mm"",""dropped:r1"",8.19],""4"":[""mm"",""dropped:r1"",8.36],""5"":[""cuthill"",""dropped:r3"",7.29],""6"":[""clmm"",""dropped:r2"",7.93],""7"":[""clmm-core"",""final"",6.92]}}"
Z12,100,0.2,104,1,race8-seq,SUCCESS,1,6.95,6.95,8,695,60.2246,template[0]@template,974,,"{""final_survivor"":7,""elapsed_s"":60.224,""arms"":{""0"":[""template"",""floor"",6.95],""1"":[""mm"",""dropped:r1"",9.1],""2"":[""mm"",""dropped:r1"",8.57],""3"":[""mm"",""dropped:r2"",7.8],""4"":[""mm"",""dropped:r1"",8.81],""5"":[""cuthill"",""dropped:r3"",7.45],""6"":[""clmm"",""dropped:r2"",7.85],""7"":[""clmm-core"",""final"",7.42]}}"
