topo,n,p,inst_seed,base_seed,mode,status,success,acl,acl_spur,max_chain,qubits,wall,winner,n_edges,err,arm_meta
Z12,100,0.2,103,3,race9-seq,SUCCESS,1,6.9,6.9,8,690,60.1474,template[0]@template,971,,"{""final_survivor"":7,""elapsed_s"":60.147,""terminal_polish_s"":0.0,""arms"":{""0"":[""template"",""floor"",6.9],""1"":[""mm"",""dropped:r2"",8.38],""2"":[""mm"",""dropped:r1"",8.8],""3"":[""mm"",""survivor"",7.87],""4"":[""mm"",""dropped:r1"",8.48],""5"":[""cuthill"",""dropped:r1"",8.48],""6"":[""clmm"",""dropped:r2"",7.87],""7"":[""clmm-core"",""final"",7.43],""8"":[""mm-beta"",""legalize-failed"",null]}}"
Z12,100,0.2,103,3,race8-par,SUCCESS,1,6.9,6.9,8,690,60.3534,template[0]@template,971,,"{""final_survivor"":7,""elapsed_s"":60.353,""terminal_polish_s"":null,""arms"":{""0"":[""template"",""floor"",6.9],""1"":[""mm"",""dropped:r2"",7.96],""2"":[""mm"",""dropped:r1"",8.87],""3"":[""mm"",""dropped:r3"",7.66],""4"":[""mm"",""dropped:r1"",8.61],""5"":[""cuthill"",""dropped:r1"",8.48],""6"":[""clmm"",""dropped:r2"",7.87],""7"":[""clmm-core"",""final"",7.32]}}"
Z12,100,0.2,103,3,race9-par,SUCCESS,1,6.9,6.9,8,690,60.1506,template[0]@template,971,,"{""final_survivor"":7,""elapsed_s"":60.15,""terminal_polish_s"":0.0,""arms"":{""0"":[""template"",""floor"",6.9],""1"":[""mm"",""dropped:r2"",7.96],""2"":[""mm"",""dropped:r1"",8.87],""3"":[""mm"",""dropped:r2"",8.18],""4"":[""mm"",""dropped:r1"",8.61],""5"":[""cuthill"",""dropped:r1"",8.48],""6"":[""clmm"",""dropped:r3"",7.87],""7"":[""clmm-core"",""final"",7.35],""8"":[""mm-beta"",""legalize-failed"",null]}}"
Z12,100,0.2,103,4,race8-seq,SUCCESS,1,6.9,6.9,8,690,60.2182,template[0]@template,971,,"{""final_survivor"":7,""elapsed_s"":60.218,""terminal_polish_s"":null,""arms"":{""0"":[""template"",""floor"",6.9],""1"":[""mm"",""dropped:r1"",8.67],""2"":[""mm"",""dropped:r1"",8.78],""3"":[""mm"",""dropped:r1"",8.81],""4"":[""mm"",""dropped:r2"",7.92],""5"":[""cuthill"",""dropped:r3"",7.8],""6"":[""clmm"",""dropped:r2"",7.81],""7"":[""clmm-core"",""final"",7.44]}}"
Z12,100,0.2,103,4,race9-seq,SUCCESS,1,6.9,6.9,8,690,60.0523,template[0]@template,971,,"{""final_survivor"":7,""elapsed_s"":60.052,""terminal_polish_s"":0.0,""arms"":{""0"":[""template"",""floor"",6.9],""1"":[""mm"",""dropped:r1"",8.67],""2"":[""mm"",""dropped:r1"",8.78],""3"":[""mm"",""dropped:r1"",8.81],""4"":[""mm"",""dropped:r2"",8.35],""5"":[""cuthill"",""survivor"",7.8],""6"":[""clmm"",""dropped:r2"",7.81],""7"":[""clmm-core"",""final"",7.45],""8"":[""mm-beta"",""legalize-failed"",null]}}"
Z12,100,0.2,103,4,race8-par,SUCCESS,1,6.9,6.9,8,690,60.2761,template[0]@template,971,,"{""final_survivor"":7,""elapsed_s"":60.275,""terminal_polish_s"":null,""arms"":{""0"":[""template"",""floor"",6.9],""1"":[""mm"",""dropped:r2"",8.31],""2"":[""mm"",""dropped:r1"",8.78],""3"":[""mm"",""dropped:r1"",9.55],""4"":[""mm"",""dropped:r1"",8.67],""5"":[""cuthill"",""dropped:r2"",7.98],""6"":[""clmm"",""dropped:r3"",7.8],""7"":[""clmm-core"",""final"",7.12]}}"
Z12,100,0.2,103,4,race9-par,SUCCESS,1,6.9,6.9,8,690,60.257,template[0]@template,971,,"{""final_survivor"":7,""elapsed_s"":60.256,""terminal_polish_s"":0.0,""arms"":{""0"":[""template"",""floor"",6.9],""1"":[""mm"",""dropped:r2"",8.31],""2"":[""mm"",""dropped:r1"",8.78],""3"":[""mm"",""dropped:r1"",9.55],""4"":[""mm"",""dropped:r1"",8.67],""5"":[""cuthill"",""dropped:r2"",7.98],""6"":[""clmm"",""dropped:r3"",7.8],""7"":[""clmm-core"",""final"",7.12],""8"":[""mm-beta"",""legalize-failed"",null]}}"
Z12,100,0.2,104,0,race8-seq,SUCCESS,1,6.95,6.95,8,695,60.0854,template[0]@template,974,,"{""final_survivor"":7,""elapsed_s"":60.085,""terminal_polish_s"":null,""arms"":{""0"":[""template"",""floor"",6.95],""1"":[""mm"",""dropped:r2"",8.1],""2"":[""mm"",""dropped:r1"",8.96],""3"":[""mm"",""dropped:r1"",8.19],""4"":[""mm"",""dropped:r1"",8.36],""5"":[""cuthill"",""dropped:r3"",7.69],""6"":[""clmm"",""dropped:r2"",7.93],""7"":[""clmm-core"",""final"",7.13]}}"
Z12,100,0.2,104,0,race9-seq,SUCCESS,1,6.95,6.95,8,695,60.161,template[0]@template,974,,"{""final_survivor"":7,""elapsed_s"":60.16,""terminal_polish_s"":0.0,""arms"":{""0"":[""template"",""floor"",6.95],""1"":[""mm"",""dropped:r2"",8.16],""2"":[""mm"",""dropped:r1"",8.96],""3"":[""mm"",""dropped:r1"",8.19],""4"":[""mm"",""dropped:r1"",8.36],""5"":[""cuthill"",""survivor"",7.69],""6"":[""clmm"",""dropped:r2"",7.93],""7"":[""clmm-core"",""final"",7.13],""8"":[""mm-beta"",""legalize-failed"",null]}}"
Z12,100,0.2,104,0,race8-par,SUCCESS,1,6.92,6.84,8,692,60.0426,clmm-core[7]@final7,974,,"{""final_survivor"":7,""elapsed_s"":60.042,""terminal_polish_s"":null,""arms"":{""0"":[""template"",""floor"",6.95],""1"":[""mm"",""dropped:r1"",8.46],""2"":[""mm"",""dropped:r1"",8.96],""3"":[""mm"",""dropped:r3"",7.37],""4"":[""mm"",""dropped:r1"",8.65],""5"":[""cuthill"",""dropped:r2"",7.59],""6"":[""clmm"",""dropped:r2"",7.93],""7"":[""clmm-core"",""final"",6.92]}}"
Z12,100,0.2,104,0,race9-par,SUCCESS,1,6.92,6.84,8,692,60.1226,clmm-core[7]@final7,974,,"{""final_survivor"":7,""elapsed_s"":60.122,""terminal_polish_s"":0.0,""arms"":{""0"":[""template"",""floor"",6.95],""1"":[""mm"",""dropped:r1"",8.46],""2"":[""mm"",""dropped:r1"",8.65],""3"":[""mm"",""dropped:r3"",7.37],""4"":[""mm"",""dropped:r1"",8.65],""5"":[""cuthill"",""dropped:r2"",7.59],""6"":[""clmm"",""dropped:r2"",7.93],""7"":[""clmm-core"",""final"",6.92],""8"":[""mm-beta"",""legalize-failed"",null]}}"
Z12,100,0.2,104,2,race8-seq,SUCCESS,1,6.91,6.82,8,691,60.2585,clmm[6]@q1,974,,"{""final_survivor"":6,""elapsed_s"":60.258,""terminal_polish_s"":null,""arms"":{""0"":[""template"",""floor"",6.95],""1"":[""mm"",""dropped:r1"",8.55],""2"":[""mm"",""dropped:r2"",7.79],""3"":[""mm"",""dropped:r1"",8.46],""4"":[""mm"",""dropped:r1"",8.98],""5"":[""cuthill"",""dropped:r2"",7.58],""6"":[""clmm"",""final"",6.91],""7"":[""clmm-core"",""dropped:r3"",7.36]}}"
Z12,100,0.2,104,2,race9-seq,SUCCESS,1,6.91,6.82,8,691,60.1143,clmm[6]@q1,974,,"{""final_survivor"":6,""elapsed_s"":60.114,""terminal_polish_s"":0.0,""arms"":{""0"":[""template"",""floor"",6.95],""1"":[""mm"",""dropped:r1"",8.51],""2"":[""mm"",""dropped:r2"",8.28],""3"":[""mm"",""dropped:r1"",8.46],""4"":[""mm"",""dropped:r1"",8.98],""5"":[""cuthill"",""dropped:r2"",7.58],""6"":[""clmm"",""final"",6.91],""7"":[""clmm-core"",""survivor"",7.36],""8"":[""mm-beta"",""legalize-failed"",null]}}"
Z12,100,0.2,104,2,race8-par,SUCCESS,1,6.93,6.86,8,693,60.1283,clmm[6]@final2,974,,"{""final_survivor"":6,""elapsed_s"":60.128,""terminal_polish_s"":null,""arms"":{""0"":[""template"",""floor"",6.95],""1"":[""mm"",""dropped:r1"",8.71],""2"":[""mm"",""dropped:r2"",7.79],""3"":[""mm"",""dropped:r1"",8.97],""4"":[""mm"",""dropped:r1"",8.98],""5"":[""cuthill"",""dropped:r2"",7.58],""6"":[""clmm"",""final"",6.93],""7"":[""clmm-core"",""dropped:r3"",7.36]}}"
Z12,100,0.2,104,2,race9-par,SUCCESS,1,6.88,6.81,8,688,60.0376,clmm[6]@final6,974,,"{""final_survivor"":6,""elapsed_s"":60.037,""terminal_polish_s"":0.0,""arms"":{""0"":[""template"",""floor"",6.95],""1"":[""mm"",""dropped:r1"",8.51],""2"":[""mm"",""dropped:r2"",7.79],""3"":[""mm"",""dropped:r1"",8.97],""4"":[""mm"",""dropped:r1"",8.98],""5"":[""cuthill"",""dropped:r2"",7.58],""6"":[""clmm"",""final"",6.88],""7"":[""clmm-core"",""dropped:r3"",7.36],""8"":[""mm-beta"",""legalize-failed"",null]}}"
Z12,100,0.2,104,3,race8-seq,SUCCESS,1,6.95,6.95,8,695,60.0367,template[0]@template,974,,"{""final_survivor"":7,""elapsed_s"":60.036,""terminal_polish_s"":null,""arms"":{""0"":[""template"",""floor"",6.95],""1"":[""mm"",""dropped:r1"",8.63],""2"":[""mm"",""dropped:r1"",9.02],""3"":[""mm"",""dropped:r3"",7.55],""4"":[""mm"",""dropped:r1"",8.12],""5"":[""cuthill"",""dropped:r2"",7.72],""6"":[""clmm"",""dropped:r2"",7.87],""7"":[""clmm-core"",""final"",7.44]}}"
Z12,100,0.2,104,3,race9-seq,SUCCESS,1,6.95,6.95,8,695,60.0686,template[0]@template,974,,"{""final_survivor"":7,""elapsed_s"":60.068,""terminal_polish_s"":0.0,""arms"":{""0"":[""template"",""floor"",6.95],""1"":[""mm"",""dropped:r1"",8.63],""2"":[""mm"",""dropped:r1"",9.02],""3"":[""mm"",""dropped:r2"",8.01],""4"":[""mm"",""dropped:r1"",8.12],""5"":[""cuthill"",""survivor"",7.72],""6"":[""clmm"",""dropped:r2"",7.87],""7"":[""clmm-core"",""final"",7.45],""8"":[""mm-beta"",""legalize-failed"",null]}}"
Z12,100,0.2,104,3,race8-par,SUCCESS,1,6.95,6.95,8,695,60.0604,template[0]@template,974,,"{""final_survivor"":7,""elapsed_s"":60.06,""terminal_polish_s"":null,""arms"":{""0"":[""template"",""floor"",6.95],""1"":[""mm"",""dropped:r1"",8.63],""2"":[""mm"",""dropped:r1"",9.02],""3"":[""mm"",""dropped:r1"",8.36],""4"":[""mm"",""dropped:r3"",7.55],""5"":[""cuthill"",""dropped:r2"",7.82],""6"":[""clmm"",""dropped:r2"",7.87],""7"":[""clmm-core"",""final"",7.36]}}"
Z12,100,0.2,104,3,race9-par,SUCCESS,1,6.95,6.95,8,695,60.2086,template[0]@template,974,,"{""final_survivor"":7,""elapsed_s"":60.208,""terminal_polish_s"":0.0,""arms"":{""0"":[""template"",""floor"",6.95],""1"":[""mm"",""dropped:r1"",8.63],""2"":[""mm"",""dropped:r1"",9.02],""3"":[""mm"",""dropped:r3"",7.8],""4"":[""mm"",""dropped:r1"",8.12],""5"":[""cuthill"",""dropped:r2"",7.82],""6"":[""clmm"",""dropped:r2"",7.87],""7"":[""clmm-core"",""final"",7.36],""8"":[""mm-beta"",""legalize-failed"",null]}}"
Z12,100,0.2,104,1,race8-seq,SUCCESS,1,6.95,6.95,8,695,60.2762,template[0]@template,974,,"{""final_survivor"":7,""elapsed_s"":60.276,""terminal_polish_s"":null,""arms"":{""0"":[""template"",""floor"",6.95],""1"":[""mm"",""dropped:r1"",9.1],""2"":[""mm"",""dropped:r1"",8.57],""3"":[""mm"",""dropped:r2"",7.8],""4"":[""mm"",""dropped:r1"",8.81],""5"":[""cuthill"",""dropped:r3"",7.45],""6"":[""clmm"",""dropped:r2"",7.85],""7"":[""clmm-core"",""final"",7.42]}}"
Z12,100,0.2,104,1,race9-seq,SUCCESS,1,6.95,6.95,8,695,60.1336,template[0]@template,974,,"{""final_survivor"":7,""elapsed_s"":60.133,""terminal_polish_s"":0.0,""arms"":{""0"":[""template"",""floor"",6.95],""1"":[""mm"",""dropped:r1"",9.1],""2"":[""mm"",""dropped:r1"",8.57],""3"":[""mm"",""dropped:r2"",7.86],""4"":[""mm"",""dropped:r1"",8.81],""5"":[""cuthill"",""survivor"",7.45],""6"":[""clmm"",""dropped:r2"",7.85],""7"":[""clmm-core"",""final"",7.42],""8"":[""mm-beta"",""legalize-failed"",null]}}"
Z12,100,0.2,104,1,race8-par,SUCCESS,1,6.95,6.95,8,695,60.1716,template[0]@template,974,,"{""final_survivor"":7,""elapsed_s"":60.171,""terminal_polish_s"":null,""arms"":{""0"":[""template"",""floor"",6.95],""1"":[""mm"",""dropped:r1"",9.1],""2"":[""mm"",""dropped:r2"",8.02],""3"":[""mm"",""dropped:r1"",8.64],""4"":[""mm"",""dropped:r1"",8.81],""5"":[""cuthill"",""dropped:r3"",7.46],""6"":[""clmm"",""dropped:r2"",7.85],""7"":[""clmm-core"",""final"",7.16]}}"
Z12,100,0.2,104,1,race9-par,SUCCESS,1,6.95,6.95,8,695,60.199,template[0]@template,974,,"{""final_survivor"":5,""elapsed_s"":60.198,""terminal_polish_s"":0.0,""arms"":{""0"":[""template"",""floor"",6.95],""1"":[""mm"",""dropped:r1"",9.1],""2"":[""mm"",""dropped:r2"",8.0],""3"":[""mm"",""dropped:r1"",8.64],""4"":[""mm"",""dropped:r1"",8.81],""5"":[""cuthill"",""final"",7.2],""6"":[""clmm"",""dropped:r2"",7.85],""7"":[""clmm-core"",""dropped:r3"",7.42],""8"":[""mm-beta"",""legalize-failed"",null]}}"
Z12,100,0.2,104,4,race8-seq,SUCCESS,1,6.95,6.95,8,695,60.0606,template[0]@template,974,,"{""final_survivor"":7,""elapsed_s"":60.06,""terminal_polish_s"":null,""arms"":{""0"":[""template"",""floor"",6.95],""1"":[""mm"",""dropped:r1"",8.59],""2"":[""mm"",""dropped:r1"",9.27],""3"":[""mm"",""dropped:r2"",7.99],""4"":[""mm"",""dropped:r1"",8.43],""5"":[""cuthill"",""dropped:r3"",7.62],""6"":[""clmm"",""dropped:r2"",7.89],""7"":[""clmm-core"",""final"",7.39]}}"
Z12,100,0.2,104,4,race9-seq,SUCCESS,1,6.95,6.95,8,695,60.2184,template[0]@template,974,,"{""final_survivor"":7,""elapsed_s"":60.218,""terminal_polish_s"":0.0,""arms"":{""0"":[""template"",""floor"",6.95],""1"":[""mm"",""dropped:r1"",8.59],""2"":[""mm"",""dropped:r1"",9.27],""3"":[""mm"",""dropped:r2"",7.97],""4"":[""mm"",""dropped:r1"",8.43],""5"":[""cuthill"",""survivor"",7.62],""6"":[""clmm"",""dropped:r2"",7.89],""7"":[""clmm-core"",""final"",7.42],""8"":[""mm-beta"",""legalize-failed"",null]}}"
Z12,100,0.2,104,4,race8-par,SUCCESS,1,6.91,6.63,11,691,60.0588,cuthill[5]@final8,974,,"{""final_survivor"":5,""elapsed_s"":60.058,""terminal_polish_s"":null,""arms"":{""0"":[""template"",""floor"",6.95],""1"":[""mm"",""dropped:r1"",8.65],""2"":[""mm"",""dropped:r1"",9.27],""3"":[""mm"",""dropped:r2"",8.23],""4"":[""mm"",""dropped:r1"",8.58],""5"":[""cuthill"",""final"",6.91],""6"":[""clmm"",""dropped:r2"",7.89],""7"":[""clmm-core"",""dropped:r3"",7.39]}}"
Z12,100,0.2,104,4,race9-par,SUCCESS,1,6.95,6.95,8,695,60.2095,template[0]@template,974,,"{""final_survivor"":5,""elapsed_s"":60.209,""terminal_polish_s"":0.0,""arms"":{""0"":[""template"",""floor"",6.95],""1"":[""mm"",""dropped:r1"",8.65],""2"":[""mm"",""dropped:r1"",9.27],""3"":[""mm"",""dropped:r2"",7.86],""4"":[""mm"",""dropped:r1"",8.58],""5"":[""cuthill"",""final"",6.98],""6"":[""clmm"",""dropped:r2"",7.89],""7"":[""clmm-core"",""dropped:r3"",7.39],""8"":[""mm-beta"",""legalize-failed"",null]}}"
Z12,100,0.2,105,1,race8-seq,SUCCESS,1,7.05,7.05,8,705,60.1624,template[0]@template,978,,"{""final_survivor"":7,""elapsed_s"":60.162,""terminal_polish_s"":null,""arms"":{""0"":[""template"",""floor"",7.05],""1"":[""mm"",""dropped:r1"",8.56],""2"":[""mm"",""dropped:r1"",8.85],""3"":[""mm"",""dropped:r1"",9.61],""4"":[""mm"",""dropped:r2"",8.08],""5"":[""cuthill"",""dropped:r3"",7.34],""6"":[""clmm"",""dropped:r2"",7.83],""7"":[""clmm-core"",""final"",7.31]}}"
Z12,100,0.2,105,1,race9-seq,SUCCESS,1,7.05,7.05,8,705,60.0503,template[0]@template,978,,"{""final_survivor"":7,""elapsed_s"":60.05,""terminal_polish_s"":0.0,""arms"":{""0"":[""template"",""floor"",7.05],""1"":[""mm"",""dropped:r1"",8.56],""2"":[""mm"",""dropped:r1"",8.85],""3"":[""mm"",""dropped:r1"",9.61],""4"":[""mm"",""dropped:r2"",8.51],""5"":[""cuthill"",""survivor"",7.34],""6"":[""clmm"",""dropped:r2"",7.83],""7"":[""clmm-core"",""final"",7.31],""8"":[""mm-beta"",""legalize-failed"",null]}}"
Z12,100,0.2,105,1,race8-par,SUCCESS,1,7.05,7.05,8,705,60.0934,template[0]@template,978,,"{""final_survivor"":7,""elapsed_s"":60.093,""terminal_polish_s"":null,""arms"":{""0"":[""template"",""floor"",7.05],""1"":[""mm"",""dropped:r1"",8.68],""2"":[""mm"",""dropped:r1"",8.81],""3"":[""mm"",""dropped:r1"",9.61],""4"":[""mm"",""dropped:r2"",8.08],""5"":[""cuthill"",""dropped:r3"",7.33],""6"":[""clmm"",""dropped:r2"",7.83],""7"":[""clmm-core"",""final"",7.09]}}"
Z12,100,0.2,105,1,race9-par,SUCCESS,1,7.05,7.05,8,705,60.0944,template[0]@template,978,,"{""final_survivor"":5,""elapsed_s"":60.094,""terminal_polish_s"":0.0,""arms"":{""0"":[""template"",""floor"",7.05],""1"":[""mm"",""dropped:r1"",8.68],""2"":[""mm"",""dropped:r1"",8.85],""3"":[""mm"",""dropped:r1"",9.61],""4"":[""mm"",""dropped:r2"",8.08],""5"":[""cuthill"",""final"",7.08],""6"":[""clmm"",""dropped:r2"",7.83],""7"":[""clmm-core"",""dropped:r3"",7.31],""8"":[""mm-beta"",""legalize-failed"",null]}}"
Z12,100,0.2,105,0,race8-seq,SUCCESS,1,7.05,7.05,8,705,60.1468,template[0]@template,978,,"{""final_survivor"":7,""elapsed_s"":60.146,""terminal_polish_s"":null,""arms"":{""0"":[""template"",""floor"",7.05],""1"":[""mm"",""dropped:r1"",8.64],""2"":[""mm"",""dropped:r1"",8.58],""3"":[""mm"",""dropped:r1"",8.79],""4"":[""mm"",""dropped:r3"",7.6],""5"":[""cuthill"",""dropped:r2"",7.83],""6"":[""clmm"",""dropped:r2"",7.8],""7"":[""clmm-core"",""final"",7.08]}}"
Z12,100,0.2,105,0,race9-seq,SUCCESS,1,7.05,7.05,8,705,60.1104,template[0]@template,978,,"{""final_survivor"":7,""elapsed_s"":60.11,""terminal_polish_s"":0.0,""arms"":{""0"":[""template"",""floor"",7.05],""1"":[""mm"",""dropped:r1"",8.64],""2"":[""mm"",""dropped:r1"",8.58],""3"":[""mm"",""dropped:r1"",8.79],""4"":[""mm"",""survivor"",7.6],""5"":[""cuthill"",""dropped:r2"",8.35],""6"":[""clmm"",""dropped:r2"",7.8],""7"":[""clmm-core"",""final"",7.29],""8"":[""mm-beta"",""legalize-failed"",null]}}"
Z12,100,0.2,105,0,race8-par,SUCCESS,1,7.05,7.05,8,705,60.2862,template[0]@template,978,,"{""final_survivor"":7,""elapsed_s"":60.286,""terminal_polish_s"":null,""arms"":{""0"":[""template"",""floor"",7.05],""1"":[""mm"",""dropped:r2"",8.24],""2"":[""mm"",""dropped:r1"",8.86],""3"":[""mm"",""dropped:r1"",8.79],""4"":[""mm"",""dropped:r1"",8.85],""5"":[""cuthill"",""dropped:r2"",7.83],""6"":[""clmm"",""dropped:r3"",7.79],""7"":[""clmm-core"",""final"",7.08]}}"
Z12,100,0.2,105,0,race9-par,SUCCESS,1,7.05,7.05,8,705,60.1482,template[0]@template,978,,"{""final_survivor"":7,""elapsed_s"":60.148,""terminal_polish_s"":0.0,""arms"":{""0"":[""template"",""floor"",7.05],""1"":[""mm"",""dropped:r2"",8.24],""2"":[""mm"",""dropped:r1"",8.86],""3"":[""mm"",""dropped:r1"",8.79],""4"":[""mm"",""dropped:r1"",8.85],""5"":[""cuthill"",""dropped:r2"",7.82],""6"":[""clmm"",""dropped:r3"",7.79],""7"":[""clmm-core"",""final"",7.08],""8"":[""mm-beta"",""legalize-failed"",null]}}"
Z12,100,0.2,105,4,race8-seq,SUCCESS,1,7.05,7.05,8,705,60.1855,template[0]@template,978,,"{""final_survivor"":7,""elapsed_s"":60.185,""terminal_polish_s"":null,""arms"":{""0"":[""template"",""floor"",7.05],""1"":[""mm"",""dropped:r3"",7.68],""2"":[""mm"",""dropped:r1"",8.53],""3"":[""mm"",""dropped:r1"",8.44],""4"":[""mm"",""dropped:r1"",8.77],""5"":[""cuthill"",""dropped:r2"",8.11],""6"":[""clmm"",""dropped:r2"",7.8],""7"":[""clmm-core"",""final"",7.31]}}"
Z12,100,0.2,105,4,race9-seq,SUCCESS,1,7.05,7.05,8,705,60.0277,template[0]@template,978,,"{""final_survivor"":7,""elapsed_s"":60.027,""terminal_polish_s"":0.0,""arms"":{""0"":[""template"",""floor"",7.05],""1"":[""mm"",""survivor"",7.68],""2"":[""mm"",""dropped:r1"",8.53],""3"":[""mm"",""dropped:r1"",8.44],""4"":[""mm"",""dropped:r1"",8.77],""5"":[""cuthill"",""dropped:r2"",8.34],""6"":[""clmm"",""dropped:r2"",7.8],""7"":[""clmm-core"",""final"",7.32],""8"":[""mm-beta"",""legalize-failed"",null]}}"
Z12,100,0.2,105,4,race8-par,SUCCESS,1,7.05,7.05,8,705,60.0693,template[0]@template,978,,"{""final_survivor"":7,""elapsed_s"":60.069,""terminal_polish_s"":null,""arms"":{""0"":[""template"",""floor"",7.05],""1"":[""mm"",""dropped:r3"",7.68],""2"":[""mm"",""dropped:r1"",8.7],""3"":[""mm"",""dropped:r1"",8.45],""4"":[""mm"",""dropped:r1"",8.77],""5"":[""cuthill"",""dropped:r2"",8.11],""6"":[""clmm"",""dropped:r2"",7.8],""7"":[""clmm-core"",""final"",7.14]}}"
Z12,100,0.2,105,4,race9-par,SUCCESS,1,7.05,7.05,8,705,60.1305,template[0]@template,978,,"{""final_survivor"":7,""elapsed_s"":60.13,""terminal_polish_s"":0.0,""arms"":{""0"":[""template"",""floor"",7.05],""1"":[""mm"",""dropped:r3"",7.68],""2"":[""mm"",""dropped:r1"",8.7],""3"":[""mm"",""dropped:r1"",8.45],""4"":[""mm"",""dropped:r1"",8.77],""5"":[""cuthill"",""dropped:r2"",8.11],""6"":[""clmm"",""dropped:r2"",7.8],""7"":[""clmm-core"",""final"",7.14],""8"":[""mm-beta"",""legalize-failed"",null]}}"
Z12,100,0.2,105,3,race8-seq,SUCCESS,1,6.91,6.86,8,691,60.1592,clmm-core[7]@q3,978,,"{""final_survivor"":7,""elapsed_s"":60.159,""terminal_polish_s"":null,""arms"":{""0"":[""template"",""floor"",7.05],""1"":[""mm"",""dropped:r2"",8.13],""2"":[""mm"",""dropped:r1"",8.58],""3"":[""mm"",""dropped:r1"",8.78],""4"":[""mm"",""dropped:r1"",8.83],""5"":[""cuthill"",""dropped:r2"",8.52],""6"":[""clmm"",""dropped:r3"",7.86],""7"":[""clmm-core"",""final"",6.91]}}"
Z12,100,0.2,105,3,race9-seq,SUCCESS,1,6.98,6.91,8,698,60.123,clmm-core[7]@q1,978,,"{""final_survivor"":7,""elapsed_s"":60.123,""terminal_polish_s"":0.0,""arms"":{""0"":[""template"",""floor"",7.05],""1"":[""mm"",""dropped:r2"",8.13],""2"":[""mm"",""dropped:r1"",8.58],""3"":[""mm"",""dropped:r1"",8.78],""4"":[""mm"",""dropped:r1"",8.83],""5"":[""cuthill"",""dropped:r2"",8.52],""6"":[""clmm"",""survivor"",7.86],""7"":[""clmm-core"",""final"",6.98],""8"":[""mm-beta"",""legalize-failed"",null]}}"
Z12,100,0.2,105,3,race8-par,SUCCESS,1,6.87,6.83,8,687,60.1489,clmm-core[7]@q3,978,,"{""final_survivor"":7,""elapsed_s"":60.148,""terminal_polish_s"":null,""arms"":{""0"":[""template"",""floor"",7.05],""1"":[""mm"",""dropped:r2"",8.01],""2"":[""mm"",""dropped:r1"",8.66],""3"":[""mm"",""dropped:r1"",8.74],""4"":[""mm"",""dropped:r1"",8.83],""5"":[""cuthill"",""dropped:r2"",8.52],""6"":[""clmm"",""dropped:r3"",7.86],""7"":[""clmm-core"",""final"",6.87]}}"
Z12,100,0.2,105,3,race9-par,SUCCESS,1,6.87,6.83,8,687,60.1707,clmm-core[7]@q3,978,,"{""final_survivor"":7,""elapsed_s"":60.17,""terminal_polish_s"":0.0,""arms"":{""0"":[""template"",""floor"",7.05],""1"":[""mm"",""dropped:r2"",8.01],""2"":[""mm"",""dropped:r1"",8.66],""3"":[""mm"",""dropped:r1"",8.74],""4"":[""mm"",""dropped:r1"",8.83],""5"":[""cuthill"",""dropped:r2"",8.52],""6"":[""clmm"",""dropped:r3"",7.86],""7"":[""clmm-core"",""final"",6.87],""8"":[""mm-beta"",""legalize-failed"",null]}}"
Z12,100,0.2,105,2,race8-seq,SUCCESS,1,7.05,7.05,8,705,60.2598,template[0]@template,978,,"{""final_survivor"":7,""elapsed_s"":60.259,""terminal_polish_s"":null,""arms"":{""0"":[""template"",""floor"",7.05],""1"":[""mm"",""dropped:r3"",7.88],""2"":[""mm"",""dropped:r1"",9.03],""3"":[""mm"",""dropped:r1"",8.73],""4"":[""mm"",""dropped:r1"",10.77],""5"":[""cuthill"",""dropped:r2"",8.27],""6"":[""clmm"",""dropped:r2"",7.91],""7"":[""clmm-core"",""final"",7.14]}}"
Z12,100,0.2,105,2,race9-seq,SUCCESS,1,7.05,7.05,8,705,60.1393,template[0]@template,978,,"{""final_survivor"":7,""elapsed_s"":60.139,""terminal_polish_s"":0.0,""arms"":{""0"":[""template"",""floor"",7.05],""1"":[""mm"",""dropped:r2"",7.99],""2"":[""mm"",""dropped:r1"",9.03],""3"":[""mm"",""dropped:r1"",8.73],""4"":[""mm"",""dropped:r1"",10.77],""5"":[""cuthill"",""dropped:r2"",8.27],""6"":[""clmm"",""survivor"",7.91],""7"":[""clmm-core"",""final"",7.14],""8"":[""mm-beta"",""legalize-failed"",null]}}"
Z12,100,0.2,105,2,race8-par,SUCCESS,1,7.05,7.05,8,705,60.2712,template[0]@template,978,,"{""final_survivor"":7,""elapsed_s"":60.271,""terminal_polish_s"":null,""arms"":{""0"":[""template"",""floor"",7.05],""1"":[""mm"",""dropped:r1"",9.19],""2"":[""mm"",""dropped:r1"",9.03],""3"":[""mm"",""dropped:r2"",7.97],""4"":[""mm"",""dropped:r1"",11.06],""5"":[""cuthill"",""dropped:r3"",7.69],""6"":[""clmm"",""dropped:r2"",7.91],""7"":[""clmm-core"",""final"",7.14]}}"
