topo,n,p,inst_seed,arm,family,algo_seed,switch_val,status,success,acl,acl_spur,max_chain,qubits,wall,n_edges,err
Z12,100,0.10101010101010101,104,p3-mm-beta-fb,arm,2,,SUCCESS,1,4.53,4.39,8,453,3.8823,495,
Z12,100,0.10101010101010101,105,p3-mm-beta-fb,arm,0,,SUCCESS,1,4.61,4.5,9,461,3.2273,522,
Z12,100,0.10101010101010101,105,p3-mm-beta,arm,2,,SUCCESS,1,4.81,4.63,9,481,3.3403,522,
Z12,100,0.10101010101010101,105,p3-mm-beta-fb,arm,2,,SUCCESS,1,4.81,4.63,9,481,3.2939,522,
Z12,100,0.10101010101010101,104,p3-mm-beta,arm,3,,SUCCESS,1,4.55,4.43,8,455,4.7072,495,
Z12,100,0.10101010101010101,104,p3-mm-beta-fb,arm,3,,SUCCESS,1,4.55,4.43,8,455,4.7303,495,
Z12,100,0.10101010101010101,105,p3-mm-beta,arm,3,,SUCCESS,1,4.61,4.5,9,461,4.1523,522,
Z12,100,0.10101010101010101,105,p3-mm-beta-fb,arm,3,,SUCCESS,1,4.61,4.5,9,461,4.1298,522,
Z12,100,0.10101010101010101,105,p3-mm-beta,arm,4,,SUCCESS,1,4.76,4.62,9,476,4.3372,522,
Z12,100,0.10101010101010101,105,p3-mm-beta-fb,arm,4,,SUCCESS,1,4.76,4.62,9,476,4.3316,522,
Z12,140,0.07194244604316546,102,p3-mm-beta,arm,1,,SUCCESS,1,6.25,5.9429,12,875,4.9755,693,
Z12,140,0.07194244604316546,102,p3-mm-beta-fb,arm,1,,SUCCESS,1,6.25,5.9429,12,875,4.9488,693,
Z12,140,0.07194244604316546,101,p3-mm-beta,arm,0,,SUCCESS,1,5.8643,5.6429,11,821,7.9086,691,
Z12,140,0.07194244604316546,101,p3-mm-beta-fb,arm,0,,SUCCESS,1,5.8643,5.6429,11,821,7.9711,691,
Z12,140,0.07194244604316546,103,p3-mm-beta,arm,4,,SUCCESS,1,6.1214,5.8643,12,857,5.6757,689,
Z12,140,0.07194244604316546,101,p3-mm-beta,arm,2,,SUCCESS,1,5.9214,5.7143,13,829,8.8686,691,
Z12,140,0.07194244604316546,103,p3-mm-beta,arm,2,,SUCCESS,1,6.1143,5.85,12,856,6.4201,689,
Z12,140,0.07194244604316546,103,p3-mm-beta-fb,arm,4,,SUCCESS,1,6.1214,5.8643,12,857,5.7027,689,
Z12,140,0.07194244604316546,101,p3-mm-beta-fb,arm,2,,SUCCESS,1,5.9214,5.7143,13,829,8.932,691,
Z12,140,0.07194244604316546,102,p3-mm-beta,arm,0,,SUCCESS,1,5.7929,5.5714,13,811,8.6785,693,
Z12,140,0.07194244604316546,103,p3-mm-beta-fb,arm,2,,SUCCESS,1,6.1143,5.85,12,856,6.4072,689,
Z12,140,0.07194244604316546,102,p3-mm-beta-fb,arm,0,,SUCCESS,1,5.7929,5.5714,13,811,8.625,693,
Z12,140,0.07194244604316546,101,p3-mm-beta,arm,3,,SUCCESS,1,5.5643,5.3714,12,779,10.5839,691,
Z12,140,0.07194244604316546,101,p3-mm-beta,arm,1,,SUCCESS,1,5.8286,5.65,12,816,10.9823,691,
Z12,140,0.07194244604316546,102,p3-mm-beta,arm,4,,SUCCESS,1,5.6786,5.5429,11,795,9.2552,693,
Z12,140,0.07194244604316546,103,p3-mm-beta,arm,1,,SUCCESS,1,5.9429,5.7071,12,832,8.5392,689,
Z12,140,0.07194244604316546,102,p3-mm-beta-fb,arm,4,,SUCCESS,1,5.6786,5.5429,11,795,9.1484,693,
Z12,140,0.07194244604316546,102,p3-mm-beta,arm,3,,SUCCESS,1,5.9214,5.7071,11,829,10.02,693,
